AssessmentID,StudentID,ClassID,AssignmentName,AssessmentDate,AssessmentType,PointsEarned,PointsPossible,GradeLetter,GradePercentage,Comments
332061,2673,156,Assignment 11,2024-11-19,Homework,42,50,B,85.28,Needs review
332062,2673,153,Assignment 16,2025-02-28,Test,50,50,A,100.0,Needs review
332063,2673,153,Assignment 8,2024-09-24,Quiz,7,10,C,75.9,Good work!
332064,2673,153,Assignment 3,2025-01-11,Classwork,45,50,A,91.49,Excellent!
332065,2673,153,Assignment 4,2024-10-13,Project,38,50,C,77.76,Needs review
332066,2673,153,Assignment 18,2024-10-15,Project,8,10,B,83.16,See me for help
332067,2673,153,Assignment 10,2025-02-10,Classwork,10,10,A,100.0,Needs review
332068,2673,153,Assignment 13,2024-12-04,Test,10,10,A,100.0,Excellent!
332069,2673,153,Assignment 8,2025-02-17,Quiz,48,50,A,97.5,Needs review
332070,2673,153,Assignment 1,2025-01-31,Test,44,50,B,89.7,Good work!
332071,2673,153,Assignment 5,2024-09-23,Quiz,8,10,B,84.23,Excellent!
332072,2673,153,Assignment 3,2024-09-30,Classwork,43,50,B,87.98,Good work!
332073,2673,153,Assignment 1,2024-11-12,Classwork,19,25,C,78.04,Good work!
332074,2673,153,Assignment 19,2025-02-17,Project,20,25,B,83.64,See me for help
332075,2673,153,Assignment 14,2024-11-20,Homework,10,10,A,100.0,See me for help
332076,2673,153,Assignment 18,2024-09-07,Project,19,25,C,76.66,See me for help
332077,2673,153,Assignment 17,2025-02-08,Project,89,100,B,89.38,Needs review
332078,2673,153,Assignment 5,2025-02-13,Quiz,48,50,A,97.05,Good work!
332079,2673,153,Assignment 10,2024-10-05,Project,10,10,A,100.0,Good work!
332080,2673,153,Assignment 19,2025-01-14,Project,41,50,B,83.19,Good work!
332081,2673,153,Assignment 17,2025-02-15,Project,22,25,B,89.69,Good work!
332082,2673,154,Assignment 18,2025-03-05,Test,98,100,A,98.44,Good work!
332083,2673,154,Assignment 18,2025-01-05,Quiz,16,20,B,80.31,Needs review
332084,2673,154,Assignment 12,2025-01-01,Test,84,100,B,84.98,See me for help
332085,2673,154,Assignment 18,2024-11-03,Homework,48,50,A,96.48,See me for help
332086,2673,154,Assignment 19,2025-02-15,Classwork,17,20,B,89.59,See me for help
332087,2673,154,Assignment 6,2024-11-02,Test,48,50,A,96.18,Excellent!
332088,2673,154,Assignment 13,2024-11-14,Quiz,83,100,B,83.58,Needs review
332089,2673,154,Assignment 18,2024-09-21,Quiz,15,20,C,78.78,Good work!
332090,2673,154,Assignment 8,2025-03-10,Project,15,20,C,75.79,Good work!
332091,2673,154,Assignment 11,2024-09-28,Homework,50,50,A,100.0,Needs review
332092,2673,154,Assignment 7,2024-09-04,Project,88,100,B,88.97,Good work!
332093,2673,154,Assignment 7,2024-09-29,Classwork,43,50,B,87.56,Needs review
332094,2673,154,Assignment 8,2025-01-19,Homework,9,10,A,99.89,See me for help
332095,2673,154,Assignment 10,2024-09-24,Quiz,9,10,A,93.66,Good work!
332096,2673,154,Assignment 14,2024-11-14,Homework,18,20,A,92.94,Excellent!
332097,2673,154,Assignment 1,2025-01-31,Homework,24,25,A,97.73,Excellent!
332098,2673,154,Assignment 14,2025-03-04,Homework,45,50,A,91.5,Excellent!
332099,2673,154,Assignment 3,2024-11-22,Classwork,47,50,A,95.47,Excellent!
332100,2673,154,Assignment 15,2025-01-23,Project,25,25,A,100.0,See me for help
332101,2673,154,Assignment 20,2025-01-24,Quiz,50,50,A,100.0,Needs review
332102,2673,154,Assignment 16,2024-10-21,Homework,100,100,A,100.0,See me for help
332103,2673,151,Assignment 8,2024-12-26,Test,20,25,B,83.52,Good work!
332104,2673,151,Assignment 12,2024-12-27,Homework,21,25,B,87.54,Excellent!
332105,2673,151,Assignment 14,2024-10-04,Quiz,75,100,C,75.88,Needs review
332106,2673,151,Assignment 8,2025-02-26,Quiz,98,100,A,98.87,See me for help
332107,2673,151,Assignment 2,2025-01-07,Quiz,47,50,A,95.25,Excellent!
332108,2673,151,Assignment 2,2025-03-10,Classwork,20,20,A,100.0,Needs review
332109,2673,151,Assignment 17,2025-02-18,Homework,20,20,A,100.0,Excellent!
332110,2673,151,Assignment 16,2025-02-11,Classwork,20,25,B,82.4,Good work!
332111,2673,151,Assignment 1,2025-03-19,Test,15,20,C,79.81,Excellent!
332112,2673,151,Assignment 13,2024-12-03,Test,10,10,A,100.0,Needs review
332113,2673,151,Assignment 1,2025-01-17,Test,10,10,A,100.0,Needs review
332114,2673,151,Assignment 19,2024-11-07,Homework,10,10,A,100.0,See me for help
332115,2673,151,Assignment 13,2024-09-20,Test,10,10,A,100.0,Needs review
332116,2673,151,Assignment 20,2025-02-24,Classwork,18,20,A,94.17,Needs review
332117,2673,151,Assignment 18,2024-09-07,Homework,20,25,B,83.04,Good work!
332118,2674,153,Assignment 4,2024-09-20,Homework,5,10,F,56.03,Good work!
332119,2674,153,Assignment 1,2025-03-15,Quiz,12,25,F,50.55,Needs review
332120,2674,153,Assignment 16,2024-10-10,Homework,46,100,F,46.83,Excellent!
332121,2674,153,Assignment 1,2024-12-28,Test,4,10,F,42.86,Good work!
332122,2674,153,Assignment 2,2024-11-03,Quiz,4,10,F,46.54,Good work!
332123,2674,153,Assignment 10,2024-11-13,Classwork,13,20,D,66.18,Needs review
332124,2674,153,Assignment 19,2024-12-16,Project,64,100,D,64.97,Needs review
332125,2674,153,Assignment 5,2024-12-22,Homework,6,10,D,62.71,Needs review
332126,2674,153,Assignment 4,2025-03-13,Quiz,30,50,D,61.1,Good work!
332127,2674,153,Assignment 6,2024-12-31,Project,3,10,F,39.54,Excellent!
332128,2674,153,Assignment 2,2025-02-24,Quiz,15,25,D,60.6,See me for help
332129,2674,153,Assignment 18,2024-12-10,Classwork,56,100,F,56.23,Excellent!
332130,2674,153,Assignment 4,2024-09-15,Homework,12,25,F,50.14,See me for help
332131,2674,153,Assignment 6,2024-10-28,Classwork,4,10,F,40.08,See me for help
332132,2674,153,Assignment 12,2024-11-18,Classwork,47,100,F,47.3,Excellent!
332133,2674,153,Assignment 2,2024-11-08,Test,6,10,D,66.18,Excellent!
332134,2674,153,Assignment 2,2025-02-07,Classwork,12,20,D,61.54,Excellent!
332135,2674,162,Assignment 8,2025-01-03,Homework,3,10,F,38.92,Excellent!
332136,2674,162,Assignment 17,2024-09-05,Homework,54,100,F,54.92,See me for help
332137,2674,162,Assignment 5,2025-01-30,Homework,24,50,F,48.11,See me for help
332138,2674,162,Assignment 7,2025-02-08,Classwork,5,10,F,53.94,Excellent!
332139,2674,162,Assignment 17,2025-01-22,Classwork,11,25,F,44.52,Needs review
332140,2674,162,Assignment 18,2025-02-01,Test,57,100,F,57.43,Excellent!
332141,2674,162,Assignment 4,2024-11-23,Homework,21,50,F,42.56,Excellent!
332142,2674,162,Assignment 13,2025-01-28,Homework,9,20,F,47.05,See me for help
332143,2674,162,Assignment 17,2024-10-15,Classwork,33,50,D,67.78,See me for help
332144,2674,162,Assignment 18,2024-09-16,Quiz,45,100,F,45.73,See me for help
332145,2674,162,Assignment 8,2024-11-06,Homework,44,100,F,44.03,Needs review
332146,2674,162,Assignment 20,2025-02-27,Quiz,27,50,F,54.91,See me for help
332147,2674,162,Assignment 9,2025-03-03,Test,39,100,F,39.91,See me for help
332148,2674,162,Assignment 14,2025-03-08,Test,11,20,F,58.47,See me for help
332149,2674,162,Assignment 13,2024-11-19,Quiz,33,50,D,67.84,See me for help
332150,2674,162,Assignment 7,2024-11-22,Quiz,5,10,F,52.39,Needs review
332151,2674,162,Assignment 4,2025-01-05,Test,8,20,F,42.69,Excellent!
332152,2674,162,Assignment 13,2024-09-09,Project,66,100,D,66.38,Excellent!
332153,2674,162,Assignment 11,2025-02-20,Quiz,4,10,F,45.26,Needs review
332154,2674,162,Assignment 5,2024-12-26,Project,9,25,F,39.78,Good work!
332155,2674,162,Assignment 7,2024-11-20,Test,30,50,D,60.4,Good work!
332156,2674,162,Assignment 14,2024-12-19,Classwork,9,20,F,49.03,Good work!
332157,2674,162,Assignment 16,2024-12-28,Test,15,25,D,60.04,See me for help
332158,2674,162,Assignment 10,2024-09-18,Test,23,50,F,47.54,Needs review
332159,2674,156,Assignment 14,2025-03-10,Project,25,50,F,50.63,Good work!
332160,2674,156,Assignment 17,2025-02-28,Classwork,65,100,D,65.57,See me for help
332161,2674,156,Assignment 8,2025-02-04,Project,12,20,D,61.7,See me for help
332162,2674,156,Assignment 6,2025-02-25,Classwork,24,50,F,49.75,Good work!
332163,2674,156,Assignment 3,2025-02-27,Homework,12,20,D,64.73,Excellent!
332164,2674,156,Assignment 5,2024-12-26,Quiz,22,50,F,45.4,Needs review
332165,2674,156,Assignment 18,2024-10-25,Quiz,14,25,F,58.96,Good work!
332166,2674,156,Assignment 6,2024-11-01,Test,9,20,F,45.31,Needs review
332167,2674,156,Assignment 1,2024-12-03,Classwork,10,25,F,40.78,Good work!
332168,2674,156,Assignment 8,2025-01-19,Classwork,4,10,F,49.36,See me for help
332169,2674,156,Assignment 11,2024-09-27,Quiz,15,25,D,62.18,Good work!
332170,2674,156,Assignment 17,2024-10-09,Quiz,20,50,F,41.22,Needs review
332171,2674,156,Assignment 5,2024-09-23,Homework,4,10,F,48.2,See me for help
332172,2674,156,Assignment 13,2024-10-07,Homework,41,100,F,41.94,Excellent!
332173,2674,156,Assignment 2,2025-03-09,Homework,9,25,F,38.59,Excellent!
332174,2674,156,Assignment 6,2024-12-19,Project,26,50,F,53.26,Good work!
332175,2674,160,Assignment 16,2024-11-17,Project,4,10,F,40.68,Good work!
332176,2674,160,Assignment 6,2024-09-08,Quiz,10,20,F,51.86,Excellent!
332177,2674,160,Assignment 18,2024-11-25,Test,43,100,F,43.8,See me for help
332178,2674,160,Assignment 13,2025-01-08,Quiz,6,10,D,60.41,Needs review
332179,2674,160,Assignment 18,2025-02-13,Homework,7,20,F,38.35,Excellent!
332180,2674,160,Assignment 18,2025-02-20,Homework,15,25,D,63.74,See me for help
332181,2674,160,Assignment 5,2024-10-14,Quiz,65,100,D,65.41,Excellent!
332182,2674,160,Assignment 9,2025-02-22,Quiz,33,50,D,67.31,Needs review
332183,2674,160,Assignment 6,2024-11-30,Test,10,20,F,54.08,Excellent!
332184,2674,160,Assignment 6,2024-12-26,Project,55,100,F,55.93,Needs review
332185,2674,160,Assignment 2,2024-10-16,Project,15,25,D,61.16,Needs review
332186,2674,160,Assignment 4,2024-12-19,Classwork,4,10,F,44.09,Good work!
332187,2674,160,Assignment 19,2025-01-05,Project,19,50,F,39.18,Needs review
332188,2674,160,Assignment 1,2024-10-14,Test,10,25,F,40.47,Good work!
332189,2674,160,Assignment 8,2025-03-04,Test,5,10,F,57.31,See me for help
332190,2674,160,Assignment 3,2024-09-16,Project,3,10,F,38.35,See me for help
332191,2674,160,Assignment 9,2024-10-29,Classwork,46,100,F,46.29,Good work!
332192,2674,160,Assignment 20,2024-11-17,Classwork,12,20,D,64.19,Excellent!
332193,2674,160,Assignment 15,2024-10-28,Quiz,4,10,F,42.71,Excellent!
332194,2674,160,Assignment 19,2024-11-04,Homework,4,10,F,45.49,Needs review
332195,2674,160,Assignment 4,2024-09-20,Classwork,21,50,F,43.83,Excellent!
332196,2674,160,Assignment 17,2025-03-16,Quiz,14,25,F,59.43,Needs review
332197,2674,160,Assignment 18,2024-09-06,Test,21,50,F,42.28,Needs review
332198,2674,154,Assignment 7,2024-12-20,Test,48,100,F,48.5,Needs review
332199,2674,154,Assignment 4,2024-12-29,Classwork,62,100,D,62.15,Good work!
332200,2674,154,Assignment 1,2024-09-17,Project,10,25,F,40.04,Good work!
332201,2674,154,Assignment 14,2024-10-12,Classwork,15,25,D,60.64,Needs review
332202,2674,154,Assignment 6,2024-10-16,Homework,5,10,F,57.15,Good work!
332203,2674,154,Assignment 19,2025-01-27,Quiz,23,50,F,47.45,See me for help
332204,2674,154,Assignment 15,2025-03-12,Quiz,49,100,F,49.63,Excellent!
332205,2674,154,Assignment 2,2024-11-21,Quiz,15,25,D,61.8,Needs review
332206,2674,154,Assignment 3,2025-01-18,Test,58,100,F,58.25,Good work!
332207,2674,154,Assignment 8,2024-12-04,Quiz,13,25,F,54.14,Excellent!
332208,2674,154,Assignment 6,2024-10-15,Homework,49,100,F,49.04,See me for help
332209,2674,154,Assignment 11,2024-10-23,Project,9,25,F,38.76,Needs review
332210,2674,154,Assignment 4,2024-10-21,Quiz,5,10,F,59.25,See me for help
332211,2674,154,Assignment 15,2024-09-13,Classwork,25,50,F,52.0,See me for help
332212,2674,154,Assignment 18,2024-09-27,Classwork,11,20,F,58.94,See me for help
332213,2674,154,Assignment 5,2024-09-08,Homework,8,20,F,44.19,See me for help
332214,2674,154,Assignment 13,2024-12-11,Test,4,10,F,44.23,Needs review
332215,2674,154,Assignment 19,2024-12-23,Quiz,48,100,F,48.62,Excellent!
332216,2674,154,Assignment 14,2025-02-19,Project,10,25,F,42.33,Needs review
332217,2674,154,Assignment 1,2024-09-25,Project,16,25,D,65.94,Good work!
332218,2674,154,Assignment 13,2025-02-20,Quiz,11,25,F,44.4,Good work!
332219,2674,154,Assignment 17,2024-11-14,Quiz,13,20,D,67.87,See me for help
332220,2674,154,Assignment 5,2025-01-11,Homework,9,20,F,48.21,See me for help
332221,2675,148,Assignment 17,2024-12-06,Classwork,5,25,F,21.97,Needs review
332222,2675,148,Assignment 3,2025-01-15,Quiz,10,25,F,40.82,Good work!
332223,2675,148,Assignment 4,2024-12-27,Homework,7,20,F,36.56,Excellent!
332224,2675,148,Assignment 19,2025-02-27,Quiz,7,25,F,28.25,Excellent!
332225,2675,148,Assignment 13,2024-09-10,Test,4,10,F,47.47,Needs review
332226,2675,148,Assignment 10,2024-10-10,Project,7,25,F,31.0,Excellent!
332227,2675,148,Assignment 11,2025-01-02,Quiz,12,25,F,48.69,Needs review
332228,2675,148,Assignment 4,2024-10-28,Test,11,25,F,47.89,See me for help
332229,2675,148,Assignment 2,2024-10-05,Homework,16,50,F,32.43,Needs review
332230,2675,148,Assignment 1,2024-10-27,Test,15,50,F,30.83,Good work!
332231,2675,148,Assignment 1,2024-12-15,Project,23,50,F,47.98,Excellent!
332232,2675,148,Assignment 20,2024-11-16,Quiz,22,50,F,44.7,See me for help
332233,2675,148,Assignment 16,2024-09-29,Quiz,3,10,F,38.08,Good work!
332234,2675,148,Assignment 9,2024-11-03,Quiz,17,50,F,35.13,See me for help
332235,2675,148,Assignment 3,2024-10-17,Quiz,24,100,F,24.47,See me for help
332236,2675,148,Assignment 10,2025-03-12,Test,8,25,F,34.69,See me for help
332237,2675,148,Assignment 16,2024-11-19,Project,13,50,F,27.02,See me for help
332238,2675,148,Assignment 18,2024-09-24,Project,3,10,F,30.89,See me for help
332239,2675,148,Assignment 3,2024-11-02,Test,6,25,F,25.09,Needs review
332240,2675,148,Assignment 13,2024-11-28,Test,7,20,F,37.48,Excellent!
332241,2675,148,Assignment 8,2025-02-21,Classwork,4,10,F,47.19,Excellent!
332242,2675,148,Assignment 20,2025-01-18,Test,5,20,F,29.59,Needs review
332243,2675,148,Assignment 7,2024-10-30,Homework,10,50,F,21.66,Good work!
332244,2675,148,Assignment 1,2024-12-05,Quiz,18,50,F,36.31,Excellent!
332245,2675,146,Assignment 20,2024-12-05,Project,4,10,F,43.34,Needs review
332246,2675,146,Assignment 8,2025-01-08,Quiz,20,100,F,20.27,Needs review
332247,2675,146,Assignment 19,2024-09-05,Classwork,15,50,F,30.96,Excellent!
332248,2675,146,Assignment 20,2025-03-12,Test,4,20,F,20.21,See me for help
332249,2675,146,Assignment 20,2024-09-17,Test,28,100,F,28.69,Excellent!
332250,2675,146,Assignment 18,2024-09-08,Quiz,41,100,F,41.96,Good work!
332251,2675,146,Assignment 13,2025-03-02,Classwork,6,20,F,31.55,Excellent!
332252,2675,146,Assignment 3,2024-10-29,Quiz,6,25,F,24.91,Good work!
332253,2675,146,Assignment 20,2024-12-24,Test,25,100,F,25.96,Needs review
332254,2675,146,Assignment 19,2024-11-09,Test,10,25,F,42.43,See me for help
332255,2675,146,Assignment 6,2025-01-22,Classwork,35,100,F,35.54,Excellent!
332256,2675,146,Assignment 12,2025-01-04,Quiz,7,25,F,30.38,Excellent!
332257,2675,146,Assignment 15,2024-12-15,Quiz,5,20,F,28.83,Excellent!
332258,2675,146,Assignment 3,2024-12-30,Project,15,50,F,30.54,Excellent!
332259,2675,146,Assignment 4,2024-12-13,Homework,19,100,F,19.68,See me for help
332260,2675,146,Assignment 20,2024-11-08,Classwork,8,20,F,41.06,Needs review
332261,2675,146,Assignment 1,2024-11-24,Homework,4,10,F,48.57,Good work!
332262,2675,146,Assignment 14,2024-12-20,Classwork,12,25,F,48.26,Needs review
332263,2675,146,Assignment 4,2024-12-29,Homework,9,25,F,39.34,See me for help
332264,2675,146,Assignment 18,2025-01-19,Classwork,8,20,F,41.37,Needs review
332265,2675,146,Assignment 11,2024-11-27,Classwork,22,50,F,44.43,Good work!
332266,2675,160,Assignment 10,2024-12-27,Project,4,20,F,24.59,See me for help
332267,2675,160,Assignment 7,2025-01-08,Project,23,50,F,47.66,Good work!
332268,2675,160,Assignment 1,2025-02-10,Quiz,2,10,F,23.21,See me for help
332269,2675,160,Assignment 4,2024-12-21,Test,8,25,F,34.51,Good work!
332270,2675,160,Assignment 7,2025-01-03,Classwork,17,50,F,34.31,Excellent!
332271,2675,160,Assignment 3,2024-10-18,Homework,9,20,F,47.09,Excellent!
332272,2675,160,Assignment 8,2024-12-21,Quiz,6,20,F,30.73,See me for help
332273,2675,160,Assignment 9,2024-11-28,Quiz,2,10,F,21.92,Excellent!
332274,2675,160,Assignment 17,2025-03-14,Test,5,20,F,26.86,Good work!
332275,2675,160,Assignment 11,2024-11-18,Classwork,32,100,F,32.31,Needs review
332276,2675,160,Assignment 20,2024-11-18,Quiz,7,25,F,31.72,See me for help
332277,2675,160,Assignment 10,2024-09-25,Classwork,4,10,F,40.67,See me for help
332278,2675,160,Assignment 7,2025-01-16,Test,24,100,F,24.88,Good work!
332279,2675,160,Assignment 15,2025-03-02,Classwork,32,100,F,32.03,Good work!
332280,2675,160,Assignment 7,2024-12-13,Homework,2,10,F,21.49,See me for help
332281,2675,160,Assignment 19,2024-11-27,Homework,10,50,F,20.77,Excellent!
332282,2675,160,Assignment 17,2024-11-23,Classwork,20,50,F,41.85,Good work!
332283,2675,160,Assignment 17,2024-12-27,Classwork,11,50,F,23.82,See me for help
332284,2675,160,Assignment 2,2024-10-10,Quiz,9,20,F,46.35,Good work!
332285,2675,151,Assignment 17,2024-11-04,Project,21,100,F,21.87,Excellent!
332286,2675,151,Assignment 19,2024-11-20,Quiz,5,20,F,25.25,See me for help
332287,2675,151,Assignment 6,2025-01-15,Quiz,46,100,F,46.89,Good work!
332288,2675,151,Assignment 2,2024-11-23,Quiz,5,25,F,23.89,Needs review
332289,2675,151,Assignment 18,2025-02-25,Test,36,100,F,36.78,Good work!
332290,2675,151,Assignment 12,2024-12-09,Homework,4,20,F,24.78,See me for help
332291,2675,151,Assignment 18,2024-10-24,Project,12,50,F,24.9,Needs review
332292,2675,151,Assignment 2,2025-02-12,Quiz,8,20,F,43.34,Good work!
332293,2675,151,Assignment 14,2024-11-06,Quiz,7,25,F,31.87,Needs review
332294,2675,151,Assignment 15,2025-02-14,Test,11,25,F,45.13,Needs review
332295,2675,151,Assignment 15,2024-10-11,Quiz,8,25,F,35.46,Needs review
332296,2675,151,Assignment 18,2025-02-12,Homework,9,20,F,48.94,Excellent!
332297,2675,151,Assignment 3,2025-02-21,Project,14,50,F,28.69,Good work!
332298,2675,151,Assignment 14,2024-09-29,Homework,41,100,F,41.41,Good work!
332299,2675,151,Assignment 12,2024-11-24,Test,7,20,F,37.89,See me for help
332300,2675,147,Assignment 4,2024-12-18,Homework,5,25,F,22.57,Good work!
332301,2675,147,Assignment 5,2024-11-07,Project,46,100,F,46.31,Excellent!
332302,2675,147,Assignment 1,2024-09-14,Test,7,25,F,28.66,See me for help
332303,2675,147,Assignment 1,2024-10-23,Classwork,6,25,F,25.03,Needs review
332304,2675,147,Assignment 18,2024-10-17,Test,6,25,F,24.4,Needs review
332305,2675,147,Assignment 14,2024-12-29,Quiz,4,10,F,47.24,See me for help
332306,2675,147,Assignment 11,2025-01-29,Project,4,10,F,41.97,Excellent!
332307,2675,147,Assignment 10,2024-10-21,Project,24,50,F,48.63,Good work!
332308,2675,147,Assignment 18,2025-03-10,Test,7,25,F,31.18,Excellent!
332309,2675,147,Assignment 3,2025-01-31,Quiz,8,20,F,42.49,Needs review
332310,2675,147,Assignment 20,2024-12-17,Homework,8,25,F,34.1,Good work!
332311,2675,147,Assignment 11,2025-01-09,Test,44,100,F,44.73,Good work!
332312,2675,147,Assignment 2,2024-11-30,Project,8,25,F,34.64,Needs review
332313,2675,147,Assignment 13,2024-10-20,Test,6,20,F,30.24,See me for help
332314,2675,147,Assignment 17,2025-01-30,Quiz,1,10,F,19.96,Needs review
332315,2675,147,Assignment 12,2025-03-12,Quiz,4,20,F,23.91,Needs review
332316,2675,147,Assignment 1,2025-01-06,Quiz,6,25,F,24.81,See me for help
332317,2675,147,Assignment 6,2024-12-07,Classwork,5,25,F,22.03,See me for help
332318,2676,151,Assignment 18,2024-12-22,Homework,94,100,A,94.69,Good work!
332319,2676,151,Assignment 19,2025-01-08,Test,15,20,C,77.65,See me for help
332320,2676,151,Assignment 10,2024-09-17,Project,16,20,B,82.07,Excellent!
332321,2676,151,Assignment 19,2024-12-19,Quiz,41,50,B,83.58,See me for help
332322,2676,151,Assignment 8,2024-12-24,Project,15,20,C,77.27,Excellent!
332323,2676,151,Assignment 9,2024-09-19,Classwork,9,10,A,95.99,See me for help
332324,2676,151,Assignment 20,2024-10-06,Test,21,25,B,86.64,Good work!
332325,2676,151,Assignment 19,2025-01-30,Test,84,100,B,84.69,Good work!
332326,2676,151,Assignment 7,2025-02-28,Classwork,20,25,B,82.97,See me for help
332327,2676,151,Assignment 14,2025-02-25,Quiz,44,50,B,88.61,Excellent!
332328,2676,151,Assignment 9,2025-01-23,Classwork,9,10,A,95.98,See me for help
332329,2676,151,Assignment 15,2025-03-09,Quiz,10,10,A,100.0,Needs review
332330,2676,151,Assignment 3,2024-11-19,Classwork,8,10,B,83.59,See me for help
332331,2676,151,Assignment 11,2024-10-12,Homework,23,25,A,95.82,Good work!
332332,2676,151,Assignment 15,2024-11-15,Test,25,25,A,100.0,Good work!
332333,2676,151,Assignment 4,2024-12-13,Quiz,49,50,A,98.64,Excellent!
332334,2676,151,Assignment 3,2024-09-30,Classwork,21,25,B,86.72,Excellent!
332335,2676,151,Assignment 3,2025-02-17,Quiz,19,25,C,78.03,Needs review
332336,2676,151,Assignment 3,2024-12-07,Test,39,50,C,79.45,Excellent!
332337,2676,151,Assignment 15,2024-10-28,Project,46,50,A,92.03,Needs review
