AssessmentID,StudentID,ClassID,AssignmentName,AssessmentDate,AssessmentType,PointsEarned,PointsPossible,GradeLetter,GradePercentage,Comments
288547,2320,132,Assignment 4,2024-12-08,Project,8,10,B,80.17,See me for help
288548,2320,132,Assignment 6,2024-09-24,Project,20,25,B,83.72,Good work!
288549,2320,132,Assignment 15,2025-01-19,Classwork,82,100,B,82.39,See me for help
288550,2320,132,Assignment 5,2024-09-07,Homework,8,10,B,87.54,Good work!
288551,2320,132,Assignment 14,2024-10-17,Classwork,76,100,C,76.29,Good work!
288552,2320,132,Assignment 18,2024-09-21,Homework,44,50,B,88.39,Excellent!
288553,2320,132,Assignment 7,2024-10-20,Test,22,25,B,88.28,See me for help
288554,2320,132,Assignment 19,2025-01-13,Classwork,15,20,C,79.23,See me for help
288555,2320,132,Assignment 10,2024-09-16,Classwork,7,10,C,71.19,Excellent!
288556,2320,132,Assignment 1,2025-01-30,Test,32,50,D,65.95,See me for help
288557,2320,145,Assignment 4,2024-10-18,Project,35,50,C,70.38,Needs review
288558,2320,145,Assignment 6,2024-09-27,Classwork,21,25,B,84.29,Excellent!
288559,2320,145,Assignment 11,2025-01-22,Project,9,10,A,92.08,Excellent!
288560,2320,145,Assignment 7,2025-01-13,Test,39,50,C,78.44,See me for help
288561,2320,145,Assignment 9,2024-11-16,Test,91,100,A,91.07,Good work!
288562,2320,145,Assignment 7,2025-02-20,Test,42,50,B,85.77,Needs review
288563,2320,145,Assignment 18,2024-12-04,Classwork,15,20,C,77.18,Needs review
288564,2320,145,Assignment 10,2024-12-08,Classwork,46,50,A,93.56,Needs review
288565,2320,145,Assignment 14,2024-09-07,Homework,7,10,C,71.4,Good work!
288566,2320,145,Assignment 1,2025-01-11,Quiz,41,50,B,83.09,Excellent!
288567,2320,145,Assignment 15,2024-12-31,Homework,8,10,B,89.58,See me for help
288568,2320,145,Assignment 14,2025-03-06,Test,20,25,B,82.13,Good work!
288569,2320,145,Assignment 18,2024-12-16,Test,22,25,B,89.67,See me for help
288570,2320,145,Assignment 8,2024-11-09,Classwork,35,50,C,71.17,Good work!
288571,2320,145,Assignment 14,2024-12-05,Project,16,20,B,80.41,Excellent!
288572,2320,145,Assignment 8,2024-09-18,Project,35,50,C,70.68,See me for help
288573,2320,145,Assignment 8,2025-02-07,Quiz,88,100,B,88.9,Good work!
288574,2320,145,Assignment 9,2024-09-14,Classwork,65,100,D,65.27,Needs review
288575,2320,145,Assignment 15,2024-11-30,Homework,9,10,A,91.7,Excellent!
288576,2320,145,Assignment 11,2025-03-06,Classwork,16,25,D,65.49,Needs review
288577,2320,145,Assignment 16,2024-12-27,Project,17,25,C,70.9,Excellent!
288578,2320,145,Assignment 3,2024-11-20,Project,66,100,D,66.07,See me for help
288579,2320,145,Assignment 19,2025-03-17,Homework,18,25,C,74.47,Good work!
288580,2320,145,Assignment 18,2025-03-19,Quiz,7,10,C,71.94,See me for help
288581,2320,139,Assignment 8,2024-10-21,Quiz,18,25,C,72.92,Excellent!
288582,2320,139,Assignment 15,2024-11-21,Homework,17,20,B,88.73,See me for help
288583,2320,139,Assignment 6,2025-03-11,Homework,13,20,D,67.29,Good work!
288584,2320,139,Assignment 18,2025-01-22,Project,14,20,C,70.14,Excellent!
288585,2320,139,Assignment 16,2024-10-28,Classwork,13,20,D,66.08,Good work!
288586,2320,139,Assignment 2,2024-12-07,Quiz,17,20,B,86.6,Excellent!
288587,2320,139,Assignment 16,2024-09-09,Project,46,50,A,93.0,Good work!
288588,2320,139,Assignment 16,2024-11-23,Test,7,10,C,76.91,Excellent!
288589,2320,139,Assignment 10,2025-01-16,Project,15,20,C,78.32,Excellent!
288590,2320,139,Assignment 8,2024-11-29,Project,12,20,D,64.13,Good work!
288591,2320,139,Assignment 14,2024-11-21,Quiz,20,25,B,83.99,See me for help
288592,2320,139,Assignment 14,2024-10-05,Quiz,17,25,D,69.98,See me for help
288593,2320,139,Assignment 3,2024-12-31,Classwork,18,20,A,90.89,Excellent!
288594,2320,139,Assignment 12,2025-01-29,Homework,74,100,C,74.34,Needs review
288595,2320,139,Assignment 3,2025-01-24,Homework,12,20,D,64.05,Needs review
288596,2320,143,Assignment 18,2025-01-13,Project,16,20,B,82.1,See me for help
288597,2320,143,Assignment 20,2024-12-25,Homework,20,25,B,82.66,Excellent!
288598,2320,143,Assignment 15,2024-11-30,Test,38,50,C,77.14,Excellent!
288599,2320,143,Assignment 3,2024-09-11,Quiz,84,100,B,84.5,See me for help
288600,2320,143,Assignment 9,2024-11-17,Homework,18,20,A,91.57,Excellent!
288601,2320,143,Assignment 5,2024-10-30,Homework,69,100,D,69.28,Needs review
288602,2320,143,Assignment 10,2025-02-11,Project,13,20,D,67.88,Good work!
288603,2320,143,Assignment 2,2024-11-29,Quiz,21,25,B,85.68,Needs review
288604,2320,143,Assignment 20,2025-03-05,Quiz,21,25,B,85.91,Good work!
288605,2320,143,Assignment 9,2025-02-28,Quiz,86,100,B,86.99,Excellent!
288606,2320,143,Assignment 8,2024-09-27,Quiz,37,50,C,75.37,Needs review
288607,2320,143,Assignment 18,2024-11-29,Project,18,25,C,74.77,Excellent!
288608,2320,143,Assignment 11,2024-09-10,Project,42,50,B,84.04,See me for help
288609,2320,143,Assignment 15,2024-12-12,Quiz,76,100,C,76.19,See me for help
288610,2320,143,Assignment 20,2025-01-22,Test,75,100,C,75.4,Needs review
288611,2320,143,Assignment 12,2024-12-04,Classwork,16,20,B,82.33,Needs review
288612,2320,140,Assignment 12,2024-09-18,Classwork,22,25,A,91.48,Excellent!
288613,2320,140,Assignment 4,2024-10-16,Quiz,72,100,C,72.38,Excellent!
288614,2320,140,Assignment 16,2024-10-25,Project,37,50,C,75.35,Good work!
288615,2320,140,Assignment 19,2025-01-14,Project,86,100,B,86.59,Excellent!
288616,2320,140,Assignment 15,2025-02-14,Test,12,20,D,64.82,Excellent!
288617,2320,140,Assignment 10,2025-01-25,Homework,40,50,B,80.65,Excellent!
288618,2320,140,Assignment 4,2025-01-11,Test,45,50,A,91.89,Good work!
288619,2320,140,Assignment 1,2024-11-05,Test,32,50,D,64.13,See me for help
288620,2320,140,Assignment 1,2024-09-15,Test,32,50,D,65.39,Excellent!
288621,2320,140,Assignment 10,2024-11-19,Homework,38,50,C,77.46,Needs review
288622,2320,140,Assignment 14,2024-10-17,Homework,69,100,D,69.5,See me for help
288623,2320,140,Assignment 16,2024-09-11,Project,72,100,C,72.92,Needs review
288624,2320,140,Assignment 14,2024-09-26,Project,38,50,C,76.61,Needs review
288625,2320,140,Assignment 15,2024-12-31,Classwork,14,20,C,73.13,Excellent!
288626,2320,140,Assignment 16,2024-12-01,Test,14,20,C,70.88,Excellent!
288627,2320,140,Assignment 8,2025-01-16,Homework,9,10,A,93.9,Needs review
288628,2320,140,Assignment 20,2024-12-28,Classwork,83,100,B,83.2,Needs review
288629,2320,140,Assignment 1,2025-01-22,Project,9,10,A,91.74,Excellent!
288630,2320,140,Assignment 10,2025-03-01,Homework,8,10,B,80.36,Needs review
288631,2320,140,Assignment 5,2025-01-08,Quiz,17,25,C,70.1,Good work!
288632,2320,140,Assignment 18,2024-09-23,Homework,6,10,D,64.91,See me for help
288633,2320,140,Assignment 12,2024-11-30,Classwork,64,100,D,64.33,Needs review
288634,2320,140,Assignment 19,2025-03-06,Homework,22,25,B,89.44,See me for help
288635,2320,140,Assignment 19,2024-12-01,Test,8,10,B,86.85,Good work!
288636,2320,140,Assignment 8,2025-02-15,Project,21,25,B,86.93,Excellent!
288637,2321,135,Assignment 12,2025-01-04,Test,8,10,B,82.3,See me for help
288638,2321,135,Assignment 9,2024-12-11,Homework,81,100,B,81.24,Good work!
288639,2321,135,Assignment 20,2024-10-10,Classwork,56,100,F,56.41,Needs review
288640,2321,135,Assignment 8,2024-12-19,Quiz,62,100,D,62.24,Excellent!
288641,2321,135,Assignment 2,2024-12-25,Quiz,14,20,C,74.63,Needs review
288642,2321,135,Assignment 14,2024-11-09,Homework,67,100,D,67.35,Good work!
288643,2321,135,Assignment 15,2024-12-23,Project,29,50,F,58.98,Excellent!
288644,2321,135,Assignment 7,2025-03-01,Classwork,15,20,C,78.1,Good work!
288645,2321,135,Assignment 5,2025-03-01,Project,13,20,D,67.91,See me for help
288646,2321,135,Assignment 16,2024-11-01,Test,14,20,C,70.73,Excellent!
288647,2321,135,Assignment 16,2024-10-04,Test,14,20,C,74.07,See me for help
288648,2321,135,Assignment 10,2024-12-05,Classwork,15,25,D,60.22,See me for help
288649,2321,135,Assignment 10,2025-02-10,Test,16,25,D,64.88,See me for help
288650,2321,135,Assignment 15,2024-11-25,Test,14,20,C,72.74,See me for help
288651,2321,135,Assignment 14,2024-11-09,Project,7,10,C,74.37,Excellent!
288652,2321,135,Assignment 11,2024-10-26,Classwork,16,20,B,80.16,Needs review
288653,2321,135,Assignment 18,2024-12-15,Project,81,100,B,81.85,Needs review
288654,2321,135,Assignment 12,2024-12-14,Test,11,20,F,59.62,See me for help
288655,2321,135,Assignment 8,2024-09-16,Test,19,25,C,78.18,Needs review
288656,2321,142,Assignment 18,2024-11-03,Quiz,16,20,B,80.1,See me for help
288657,2321,142,Assignment 12,2024-11-04,Test,6,10,D,60.59,Excellent!
288658,2321,142,Assignment 9,2024-10-18,Project,17,25,D,68.44,Excellent!
288659,2321,142,Assignment 8,2025-02-14,Quiz,8,10,B,81.53,Needs review
288660,2321,142,Assignment 6,2024-11-16,Project,67,100,D,67.75,Needs review
288661,2321,142,Assignment 8,2024-10-25,Classwork,38,50,C,76.06,Excellent!
288662,2321,142,Assignment 17,2025-03-20,Project,15,20,C,77.04,Excellent!
288663,2321,142,Assignment 2,2025-01-25,Homework,5,10,F,54.46,Needs review
288664,2321,142,Assignment 5,2024-09-19,Homework,80,100,B,80.4,Good work!
288665,2321,142,Assignment 7,2024-10-25,Homework,39,50,C,78.81,Good work!
288666,2321,142,Assignment 12,2025-03-13,Classwork,69,100,D,69.49,See me for help
288667,2321,142,Assignment 2,2025-03-19,Project,7,10,C,73.56,Excellent!
288668,2321,142,Assignment 7,2025-01-17,Project,6,10,D,60.65,Good work!
288669,2321,142,Assignment 14,2025-02-03,Homework,38,50,C,77.89,See me for help
288670,2321,142,Assignment 10,2024-12-22,Homework,5,10,F,59.98,Excellent!
288671,2321,142,Assignment 4,2024-12-26,Project,59,100,F,59.34,See me for help
288672,2321,142,Assignment 1,2024-11-04,Homework,7,10,C,72.35,Needs review
288673,2321,142,Assignment 1,2024-11-08,Test,14,20,C,71.54,Needs review
288674,2321,142,Assignment 4,2024-10-22,Quiz,39,50,C,78.17,Excellent!
288675,2321,142,Assignment 12,2024-11-28,Classwork,14,20,C,70.48,Good work!
288676,2321,142,Assignment 19,2024-12-26,Homework,37,50,C,74.91,Needs review
288677,2321,134,Assignment 18,2025-03-06,Classwork,77,100,C,77.09,Good work!
288678,2321,134,Assignment 7,2024-12-25,Project,16,25,D,65.62,See me for help
288679,2321,134,Assignment 3,2024-09-01,Test,12,20,D,60.0,See me for help
288680,2321,134,Assignment 11,2024-12-06,Project,16,20,B,83.5,Needs review
288681,2321,134,Assignment 9,2024-11-26,Classwork,8,10,B,80.41,Good work!
288682,2321,134,Assignment 16,2024-11-27,Quiz,7,10,C,70.68,See me for help
288683,2321,134,Assignment 9,2025-02-10,Project,6,10,D,63.6,Excellent!
288684,2321,134,Assignment 14,2024-09-08,Quiz,18,25,C,73.83,See me for help
288685,2321,134,Assignment 4,2024-09-26,Quiz,16,25,D,64.42,Good work!
288686,2321,134,Assignment 6,2025-02-15,Quiz,14,25,F,59.85,Needs review
288687,2321,134,Assignment 18,2025-02-20,Project,31,50,D,63.05,See me for help
288688,2321,134,Assignment 6,2024-09-20,Classwork,39,50,C,79.78,Good work!
288689,2321,134,Assignment 17,2025-01-29,Quiz,5,10,F,59.84,Excellent!
288690,2321,134,Assignment 10,2025-03-16,Classwork,20,25,B,80.62,See me for help
288691,2321,134,Assignment 12,2024-09-13,Test,16,20,B,81.51,See me for help
288692,2321,134,Assignment 12,2024-12-24,Homework,12,20,D,61.14,Good work!
288693,2321,134,Assignment 11,2025-01-22,Classwork,6,10,D,60.11,See me for help
288694,2321,134,Assignment 13,2024-10-18,Homework,80,100,B,80.7,Good work!
288695,2321,134,Assignment 12,2025-03-07,Quiz,66,100,D,66.71,Good work!
288696,2321,134,Assignment 14,2024-11-22,Classwork,16,25,D,64.82,Needs review
288697,2321,134,Assignment 1,2024-11-24,Test,34,50,D,69.1,Good work!
288698,2321,134,Assignment 20,2024-10-11,Quiz,73,100,C,73.45,Excellent!
288699,2321,134,Assignment 19,2024-10-25,Quiz,33,50,D,66.58,Excellent!
288700,2321,134,Assignment 11,2024-11-05,Homework,14,20,C,71.73,Excellent!
288701,2321,140,Assignment 7,2024-10-07,Test,16,25,D,67.73,Excellent!
288702,2321,140,Assignment 16,2025-01-02,Quiz,7,10,C,70.11,Good work!
288703,2321,140,Assignment 5,2024-12-28,Classwork,7,10,C,71.52,Excellent!
288704,2321,140,Assignment 20,2025-01-14,Test,36,50,C,73.02,Needs review
288705,2321,140,Assignment 11,2024-12-01,Quiz,28,50,F,56.37,Needs review
288706,2321,140,Assignment 10,2024-10-26,Homework,13,20,D,69.99,Excellent!
288707,2321,140,Assignment 8,2024-10-03,Classwork,11,20,F,55.13,Needs review
288708,2321,140,Assignment 5,2025-01-15,Project,65,100,D,65.71,See me for help
288709,2321,140,Assignment 6,2024-09-23,Project,5,10,F,58.95,Good work!
288710,2321,140,Assignment 2,2024-10-16,Test,37,50,C,75.69,See me for help
288711,2321,140,Assignment 7,2025-01-09,Quiz,15,20,C,78.89,Excellent!
288712,2321,140,Assignment 6,2024-10-26,Homework,5,10,F,57.88,See me for help
288713,2321,140,Assignment 14,2025-02-11,Project,35,50,C,72.0,See me for help
288714,2321,140,Assignment 2,2024-11-13,Quiz,30,50,D,61.64,Needs review
288715,2321,140,Assignment 18,2024-09-05,Quiz,11,20,F,55.52,Good work!
288716,2321,140,Assignment 6,2024-10-23,Homework,6,10,D,69.99,Needs review
288717,2321,140,Assignment 18,2024-11-30,Homework,14,25,F,56.02,Good work!
288718,2321,140,Assignment 13,2025-03-17,Quiz,63,100,D,63.64,Needs review
288719,2321,136,Assignment 16,2024-12-01,Classwork,15,20,C,76.12,Needs review
288720,2321,136,Assignment 9,2025-03-12,Test,8,10,B,82.25,Excellent!
288721,2321,136,Assignment 1,2025-02-08,Project,6,10,D,66.78,Excellent!
288722,2321,136,Assignment 13,2025-01-04,Homework,16,20,B,83.18,Needs review
288723,2321,136,Assignment 8,2024-10-09,Test,6,10,D,66.65,See me for help
288724,2321,136,Assignment 16,2024-11-17,Project,7,10,C,70.6,Excellent!
288725,2321,136,Assignment 3,2024-09-20,Project,68,100,D,68.58,Good work!
288726,2321,136,Assignment 5,2024-10-19,Test,15,20,C,75.29,Needs review
288727,2321,136,Assignment 20,2024-09-11,Test,77,100,C,77.1,Needs review
288728,2321,136,Assignment 18,2024-11-27,Homework,8,10,B,81.22,See me for help
288729,2321,136,Assignment 12,2025-02-26,Project,41,50,B,83.39,Needs review
288730,2321,136,Assignment 1,2024-10-28,Project,36,50,C,73.68,See me for help
288731,2321,136,Assignment 19,2025-02-13,Test,63,100,D,63.49,Excellent!
288732,2321,136,Assignment 17,2025-02-26,Quiz,38,50,C,77.74,Needs review
288733,2321,136,Assignment 19,2024-09-15,Classwork,15,20,C,79.77,Excellent!
288734,2321,136,Assignment 8,2024-11-24,Homework,64,100,D,64.89,See me for help
288735,2321,136,Assignment 6,2025-01-13,Project,5,10,F,59.9,Excellent!
288736,2321,136,Assignment 6,2024-09-21,Test,17,25,C,71.64,Good work!
288737,2321,136,Assignment 17,2024-11-30,Test,11,20,F,57.18,Excellent!
288738,2321,136,Assignment 20,2024-12-03,Classwork,41,50,B,83.3,Needs review
288739,2321,136,Assignment 13,2025-01-15,Test,14,20,C,72.63,Needs review
288740,2321,136,Assignment 15,2024-12-04,Test,15,25,D,60.44,Good work!
288741,2321,136,Assignment 7,2024-12-18,Classwork,83,100,B,83.09,See me for help
288742,2321,136,Assignment 8,2024-11-10,Quiz,32,50,D,64.45,Needs review
288743,2321,136,Assignment 7,2025-01-28,Classwork,14,25,F,59.74,Excellent!
288744,2322,141,Assignment 4,2025-02-10,Classwork,6,10,D,67.08,Good work!
288745,2322,141,Assignment 9,2024-12-01,Quiz,10,20,F,52.14,Needs review
288746,2322,141,Assignment 16,2024-10-09,Project,15,25,D,63.43,Excellent!
288747,2322,141,Assignment 12,2025-02-26,Project,32,50,D,65.15,Excellent!
288748,2322,141,Assignment 5,2025-01-05,Classwork,5,10,F,53.8,Good work!
288749,2322,141,Assignment 5,2024-11-11,Homework,28,50,F,57.45,See me for help
288750,2322,141,Assignment 14,2024-09-02,Classwork,76,100,C,76.34,Needs review
288751,2322,141,Assignment 7,2025-03-17,Project,14,20,C,73.91,Good work!
288752,2322,141,Assignment 19,2024-09-10,Quiz,36,50,C,73.43,See me for help
288753,2322,141,Assignment 12,2025-03-02,Classwork,39,50,C,79.12,See me for help
288754,2322,141,Assignment 1,2024-09-08,Classwork,6,10,D,66.62,Good work!
288755,2322,141,Assignment 18,2024-10-12,Homework,19,25,C,77.6,See me for help
288756,2322,141,Assignment 3,2024-11-25,Test,12,20,D,61.94,See me for help
288757,2322,141,Assignment 3,2024-09-24,Quiz,74,100,C,74.89,Good work!
288758,2322,141,Assignment 16,2024-11-28,Quiz,14,20,C,71.54,Good work!
288759,2322,141,Assignment 13,2024-12-23,Classwork,16,25,D,66.73,Needs review
288760,2322,141,Assignment 7,2024-11-05,Classwork,69,100,D,69.83,See me for help
288761,2322,141,Assignment 6,2024-10-12,Test,6,10,D,64.82,See me for help
288762,2322,137,Assignment 8,2025-03-01,Quiz,14,20,C,71.19,Needs review
288763,2322,137,Assignment 6,2025-01-13,Test,5,10,F,55.8,See me for help
288764,2322,137,Assignment 1,2024-10-08,Homework,16,20,B,80.57,See me for help
288765,2322,137,Assignment 1,2024-10-17,Quiz,11,20,F,57.91,See me for help
288766,2322,137,Assignment 20,2025-01-01,Test,13,20,D,66.3,Needs review
288767,2322,137,Assignment 1,2024-09-28,Project,29,50,F,58.14,Needs review
288768,2322,137,Assignment 15,2024-10-03,Test,19,25,C,78.15,Needs review
288769,2322,137,Assignment 16,2024-09-24,Classwork,80,100,B,80.66,Good work!
288770,2322,137,Assignment 8,2024-11-08,Homework,14,25,F,59.98,Needs review
288771,2322,137,Assignment 3,2025-02-09,Test,6,10,D,63.82,Needs review
288772,2322,137,Assignment 12,2024-09-21,Test,11,20,F,56.22,Excellent!
288773,2322,137,Assignment 2,2024-10-11,Quiz,12,20,D,63.1,Excellent!
288774,2322,137,Assignment 6,2024-12-28,Test,25,50,F,51.31,Excellent!
288775,2322,137,Assignment 14,2024-12-16,Classwork,18,25,C,72.66,See me for help
288776,2322,137,Assignment 11,2025-02-27,Test,14,20,C,72.58,See me for help
288777,2322,137,Assignment 20,2024-10-30,Quiz,57,100,F,57.03,Excellent!
288778,2322,137,Assignment 20,2024-12-29,Homework,53,100,F,53.77,Good work!
288779,2322,131,Assignment 8,2025-02-19,Project,19,25,C,76.3,Excellent!
288780,2322,131,Assignment 20,2025-03-20,Classwork,7,10,C,79.27,See me for help
288781,2322,131,Assignment 18,2024-10-19,Project,11,20,F,56.4,Good work!
288782,2322,131,Assignment 15,2024-12-31,Classwork,73,100,C,73.83,Excellent!
288783,2322,131,Assignment 2,2025-03-02,Quiz,32,50,D,64.06,Needs review
288784,2322,131,Assignment 20,2024-09-03,Project,17,25,C,71.22,See me for help
288785,2322,131,Assignment 15,2025-02-22,Classwork,53,100,F,53.43,Needs review
288786,2322,131,Assignment 15,2024-10-31,Project,14,25,F,56.8,See me for help
288787,2322,131,Assignment 14,2025-03-03,Test,72,100,C,72.33,Good work!
288788,2322,131,Assignment 7,2024-10-29,Classwork,13,20,D,67.8,Good work!
288789,2322,131,Assignment 12,2024-11-13,Test,14,20,C,74.43,Good work!
288790,2322,131,Assignment 6,2024-11-18,Homework,13,25,F,54.25,Good work!
288791,2322,131,Assignment 7,2024-11-02,Test,35,50,C,70.54,Good work!
288792,2322,131,Assignment 18,2025-01-10,Project,18,25,C,75.53,Good work!
288793,2322,131,Assignment 16,2025-02-17,Quiz,30,50,D,60.78,Good work!
288794,2322,131,Assignment 1,2024-10-17,Homework,16,25,D,64.28,See me for help
288795,2322,131,Assignment 6,2024-11-29,Project,34,50,D,68.22,Good work!
288796,2322,131,Assignment 13,2024-09-28,Quiz,20,25,B,80.51,Needs review
288797,2322,145,Assignment 12,2024-12-27,Test,20,25,B,80.85,Excellent!
288798,2322,145,Assignment 1,2024-11-16,Test,65,100,D,65.41,See me for help
288799,2322,145,Assignment 4,2024-11-14,Project,53,100,F,53.33,Good work!
288800,2322,145,Assignment 7,2025-01-12,Project,6,10,D,69.23,Excellent!
288801,2322,145,Assignment 18,2024-11-09,Quiz,12,20,D,63.31,Needs review
288802,2322,145,Assignment 6,2024-10-02,Classwork,12,20,D,61.69,Good work!
288803,2322,145,Assignment 20,2025-01-23,Project,11,20,F,59.0,Good work!
288804,2322,145,Assignment 4,2025-01-08,Classwork,71,100,C,71.55,See me for help
288805,2322,145,Assignment 12,2024-10-24,Quiz,12,25,F,51.93,See me for help
288806,2322,145,Assignment 12,2025-03-06,Project,6,10,D,65.21,Needs review
288807,2322,145,Assignment 4,2024-10-08,Homework,64,100,D,64.36,Excellent!
288808,2322,145,Assignment 17,2025-02-05,Quiz,26,50,F,52.07,Needs review
288809,2322,145,Assignment 13,2024-12-25,Homework,70,100,C,70.37,See me for help
288810,2322,145,Assignment 7,2024-09-23,Test,17,25,C,70.31,Excellent!
288811,2322,145,Assignment 11,2025-01-17,Quiz,39,50,C,78.01,Needs review
288812,2322,145,Assignment 18,2024-12-09,Classwork,15,25,D,60.97,Excellent!
288813,2322,145,Assignment 7,2025-01-21,Project,30,50,D,60.59,Good work!
288814,2322,145,Assignment 1,2025-02-19,Project,7,10,C,70.08,Excellent!
288815,2322,145,Assignment 2,2024-11-21,Quiz,19,25,C,78.18,Needs review
288816,2322,142,Assignment 16,2025-01-28,Project,11,20,F,55.93,Excellent!
288817,2322,142,Assignment 13,2024-12-24,Homework,15,20,C,75.6,See me for help
288818,2322,142,Assignment 6,2025-01-15,Project,7,10,C,70.12,Excellent!
288819,2322,142,Assignment 3,2024-09-25,Homework,70,100,C,70.72,See me for help
288820,2322,142,Assignment 1,2025-03-10,Quiz,17,25,C,71.09,Needs review
288821,2322,142,Assignment 12,2024-09-16,Homework,52,100,F,52.16,Excellent!
288822,2322,142,Assignment 4,2024-11-05,Homework,5,10,F,59.52,Good work!
288823,2322,142,Assignment 17,2025-02-27,Classwork,67,100,D,67.73,Needs review
288824,2322,142,Assignment 17,2024-09-25,Test,5,10,F,53.74,Excellent!
288825,2322,142,Assignment 3,2025-02-17,Project,40,50,B,80.26,Good work!
288826,2322,142,Assignment 19,2025-01-20,Test,5,10,F,55.56,Good work!
288827,2322,142,Assignment 15,2024-11-18,Classwork,5,10,F,55.28,Excellent!
288828,2322,142,Assignment 13,2024-10-21,Test,13,20,D,67.26,Excellent!
288829,2322,142,Assignment 11,2025-01-12,Classwork,18,25,C,75.4,See me for help
288830,2322,142,Assignment 19,2024-11-16,Quiz,13,20,D,66.6,See me for help
288831,2322,142,Assignment 4,2025-03-06,Homework,15,25,D,61.44,Excellent!
288832,2322,142,Assignment 11,2024-10-18,Quiz,7,10,C,79.81,Good work!
288833,2322,140,Assignment 1,2025-03-16,Project,12,20,D,62.73,Needs review
288834,2322,140,Assignment 7,2024-12-14,Classwork,28,50,F,57.63,See me for help
288835,2322,140,Assignment 14,2025-01-01,Classwork,10,20,F,51.99,Needs review
288836,2322,140,Assignment 11,2025-02-16,Quiz,12,25,F,51.23,Good work!
288837,2322,140,Assignment 2,2024-11-01,Project,13,25,F,53.59,Excellent!
288838,2322,140,Assignment 2,2024-12-20,Quiz,15,25,D,61.65,See me for help
288839,2322,140,Assignment 15,2025-01-28,Project,58,100,F,58.45,See me for help
288840,2322,140,Assignment 6,2024-11-08,Test,74,100,C,74.81,Needs review
288841,2322,140,Assignment 9,2025-03-12,Homework,5,10,F,58.29,Excellent!
288842,2322,140,Assignment 2,2025-02-16,Project,11,20,F,59.15,Good work!
288843,2322,140,Assignment 17,2024-11-03,Classwork,7,10,C,77.09,Excellent!
288844,2322,140,Assignment 10,2024-12-30,Project,7,10,C,76.89,Excellent!
288845,2322,140,Assignment 10,2024-09-25,Homework,30,50,D,60.02,Good work!
288846,2322,140,Assignment 1,2024-12-12,Test,35,50,C,71.48,See me for help
288847,2322,140,Assignment 1,2024-12-25,Classwork,14,20,C,70.16,Needs review
288848,2322,140,Assignment 6,2024-11-10,Classwork,66,100,D,66.97,See me for help
288849,2322,140,Assignment 1,2024-12-30,Test,15,20,C,75.47,See me for help
288850,2322,140,Assignment 18,2024-09-23,Classwork,16,25,D,66.47,Good work!
288851,2322,140,Assignment 1,2024-12-07,Project,65,100,D,65.63,Good work!
288852,2322,144,Assignment 4,2025-01-12,Project,12,20,D,61.43,Good work!
288853,2322,144,Assignment 3,2024-10-18,Project,5,10,F,56.22,See me for help
288854,2322,144,Assignment 19,2024-09-19,Project,15,25,D,63.12,Needs review
288855,2322,144,Assignment 11,2024-11-01,Quiz,31,50,D,62.21,Needs review
