AttendanceID,StudentID,ClassID,AttendanceDate,AttendanceStatus,Reason
4706987,7778,412,2024-10-02,Present,
4706988,7778,412,2024-10-04,Present,
4706989,7778,412,2024-10-08,Present,
4706990,7778,412,2024-10-10,Present,
4706991,7778,412,2024-10-14,Present,
4706992,7778,412,2024-10-16,Present,
4706993,7778,412,2024-10-18,Present,
4706994,7778,412,2024-10-22,Present,
4706995,7778,412,2024-10-24,Tardy,Oversleep
4706996,7778,412,2024-10-28,Present,
4706997,7778,412,2024-10-30,Present,
4706998,7778,412,2024-11-01,Present,
4706999,7778,412,2024-11-05,Present,
4707000,7778,412,2024-11-07,Present,
4707001,7778,412,2024-11-11,Tardy,Oversleep
4707002,7778,412,2024-11-13,Present,
4707003,7778,412,2024-11-15,Present,
4707004,7778,412,2024-11-19,Present,
4707005,7778,412,2024-11-21,Present,
4707006,7778,412,2024-11-25,Absent,Doctor Appointment
4707007,7778,412,2024-11-27,Present,
4707008,7778,412,2024-11-29,Present,
4707009,7778,412,2024-12-03,Present,
4707010,7778,412,2024-12-05,Present,
4707011,7778,412,2024-12-09,Present,
4707012,7778,412,2024-12-11,Present,
4707013,7778,412,2024-12-13,Present,
4707014,7778,412,2024-12-17,Present,
4707015,7778,412,2024-12-19,Present,
4707016,7778,412,2024-12-23,Present,
4707017,7778,412,2024-12-25,Present,
4707018,7778,412,2024-12-27,Present,
4707019,7778,412,2024-12-31,Present,
4707020,7778,412,2025-01-02,Present,
4707021,7778,412,2025-01-06,Present,
4707022,7778,412,2025-01-08,Present,
4707023,7778,412,2025-01-10,Present,
4707024,7778,412,2025-01-14,Present,
4707025,7778,412,2025-01-16,Present,
4707026,7778,412,2025-01-20,Present,
4707027,7778,412,2025-01-22,Absent,Doctor Appointment
4707028,7778,412,2025-01-24,Present,
4707029,7778,412,2025-01-28,Present,
4707030,7778,412,2025-01-30,Present,
4707031,7778,412,2025-02-03,Present,
4707032,7778,412,2025-02-05,Tardy,Late Bus
4707033,7778,412,2025-02-07,Present,
4707034,7778,412,2025-02-11,Present,
4707035,7778,412,2025-02-13,Present,
4707036,7778,412,2025-02-17,Absent,Unknown
4707037,7778,412,2025-02-19,Present,
4707038,7778,412,2025-02-21,Present,
4707039,7778,412,2025-02-25,Present,
4707040,7778,412,2025-02-27,Present,
4707041,7778,421,2024-09-02,Present,
4707042,7778,421,2024-09-04,Present,
4707043,7778,421,2024-09-06,Present,
4707044,7778,421,2024-09-10,Present,
4707045,7778,421,2024-09-12,Present,
4707046,7778,421,2024-09-16,Present,
4707047,7778,421,2024-09-18,Tardy,Family Issue
4707048,7778,421,2024-09-20,Present,
4707049,7778,421,2024-09-24,Present,
4707050,7778,421,2024-09-26,Present,
4707051,7778,421,2024-09-30,Present,
4707052,7778,421,2024-10-02,Present,
4707053,7778,421,2024-10-04,Present,
4707054,7778,421,2024-10-08,Present,
4707055,7778,421,2024-10-10,Present,
4707056,7778,421,2024-10-14,Present,
4707057,7778,421,2024-10-16,Absent,Family Leave
4707058,7778,421,2024-10-18,Present,
4707059,7778,421,2024-10-22,Present,
4707060,7778,421,2024-10-24,Present,
4707061,7778,421,2024-10-28,Present,
4707062,7778,421,2024-10-30,Present,
4707063,7778,421,2024-11-01,Present,
4707064,7778,421,2024-11-05,Present,
4707065,7778,421,2024-11-07,Present,
4707066,7778,421,2024-11-11,Present,
4707067,7778,421,2024-11-13,Present,
4707068,7778,421,2024-11-15,Present,
4707069,7778,421,2024-11-19,Present,
4707070,7778,421,2024-11-21,Present,
4707071,7778,421,2024-11-25,Present,
4707072,7778,421,2024-11-27,Present,
4707073,7778,421,2024-11-29,Present,
4707074,7778,421,2024-12-03,Present,
4707075,7778,421,2024-12-05,Present,
4707076,7778,421,2024-12-09,Present,
4707077,7778,421,2024-12-11,Tardy,Oversleep
4707078,7778,421,2024-12-13,Present,
4707079,7778,421,2024-12-17,Present,
4707080,7778,421,2024-12-19,Present,
4707081,7778,421,2024-12-23,Present,
4707082,7778,421,2024-12-25,Present,
4707083,7778,421,2024-12-27,Present,
4707084,7778,421,2024-12-31,Present,
4707085,7778,421,2025-01-02,Present,
4707086,7778,421,2025-01-06,Present,
4707087,7778,421,2025-01-08,Present,
4707088,7778,421,2025-01-10,Present,
4707089,7778,421,2025-01-14,Present,
4707090,7778,421,2025-01-16,Present,
4707091,7778,421,2025-01-20,Present,
4707092,7778,421,2025-01-22,Present,
4707093,7778,421,2025-01-24,Present,
4707094,7778,421,2025-01-28,Present,
4707095,7778,421,2025-01-30,Present,
4707096,7778,421,2025-02-03,Present,
4707097,7778,421,2025-02-05,Present,
4707098,7778,421,2025-02-07,Present,
4707099,7778,421,2025-02-11,Present,
4707100,7778,421,2025-02-13,Present,
4707101,7778,421,2025-02-17,Present,
4707102,7778,421,2025-02-19,Present,
4707103,7778,421,2025-02-21,Present,
4707104,7778,421,2025-02-25,Present,
4707105,7778,421,2025-02-27,Present,
4707106,7778,410,2024-09-02,Present,
4707107,7778,410,2024-09-04,Present,
4707108,7778,410,2024-09-06,Present,
4707109,7778,410,2024-09-10,Present,
4707110,7778,410,2024-09-12,Present,
4707111,7778,410,2024-09-16,Present,
4707112,7778,410,2024-09-18,Present,
4707113,7778,410,2024-09-20,Present,
4707114,7778,410,2024-09-24,Present,
4707115,7778,410,2024-09-26,Present,
4707116,7778,410,2024-09-30,Present,
4707117,7778,410,2024-10-02,Present,
4707118,7778,410,2024-10-04,Present,
4707119,7778,410,2024-10-08,Present,
4707120,7778,410,2024-10-10,Present,
4707121,7778,410,2024-10-14,Present,
4707122,7778,410,2024-10-16,Present,
4707123,7778,410,2024-10-18,Present,
4707124,7778,410,2024-10-22,Present,
4707125,7778,410,2024-10-24,Present,
4707126,7778,410,2024-10-28,Present,
4707127,7778,410,2024-10-30,Present,
4707128,7778,410,2024-11-01,Present,
4707129,7778,410,2024-11-05,Present,
4707130,7778,410,2024-11-07,Present,
4707131,7778,410,2024-11-11,Present,
4707132,7778,410,2024-11-13,Present,
4707133,7778,410,2024-11-15,Present,
4707134,7778,410,2024-11-19,Present,
4707135,7778,410,2024-11-21,Present,
4707136,7778,410,2024-11-25,Present,
4707137,7778,410,2024-11-27,Present,
4707138,7778,410,2024-11-29,Present,
4707139,7778,410,2024-12-03,Present,
4707140,7778,410,2024-12-05,Present,
4707141,7778,410,2024-12-09,Present,
4707142,7778,410,2024-12-11,Present,
4707143,7778,410,2024-12-13,Present,
4707144,7778,410,2024-12-17,Present,
4707145,7778,410,2024-12-19,Present,
4707146,7778,410,2024-12-23,Present,
4707147,7778,410,2024-12-25,Present,
4707148,7778,410,2024-12-27,Present,
4707149,7778,410,2024-12-31,Present,
4707150,7778,410,2025-01-02,Present,
4707151,7778,410,2025-01-06,Present,
4707152,7778,410,2025-01-08,Present,
4707153,7778,410,2025-01-10,Present,
4707154,7778,410,2025-01-14,Present,
4707155,7778,410,2025-01-16,Present,
4707156,7778,410,2025-01-20,Present,
4707157,7778,410,2025-01-22,Present,
4707158,7778,410,2025-01-24,Present,
4707159,7778,410,2025-01-28,Present,
4707160,7778,410,2025-01-30,Present,
4707161,7778,410,2025-02-03,Present,
4707162,7778,410,2025-02-05,Present,
4707163,7778,410,2025-02-07,Present,
4707164,7778,410,2025-02-11,Present,
4707165,7778,410,2025-02-13,Present,
4707166,7778,410,2025-02-17,Present,
4707167,7778,410,2025-02-19,Present,
4707168,7778,410,2025-02-21,Present,
4707169,7778,410,2025-02-25,Present,
4707170,7778,410,2025-02-27,Present,
4707171,7778,417,2024-09-02,Present,
4707172,7778,417,2024-09-03,Present,
4707173,7778,417,2024-09-04,Present,
4707174,7778,417,2024-09-05,Present,
4707175,7778,417,2024-09-06,Present,
4707176,7778,417,2024-09-09,Present,
4707177,7778,417,2024-09-10,Present,
4707178,7778,417,2024-09-11,Present,
4707179,7778,417,2024-09-12,Present,
4707180,7778,417,2024-09-13,Present,
4707181,7778,417,2024-09-16,Present,
4707182,7778,417,2024-09-17,Present,
4707183,7778,417,2024-09-18,Present,
4707184,7778,417,2024-09-19,Present,
4707185,7778,417,2024-09-20,Present,
4707186,7778,417,2024-09-23,Present,
4707187,7778,417,2024-09-24,Present,
4707188,7778,417,2024-09-25,Present,
4707189,7778,417,2024-09-26,Present,
4707190,7778,417,2024-09-27,Present,
4707191,7778,417,2024-09-30,Present,
4707192,7778,417,2024-10-01,Present,
4707193,7778,417,2024-10-02,Present,
4707194,7778,417,2024-10-03,Present,
4707195,7778,417,2024-10-04,Present,
4707196,7778,417,2024-10-07,Present,
4707197,7778,417,2024-10-08,Present,
4707198,7778,417,2024-10-09,Absent,Family Leave
4707199,7778,417,2024-10-10,Present,
4707200,7778,417,2024-10-11,Present,
4707201,7778,417,2024-10-14,Present,
4707202,7778,417,2024-10-15,Present,
4707203,7778,417,2024-10-16,Present,
4707204,7778,417,2024-10-17,Present,
4707205,7778,417,2024-10-18,Present,
4707206,7778,417,2024-10-21,Present,
4707207,7778,417,2024-10-22,Present,
4707208,7778,417,2024-10-23,Present,
4707209,7778,417,2024-10-24,Present,
4707210,7778,417,2024-10-25,Present,
4707211,7778,417,2024-10-28,Present,
4707212,7778,417,2024-10-29,Present,
4707213,7778,417,2024-10-30,Present,
4707214,7778,417,2024-10-31,Present,
4707215,7778,417,2024-11-01,Present,
4707216,7778,417,2024-11-04,Present,
4707217,7778,417,2024-11-05,Present,
4707218,7778,417,2024-11-06,Present,
4707219,7778,417,2024-11-07,Present,
4707220,7778,417,2024-11-08,Present,
4707221,7778,417,2024-11-11,Present,
4707222,7778,417,2024-11-12,Present,
4707223,7778,417,2024-11-13,Present,
4707224,7778,417,2024-11-14,Present,
4707225,7778,417,2024-11-15,Present,
4707226,7778,417,2024-11-18,Present,
4707227,7778,417,2024-11-19,Present,
4707228,7778,417,2024-11-20,Present,
4707229,7778,417,2024-11-21,Present,
4707230,7778,417,2024-11-22,Present,
4707231,7778,417,2024-11-25,Present,
4707232,7778,417,2024-11-26,Present,
4707233,7778,417,2024-11-27,Present,
4707234,7778,417,2024-11-28,Present,
4707235,7778,417,2024-11-29,Present,
4707236,7778,417,2024-12-02,Present,
4707237,7778,417,2024-12-03,Present,
4707238,7778,417,2024-12-04,Present,
4707239,7778,417,2024-12-05,Present,
4707240,7778,417,2024-12-06,Present,
4707241,7778,417,2024-12-09,Present,
4707242,7778,417,2024-12-10,Present,
4707243,7778,417,2024-12-11,Present,
4707244,7778,417,2024-12-12,Present,
4707245,7778,417,2024-12-13,Present,
4707246,7778,417,2024-12-16,Present,
4707247,7778,417,2024-12-17,Present,
4707248,7778,417,2024-12-18,Present,
4707249,7778,417,2024-12-19,Present,
4707250,7778,417,2024-12-20,Present,
4707251,7778,417,2024-12-23,Present,
4707252,7778,417,2024-12-24,Present,
4707253,7778,417,2024-12-25,Present,
4707254,7778,417,2024-12-26,Present,
4707255,7778,417,2024-12-27,Present,
4707256,7778,417,2024-12-30,Present,
4707257,7778,417,2024-12-31,Absent,Sick
4707258,7778,417,2025-01-01,Present,
4707259,7778,417,2025-01-02,Present,
4707260,7778,417,2025-01-03,Present,
4707261,7778,417,2025-01-06,Present,
4707262,7778,417,2025-01-07,Present,
4707263,7778,417,2025-01-08,Present,
4707264,7778,417,2025-01-09,Present,
4707265,7778,417,2025-01-10,Present,
4707266,7778,417,2025-01-13,Present,
4707267,7778,417,2025-01-14,Present,
4707268,7778,417,2025-01-15,Present,
4707269,7778,417,2025-01-16,Present,
4707270,7778,417,2025-01-17,Present,
4707271,7778,417,2025-01-20,Present,
4707272,7778,417,2025-01-21,Present,
4707273,7778,417,2025-01-22,Present,
4707274,7778,417,2025-01-23,Present,
4707275,7778,417,2025-01-24,Present,
4707276,7778,417,2025-01-27,Present,
4707277,7778,417,2025-01-28,Present,
4707278,7778,417,2025-01-29,Present,
4707279,7778,417,2025-01-30,Present,
4707280,7778,417,2025-01-31,Present,
4707281,7778,417,2025-02-03,Present,
4707282,7778,417,2025-02-04,Present,
4707283,7778,417,2025-02-05,Present,
4707284,7778,417,2025-02-06,Present,
4707285,7778,417,2025-02-07,Present,
4707286,7778,417,2025-02-10,Present,
4707287,7778,417,2025-02-11,Present,
4707288,7778,417,2025-02-12,Tardy,Late Bus
4707289,7778,417,2025-02-13,Present,
4707290,7778,417,2025-02-14,Present,
4707291,7778,417,2025-02-17,Present,
4707292,7778,417,2025-02-18,Present,
4707293,7778,417,2025-02-19,Present,
4707294,7778,417,2025-02-20,Present,
4707295,7778,417,2025-02-21,Present,
4707296,7778,417,2025-02-24,Present,
4707297,7778,417,2025-02-25,Present,
4707298,7778,417,2025-02-26,Present,
4707299,7778,417,2025-02-27,Present,
4707300,7778,417,2025-02-28,Present,
4707301,7778,418,2024-09-02,Present,
4707302,7778,418,2024-09-03,Present,
4707303,7778,418,2024-09-04,Present,
4707304,7778,418,2024-09-05,Present,
4707305,7778,418,2024-09-06,Present,
4707306,7778,418,2024-09-09,Present,
4707307,7778,418,2024-09-10,Present,
4707308,7778,418,2024-09-11,Present,
4707309,7778,418,2024-09-12,Present,
4707310,7778,418,2024-09-13,Absent,Doctor Appointment
4707311,7778,418,2024-09-16,Present,
4707312,7778,418,2024-09-17,Present,
4707313,7778,418,2024-09-18,Present,
4707314,7778,418,2024-09-19,Present,
4707315,7778,418,2024-09-20,Present,
4707316,7778,418,2024-09-23,Present,
4707317,7778,418,2024-09-24,Present,
4707318,7778,418,2024-09-25,Present,
4707319,7778,418,2024-09-26,Absent,Doctor Appointment
4707320,7778,418,2024-09-27,Present,
4707321,7778,418,2024-09-30,Present,
4707322,7778,418,2024-10-01,Present,
4707323,7778,418,2024-10-02,Present,
4707324,7778,418,2024-10-03,Present,
4707325,7778,418,2024-10-04,Present,
4707326,7778,418,2024-10-07,Present,
4707327,7778,418,2024-10-08,Present,
4707328,7778,418,2024-10-09,Present,
4707329,7778,418,2024-10-10,Present,
4707330,7778,418,2024-10-11,Present,
4707331,7778,418,2024-10-14,Present,
4707332,7778,418,2024-10-15,Present,
4707333,7778,418,2024-10-16,Present,
4707334,7778,418,2024-10-17,Present,
4707335,7778,418,2024-10-18,Present,
4707336,7778,418,2024-10-21,Present,
4707337,7778,418,2024-10-22,Present,
4707338,7778,418,2024-10-23,Present,
4707339,7778,418,2024-10-24,Present,
4707340,7778,418,2024-10-25,Present,
4707341,7778,418,2024-10-28,Present,
4707342,7778,418,2024-10-29,Present,
4707343,7778,418,2024-10-30,Present,
4707344,7778,418,2024-10-31,Present,
4707345,7778,418,2024-11-01,Present,
4707346,7778,418,2024-11-04,Present,
4707347,7778,418,2024-11-05,Present,
4707348,7778,418,2024-11-06,Present,
4707349,7778,418,2024-11-07,Present,
4707350,7778,418,2024-11-08,Present,
4707351,7778,418,2024-11-11,Absent,Sick
4707352,7778,418,2024-11-12,Present,
4707353,7778,418,2024-11-13,Present,
4707354,7778,418,2024-11-14,Present,
4707355,7778,418,2024-11-15,Absent,Sick
4707356,7778,418,2024-11-18,Present,
4707357,7778,418,2024-11-19,Present,
4707358,7778,418,2024-11-20,Absent,Family Leave
4707359,7778,418,2024-11-21,Present,
4707360,7778,418,2024-11-22,Present,
4707361,7778,418,2024-11-25,Present,
4707362,7778,418,2024-11-26,Present,
4707363,7778,418,2024-11-27,Present,
4707364,7778,418,2024-11-28,Present,
4707365,7778,418,2024-11-29,Present,
4707366,7778,418,2024-12-02,Present,
4707367,7778,418,2024-12-03,Present,
4707368,7778,418,2024-12-04,Absent,Sick
4707369,7778,418,2024-12-05,Present,
4707370,7778,418,2024-12-06,Present,
4707371,7778,418,2024-12-09,Present,
4707372,7778,418,2024-12-10,Present,
4707373,7778,418,2024-12-11,Present,
4707374,7778,418,2024-12-12,Present,
4707375,7778,418,2024-12-13,Present,
4707376,7778,418,2024-12-16,Present,
4707377,7778,418,2024-12-17,Present,
4707378,7778,418,2024-12-18,Present,
4707379,7778,418,2024-12-19,Present,
4707380,7778,418,2024-12-20,Present,
4707381,7778,418,2024-12-23,Present,
4707382,7778,418,2024-12-24,Present,
4707383,7778,418,2024-12-25,Present,
4707384,7778,418,2024-12-26,Present,
4707385,7778,418,2024-12-27,Present,
4707386,7778,418,2024-12-30,Present,
4707387,7778,418,2024-12-31,Absent,Sick
4707388,7778,418,2025-01-01,Present,
4707389,7778,418,2025-01-02,Present,
4707390,7778,418,2025-01-03,Present,
4707391,7778,418,2025-01-06,Present,
4707392,7778,418,2025-01-07,Present,
4707393,7778,418,2025-01-08,Present,
4707394,7778,418,2025-01-09,Present,
4707395,7778,418,2025-01-10,Present,
4707396,7778,418,2025-01-13,Present,
4707397,7778,418,2025-01-14,Present,
4707398,7778,418,2025-01-15,Present,
4707399,7778,418,2025-01-16,Present,
4707400,7778,418,2025-01-17,Present,
4707401,7778,418,2025-01-20,Present,
4707402,7778,418,2025-01-21,Present,
4707403,7778,418,2025-01-22,Present,
4707404,7778,418,2025-01-23,Present,
4707405,7778,418,2025-01-24,Present,
4707406,7778,418,2025-01-27,Present,
4707407,7778,418,2025-01-28,Present,
4707408,7778,418,2025-01-29,Tardy,Late Bus
4707409,7778,418,2025-01-30,Present,
4707410,7778,418,2025-01-31,Present,
4707411,7778,418,2025-02-03,Present,
4707412,7778,418,2025-02-04,Present,
4707413,7778,418,2025-02-05,Present,
4707414,7778,418,2025-02-06,Absent,Sick
4707415,7778,418,2025-02-07,Present,
4707416,7778,418,2025-02-10,Present,
4707417,7778,418,2025-02-11,Present,
4707418,7778,418,2025-02-12,Present,
4707419,7778,418,2025-02-13,Present,
4707420,7778,418,2025-02-14,Present,
4707421,7778,418,2025-02-17,Present,
4707422,7778,418,2025-02-18,Present,
4707423,7778,418,2025-02-19,Present,
4707424,7778,418,2025-02-20,Present,
4707425,7778,418,2025-02-21,Present,
4707426,7778,418,2025-02-24,Present,
4707427,7778,418,2025-02-25,Present,
4707428,7778,418,2025-02-26,Tardy,Family Issue
4707429,7778,418,2025-02-27,Present,
4707430,7778,418,2025-02-28,Present,
4707431,7779,418,2024-09-02,Present,
4707432,7779,418,2024-09-03,Present,
4707433,7779,418,2024-09-04,Present,
4707434,7779,418,2024-09-05,Present,
4707435,7779,418,2024-09-06,Present,
4707436,7779,418,2024-09-09,Present,
4707437,7779,418,2024-09-10,Present,
4707438,7779,418,2024-09-11,Present,
4707439,7779,418,2024-09-12,Present,
4707440,7779,418,2024-09-13,Present,
4707441,7779,418,2024-09-16,Present,
4707442,7779,418,2024-09-17,Present,
4707443,7779,418,2024-09-18,Present,
4707444,7779,418,2024-09-19,Present,
4707445,7779,418,2024-09-20,Present,
4707446,7779,418,2024-09-23,Present,
4707447,7779,418,2024-09-24,Present,
4707448,7779,418,2024-09-25,Present,
4707449,7779,418,2024-09-26,Present,
4707450,7779,418,2024-09-27,Present,
4707451,7779,418,2024-09-30,Present,
4707452,7779,418,2024-10-01,Present,
4707453,7779,418,2024-10-02,Present,
4707454,7779,418,2024-10-03,Present,
4707455,7779,418,2024-10-04,Present,
4707456,7779,418,2024-10-07,Present,
4707457,7779,418,2024-10-08,Present,
4707458,7779,418,2024-10-09,Present,
4707459,7779,418,2024-10-10,Present,
4707460,7779,418,2024-10-11,Present,
4707461,7779,418,2024-10-14,Present,
4707462,7779,418,2024-10-15,Present,
4707463,7779,418,2024-10-16,Present,
4707464,7779,418,2024-10-17,Present,
4707465,7779,418,2024-10-18,Present,
4707466,7779,418,2024-10-21,Present,
4707467,7779,418,2024-10-22,Present,
4707468,7779,418,2024-10-23,Present,
4707469,7779,418,2024-10-24,Present,
4707470,7779,418,2024-10-25,Present,
4707471,7779,418,2024-10-28,Present,
4707472,7779,418,2024-10-29,Absent,Doctor Appointment
4707473,7779,418,2024-10-30,Present,
4707474,7779,418,2024-10-31,Present,
4707475,7779,418,2024-11-01,Present,
4707476,7779,418,2024-11-04,Present,
4707477,7779,418,2024-11-05,Present,
4707478,7779,418,2024-11-06,Present,
4707479,7779,418,2024-11-07,Present,
4707480,7779,418,2024-11-08,Absent,Doctor Appointment
4707481,7779,418,2024-11-11,Present,
4707482,7779,418,2024-11-12,Present,
4707483,7779,418,2024-11-13,Present,
4707484,7779,418,2024-11-14,Present,
4707485,7779,418,2024-11-15,Present,
4707486,7779,418,2024-11-18,Present,
4707487,7779,418,2024-11-19,Present,
4707488,7779,418,2024-11-20,Present,
4707489,7779,418,2024-11-21,Present,
4707490,7779,418,2024-11-22,Present,
4707491,7779,418,2024-11-25,Present,
4707492,7779,418,2024-11-26,Present,
4707493,7779,418,2024-11-27,Present,
4707494,7779,418,2024-11-28,Present,
4707495,7779,418,2024-11-29,Present,
4707496,7779,418,2024-12-02,Present,
4707497,7779,418,2024-12-03,Present,
4707498,7779,418,2024-12-04,Present,
4707499,7779,418,2024-12-05,Present,
4707500,7779,418,2024-12-06,Present,
4707501,7779,418,2024-12-09,Present,
4707502,7779,418,2024-12-10,Present,
4707503,7779,418,2024-12-11,Present,
4707504,7779,418,2024-12-12,Present,
4707505,7779,418,2024-12-13,Present,
4707506,7779,418,2024-12-16,Present,
4707507,7779,418,2024-12-17,Absent,Sick
4707508,7779,418,2024-12-18,Present,
4707509,7779,418,2024-12-19,Present,
4707510,7779,418,2024-12-20,Present,
4707511,7779,418,2024-12-23,Present,
4707512,7779,418,2024-12-24,Present,
4707513,7779,418,2024-12-25,Present,
4707514,7779,418,2024-12-26,Present,
4707515,7779,418,2024-12-27,Present,
4707516,7779,418,2024-12-30,Present,
4707517,7779,418,2024-12-31,Present,
4707518,7779,418,2025-01-01,Present,
4707519,7779,418,2025-01-02,Present,
4707520,7779,418,2025-01-03,Present,
4707521,7779,418,2025-01-06,Present,
4707522,7779,418,2025-01-07,Present,
4707523,7779,418,2025-01-08,Present,
4707524,7779,418,2025-01-09,Present,
4707525,7779,418,2025-01-10,Present,
4707526,7779,418,2025-01-13,Present,
4707527,7779,418,2025-01-14,Present,
4707528,7779,418,2025-01-15,Present,
4707529,7779,418,2025-01-16,Present,
4707530,7779,418,2025-01-17,Present,
4707531,7779,418,2025-01-20,Present,
4707532,7779,418,2025-01-21,Present,
4707533,7779,418,2025-01-22,Present,
4707534,7779,418,2025-01-23,Present,
4707535,7779,418,2025-01-24,Present,
4707536,7779,418,2025-01-27,Present,
4707537,7779,418,2025-01-28,Present,
4707538,7779,418,2025-01-29,Present,
4707539,7779,418,2025-01-30,Present,
4707540,7779,418,2025-01-31,Present,
4707541,7779,418,2025-02-03,Present,
4707542,7779,418,2025-02-04,Present,
4707543,7779,418,2025-02-05,Present,
4707544,7779,418,2025-02-06,Present,
4707545,7779,418,2025-02-07,Present,
4707546,7779,418,2025-02-10,Present,
4707547,7779,418,2025-02-11,Present,
4707548,7779,418,2025-02-12,Present,
4707549,7779,418,2025-02-13,Present,
4707550,7779,418,2025-02-14,Present,
4707551,7779,418,2025-02-17,Present,
4707552,7779,418,2025-02-18,Present,
4707553,7779,418,2025-02-19,Present,
4707554,7779,418,2025-02-20,Present,
4707555,7779,418,2025-02-21,Present,
4707556,7779,418,2025-02-24,Present,
4707557,7779,418,2025-02-25,Present,
4707558,7779,418,2025-02-26,Present,
4707559,7779,418,2025-02-27,Present,
4707560,7779,418,2025-02-28,Present,
4707561,7779,423,2024-09-02,Present,
4707562,7779,423,2024-09-04,Present,
4707563,7779,423,2024-09-06,Present,
4707564,7779,423,2024-09-10,Present,
4707565,7779,423,2024-09-12,Present,
4707566,7779,423,2024-09-16,Present,
4707567,7779,423,2024-09-18,Present,
4707568,7779,423,2024-09-20,Present,
4707569,7779,423,2024-09-24,Present,
4707570,7779,423,2024-09-26,Present,
4707571,7779,423,2024-09-30,Absent,Family Leave
4707572,7779,423,2024-10-02,Present,
4707573,7779,423,2024-10-04,Present,
4707574,7779,423,2024-10-08,Present,
4707575,7779,423,2024-10-10,Present,
4707576,7779,423,2024-10-14,Present,
4707577,7779,423,2024-10-16,Present,
4707578,7779,423,2024-10-18,Present,
4707579,7779,423,2024-10-22,Present,
4707580,7779,423,2024-10-24,Present,
4707581,7779,423,2024-10-28,Present,
4707582,7779,423,2024-10-30,Present,
4707583,7779,423,2024-11-01,Present,
4707584,7779,423,2024-11-05,Present,
4707585,7779,423,2024-11-07,Present,
4707586,7779,423,2024-11-11,Tardy,Late Bus
4707587,7779,423,2024-11-13,Present,
4707588,7779,423,2024-11-15,Present,
4707589,7779,423,2024-11-19,Present,
4707590,7779,423,2024-11-21,Present,
4707591,7779,423,2024-11-25,Present,
4707592,7779,423,2024-11-27,Present,
4707593,7779,423,2024-11-29,Present,
4707594,7779,423,2024-12-03,Present,
4707595,7779,423,2024-12-05,Present,
