AssessmentID,StudentID,ClassID,AssignmentName,AssessmentDate,AssessmentType,PointsEarned,PointsPossible,GradeLetter,GradePercentage,Comments
25,1,15,Assignment 6,2024-09-25,Classwork,82,100,B,82.33,Excellent!
26,1,15,Assignment 20,2025-03-13,Classwork,8,10,B,83.35,Needs review
27,1,15,Assignment 15,2025-02-14,Test,48,50,A,97.69,Excellent!
28,1,15,Assignment 5,2024-09-10,Test,46,50,A,92.35,Needs review
29,1,15,Assignment 2,2024-09-23,Quiz,21,25,B,85.61,See me for help
30,1,15,Assignment 3,2024-12-28,Project,20,25,B,83.69,Needs review
31,1,15,Assignment 17,2025-03-02,Classwork,50,50,A,100.0,Excellent!
32,1,15,Assignment 3,2025-01-13,Quiz,25,25,A,100.0,Good work!
33,1,15,Assignment 18,2024-11-13,Test,25,25,A,100.0,Excellent!
34,1,15,Assignment 12,2024-11-21,Test,46,50,A,93.34,Needs review
35,1,15,Assignment 18,2025-02-03,Classwork,8,10,B,85.16,Excellent!
36,1,15,Assignment 10,2024-09-30,Classwork,20,20,A,100.0,Excellent!
37,1,15,Assignment 6,2024-11-16,Project,25,25,A,100.0,See me for help
38,1,15,Assignment 17,2024-12-13,Classwork,19,20,A,97.24,See me for help
39,1,15,Assignment 10,2024-09-15,Project,20,20,A,100.0,Good work!
40,1,15,Assignment 5,2025-01-27,Project,100,100,A,100.0,Good work!
41,1,15,Assignment 2,2025-02-04,Project,8,10,B,89.32,See me for help
42,1,15,Assignment 18,2025-01-10,Test,50,50,A,100.0,Excellent!
43,1,5,Assignment 10,2025-02-23,Classwork,20,20,A,100.0,Needs review
44,1,5,Assignment 9,2024-10-01,Test,50,50,A,100.0,See me for help
45,1,5,Assignment 18,2025-01-24,Test,25,25,A,100.0,See me for help
46,1,5,Assignment 11,2025-03-06,Quiz,10,10,A,100.0,Good work!
47,1,5,Assignment 15,2025-03-13,Quiz,18,20,A,93.48,Excellent!
48,1,5,Assignment 19,2024-12-23,Project,20,20,A,100.0,Good work!
49,1,5,Assignment 3,2025-01-13,Project,18,20,A,91.72,Needs review
50,1,5,Assignment 2,2025-01-25,Test,25,25,A,100.0,Good work!
51,1,5,Assignment 4,2025-01-31,Classwork,94,100,A,94.03,Good work!
52,1,5,Assignment 14,2024-09-09,Quiz,85,100,B,85.71,Excellent!
53,1,5,Assignment 16,2025-02-27,Homework,23,25,A,95.84,Good work!
54,1,5,Assignment 11,2024-09-17,Classwork,100,100,A,100.0,Excellent!
55,1,5,Assignment 8,2024-11-13,Test,25,25,A,100.0,See me for help
56,1,5,Assignment 11,2024-10-08,Test,86,100,B,86.3,See me for help
57,1,5,Assignment 12,2025-01-14,Quiz,21,25,B,84.89,Excellent!
58,1,5,Assignment 8,2025-02-19,Project,91,100,A,91.02,Good work!
59,1,5,Assignment 1,2024-12-20,Quiz,20,20,A,100.0,Needs review
60,1,5,Assignment 1,2024-12-04,Test,18,20,A,91.5,Excellent!
61,1,5,Assignment 2,2024-12-10,Quiz,25,25,A,100.0,Excellent!
62,1,5,Assignment 5,2025-03-16,Classwork,88,100,B,88.28,Excellent!
63,1,5,Assignment 20,2024-10-13,Homework,92,100,A,92.99,Needs review
64,1,5,Assignment 17,2024-11-27,Homework,22,25,B,89.36,Needs review
65,1,5,Assignment 7,2024-10-11,Project,20,20,A,100.0,Good work!
66,1,5,Assignment 14,2024-10-28,Quiz,47,50,A,95.24,See me for help
67,1,11,Assignment 9,2025-03-16,Project,8,10,B,87.4,Needs review
68,1,11,Assignment 14,2024-12-03,Quiz,87,100,B,87.95,See me for help
69,1,11,Assignment 6,2024-10-21,Homework,49,50,A,98.86,Needs review
70,1,11,Assignment 10,2025-01-20,Classwork,20,25,B,82.85,Needs review
71,1,11,Assignment 8,2025-01-07,Quiz,47,50,A,94.06,Good work!
72,1,11,Assignment 4,2025-03-05,Project,100,100,A,100.0,Excellent!
73,1,11,Assignment 20,2024-11-18,Quiz,21,25,B,86.62,Excellent!
74,1,11,Assignment 16,2025-02-16,Quiz,8,10,B,83.0,Good work!
75,1,11,Assignment 4,2024-11-05,Homework,25,25,A,100.0,Needs review
76,1,11,Assignment 19,2025-01-03,Test,50,50,A,100.0,Excellent!
77,1,11,Assignment 10,2024-09-22,Test,41,50,B,83.87,See me for help
78,1,11,Assignment 2,2025-01-14,Test,22,25,A,90.83,Excellent!
79,1,11,Assignment 4,2025-01-13,Quiz,20,20,A,100.0,Needs review
80,1,11,Assignment 3,2024-09-09,Quiz,43,50,B,86.43,Excellent!
81,1,11,Assignment 12,2024-10-14,Classwork,41,50,B,82.36,Good work!
82,1,11,Assignment 16,2025-01-21,Quiz,17,20,B,88.33,See me for help
83,1,11,Assignment 2,2024-09-09,Test,100,100,A,100.0,See me for help
84,1,11,Assignment 8,2024-11-06,Classwork,24,25,A,96.33,Needs review
85,1,11,Assignment 16,2024-11-26,Homework,10,10,A,100.0,Good work!
86,1,11,Assignment 17,2024-10-09,Classwork,24,25,A,99.85,See me for help
87,1,11,Assignment 15,2024-10-06,Quiz,9,10,A,94.37,Good work!
88,1,11,Assignment 16,2024-09-05,Homework,23,25,A,94.17,Excellent!
89,1,11,Assignment 10,2025-01-16,Test,9,10,A,96.27,Excellent!
90,1,11,Assignment 14,2024-10-17,Classwork,20,20,A,100.0,Good work!
91,1,11,Assignment 15,2024-09-21,Classwork,25,25,A,100.0,Excellent!
92,1,2,Assignment 7,2024-11-14,Project,43,50,B,87.12,Excellent!
93,1,2,Assignment 16,2025-02-03,Homework,17,20,B,87.68,Excellent!
94,1,2,Assignment 17,2024-12-25,Homework,22,25,A,90.98,Excellent!
95,1,2,Assignment 19,2025-03-14,Classwork,21,25,B,87.89,Good work!
96,1,2,Assignment 19,2024-10-29,Classwork,25,25,A,100.0,Good work!
97,1,2,Assignment 10,2024-10-08,Classwork,20,25,B,82.11,Excellent!
98,1,2,Assignment 11,2024-12-31,Test,10,10,A,100.0,Excellent!
99,1,2,Assignment 10,2024-12-09,Quiz,47,50,A,94.01,Needs review
100,1,2,Assignment 19,2025-01-19,Quiz,100,100,A,100.0,Excellent!
101,1,2,Assignment 5,2024-09-15,Project,17,20,B,87.48,Good work!
102,1,2,Assignment 19,2024-09-11,Homework,9,10,A,92.95,Excellent!
103,1,2,Assignment 8,2025-01-11,Test,10,10,A,100.0,Excellent!
104,1,2,Assignment 8,2025-01-04,Project,25,25,A,100.0,Needs review
105,1,2,Assignment 15,2025-02-15,Classwork,89,100,B,89.52,Needs review
106,1,2,Assignment 7,2024-12-16,Test,25,25,A,100.0,See me for help
107,1,2,Assignment 19,2024-12-17,Quiz,100,100,A,100.0,See me for help
108,1,2,Assignment 19,2024-10-19,Project,8,10,B,85.96,Needs review
109,1,2,Assignment 17,2025-02-10,Quiz,90,100,A,90.82,Excellent!
110,1,2,Assignment 12,2024-09-24,Test,20,20,A,100.0,Needs review
111,1,4,Assignment 8,2025-02-08,Homework,43,50,B,87.37,Good work!
112,1,4,Assignment 3,2024-11-22,Quiz,50,50,A,100.0,Good work!
113,1,4,Assignment 6,2025-01-28,Test,43,50,B,86.34,See me for help
114,1,4,Assignment 8,2024-10-07,Quiz,8,10,B,87.01,Needs review
115,1,4,Assignment 20,2024-12-31,Test,41,50,B,82.86,Good work!
116,1,4,Assignment 16,2024-10-20,Test,22,25,B,89.09,Good work!
117,1,4,Assignment 3,2025-03-19,Classwork,22,25,B,88.98,Excellent!
118,1,4,Assignment 3,2024-12-29,Classwork,45,50,A,91.81,Needs review
119,1,4,Assignment 2,2024-12-19,Project,19,20,A,97.63,Excellent!
120,1,4,Assignment 17,2024-10-12,Classwork,10,10,A,100.0,See me for help
121,1,4,Assignment 8,2025-02-04,Test,100,100,A,100.0,Good work!
122,1,4,Assignment 3,2025-01-23,Project,16,20,B,82.55,Needs review
123,1,4,Assignment 19,2024-12-21,Project,85,100,B,85.04,Needs review
124,1,4,Assignment 20,2024-09-20,Quiz,16,20,B,83.34,See me for help
125,1,4,Assignment 12,2024-11-30,Homework,25,25,A,100.0,See me for help
126,1,4,Assignment 18,2024-11-26,Test,88,100,B,88.63,Excellent!
127,1,4,Assignment 11,2024-11-13,Classwork,21,25,B,84.24,Excellent!
128,1,4,Assignment 20,2024-12-31,Quiz,20,20,A,100.0,Needs review
129,1,4,Assignment 4,2024-11-21,Classwork,25,25,A,100.0,Good work!
130,1,4,Assignment 12,2024-09-18,Homework,97,100,A,97.97,See me for help
131,1,4,Assignment 18,2025-01-23,Test,17,20,B,88.01,See me for help
132,1,4,Assignment 10,2024-12-21,Project,20,20,A,100.0,Needs review
133,1,4,Assignment 15,2024-09-04,Homework,50,50,A,100.0,Needs review
134,1,4,Assignment 1,2024-11-26,Test,89,100,B,89.94,Good work!
135,2,2,Assignment 15,2024-10-15,Classwork,35,50,C,70.32,See me for help
136,2,2,Assignment 1,2024-09-13,Homework,12,20,D,61.22,Excellent!
137,2,2,Assignment 19,2024-10-12,Quiz,8,10,B,82.1,See me for help
138,2,2,Assignment 7,2024-11-19,Classwork,63,100,D,63.86,See me for help
139,2,2,Assignment 15,2024-10-26,Classwork,29,50,F,58.39,Excellent!
140,2,2,Assignment 2,2024-10-20,Project,6,10,D,66.15,Needs review
141,2,2,Assignment 4,2024-10-25,Test,20,25,B,81.17,Good work!
142,2,2,Assignment 13,2025-01-09,Project,75,100,C,75.44,Good work!
143,2,2,Assignment 11,2024-10-25,Homework,12,20,D,61.11,See me for help
144,2,2,Assignment 13,2025-01-20,Homework,82,100,B,82.5,Excellent!
145,2,2,Assignment 14,2025-03-11,Test,8,10,B,80.07,Excellent!
146,2,2,Assignment 13,2024-11-04,Homework,28,50,F,56.27,Good work!
147,2,2,Assignment 2,2024-10-15,Homework,13,20,D,66.23,See me for help
148,2,2,Assignment 4,2024-10-07,Homework,14,25,F,58.52,Needs review
149,2,2,Assignment 13,2025-03-16,Quiz,18,25,C,74.13,See me for help
150,2,2,Assignment 6,2025-02-14,Classwork,27,50,F,54.94,Needs review
151,2,2,Assignment 20,2024-10-08,Homework,15,20,C,78.59,Needs review
152,2,2,Assignment 18,2024-09-23,Classwork,57,100,F,57.94,Good work!
153,2,2,Assignment 5,2024-12-20,Test,18,25,C,75.41,Needs review
154,2,2,Assignment 13,2025-03-06,Project,15,25,D,61.51,Excellent!
155,2,2,Assignment 1,2024-09-04,Quiz,61,100,D,61.0,See me for help
156,2,2,Assignment 12,2024-10-16,Classwork,15,20,C,78.99,Excellent!
157,2,2,Assignment 15,2024-11-22,Classwork,13,25,F,55.83,See me for help
158,2,2,Assignment 6,2024-09-19,Project,80,100,B,80.13,Excellent!
159,2,1,Assignment 12,2024-10-29,Quiz,40,50,B,80.72,Needs review
160,2,1,Assignment 4,2025-03-19,Project,37,50,C,75.92,Good work!
161,2,1,Assignment 20,2024-12-04,Homework,5,10,F,59.2,Needs review
162,2,1,Assignment 15,2024-10-19,Test,5,10,F,58.37,Needs review
163,2,1,Assignment 6,2025-01-20,Quiz,7,10,C,76.33,Needs review
164,2,1,Assignment 15,2024-10-26,Homework,15,20,C,77.07,See me for help
165,2,1,Assignment 6,2024-11-24,Test,80,100,B,80.38,Needs review
166,2,1,Assignment 20,2025-02-28,Quiz,17,25,D,69.67,Excellent!
167,2,1,Assignment 7,2024-09-20,Homework,8,10,B,83.63,Needs review
168,2,1,Assignment 3,2024-12-14,Classwork,14,25,F,58.49,Good work!
169,2,1,Assignment 20,2024-09-04,Quiz,59,100,F,59.2,Needs review
170,2,1,Assignment 9,2024-10-18,Homework,64,100,D,64.9,Needs review
171,2,1,Assignment 6,2024-09-19,Test,7,10,C,78.0,See me for help
172,2,1,Assignment 14,2024-10-05,Project,63,100,D,63.05,Good work!
173,2,1,Assignment 4,2025-02-12,Test,79,100,C,79.97,Needs review
174,2,1,Assignment 11,2025-02-16,Project,7,10,C,77.48,See me for help
175,2,13,Assignment 17,2024-12-19,Test,72,100,C,72.78,Needs review
176,2,13,Assignment 9,2024-10-09,Classwork,15,25,D,63.13,Needs review
177,2,13,Assignment 9,2025-02-10,Homework,18,25,C,73.25,Good work!
178,2,13,Assignment 5,2024-12-29,Test,10,20,F,54.41,Needs review
179,2,13,Assignment 8,2025-02-11,Homework,40,50,B,80.41,See me for help
180,2,13,Assignment 7,2025-02-15,Quiz,6,10,D,65.44,Excellent!
181,2,13,Assignment 8,2025-03-07,Classwork,7,10,C,70.83,See me for help
182,2,13,Assignment 7,2024-10-08,Test,40,50,B,80.75,Good work!
183,2,13,Assignment 13,2025-03-12,Project,14,25,F,56.22,Excellent!
184,2,13,Assignment 19,2025-03-05,Homework,6,10,D,63.64,See me for help
185,2,13,Assignment 19,2025-03-17,Classwork,7,10,C,73.36,Excellent!
186,2,13,Assignment 7,2024-09-23,Test,8,10,B,82.09,Needs review
187,2,13,Assignment 16,2025-03-11,Project,14,25,F,59.81,Needs review
188,2,13,Assignment 14,2024-09-29,Homework,61,100,D,61.6,Excellent!
189,2,13,Assignment 1,2025-01-16,Quiz,16,20,B,83.95,Good work!
190,2,13,Assignment 2,2024-11-12,Test,12,20,D,62.16,Needs review
191,2,3,Assignment 6,2025-02-21,Project,6,10,D,60.16,Excellent!
192,2,3,Assignment 9,2024-10-10,Test,13,20,D,65.06,Needs review
193,2,3,Assignment 3,2024-10-10,Quiz,17,25,D,69.08,See me for help
194,2,3,Assignment 17,2024-10-01,Classwork,41,50,B,82.1,Needs review
195,2,3,Assignment 7,2024-12-11,Classwork,15,25,D,62.07,Needs review
196,2,3,Assignment 10,2024-10-27,Quiz,34,50,D,69.25,Good work!
197,2,3,Assignment 13,2024-10-18,Quiz,30,50,D,60.15,Excellent!
198,2,3,Assignment 9,2024-09-01,Classwork,73,100,C,73.22,Needs review
199,2,3,Assignment 15,2025-02-10,Homework,68,100,D,68.1,Needs review
200,2,3,Assignment 19,2024-10-04,Homework,16,20,B,80.13,Excellent!
201,2,3,Assignment 17,2024-11-09,Test,69,100,D,69.5,Excellent!
202,2,3,Assignment 11,2025-02-19,Project,39,50,C,78.25,Good work!
203,2,3,Assignment 15,2025-02-02,Classwork,61,100,D,61.41,See me for help
204,2,3,Assignment 11,2025-02-27,Project,8,10,B,80.38,See me for help
205,2,3,Assignment 20,2024-12-08,Test,71,100,C,71.12,See me for help
206,2,3,Assignment 10,2024-09-14,Test,39,50,C,78.05,Good work!
207,2,3,Assignment 8,2024-11-28,Homework,15,20,C,76.98,Excellent!
208,2,3,Assignment 16,2024-10-19,Test,12,20,D,64.83,Good work!
209,2,3,Assignment 18,2025-01-25,Homework,79,100,C,79.38,Excellent!
210,2,3,Assignment 3,2024-09-26,Quiz,13,25,F,54.54,Needs review
211,2,15,Assignment 3,2024-12-05,Classwork,14,25,F,57.26,Needs review
212,2,15,Assignment 14,2025-02-01,Test,14,20,C,71.48,Good work!
213,2,15,Assignment 4,2024-12-30,Quiz,14,20,C,71.98,Excellent!
214,2,15,Assignment 19,2024-12-17,Classwork,41,50,B,82.29,Needs review
215,2,15,Assignment 3,2025-01-24,Classwork,11,20,F,57.0,See me for help
216,2,15,Assignment 1,2024-11-04,Project,33,50,D,67.01,Excellent!
217,2,15,Assignment 12,2024-11-01,Test,6,10,D,64.97,Good work!
218,2,15,Assignment 8,2024-12-30,Quiz,67,100,D,67.78,Excellent!
219,2,15,Assignment 5,2024-10-31,Homework,82,100,B,82.68,Good work!
220,2,15,Assignment 9,2024-12-10,Test,16,25,D,65.13,Needs review
221,2,15,Assignment 4,2024-12-23,Project,7,10,C,78.54,Good work!
222,2,15,Assignment 1,2024-11-24,Quiz,28,50,F,56.16,See me for help
223,2,15,Assignment 6,2024-10-03,Homework,82,100,B,82.4,Needs review
224,2,15,Assignment 3,2024-12-23,Project,5,10,F,56.37,Good work!
225,2,15,Assignment 18,2025-01-01,Classwork,8,10,B,81.7,Good work!
226,2,15,Assignment 2,2024-11-09,Homework,41,50,B,83.16,See me for help
227,2,15,Assignment 18,2024-11-27,Project,39,50,C,78.22,Needs review
228,2,15,Assignment 13,2024-10-01,Homework,7,10,C,77.87,Needs review
229,2,15,Assignment 13,2024-10-31,Project,82,100,B,82.54,See me for help
230,2,15,Assignment 14,2025-01-13,Project,60,100,D,60.28,Excellent!
231,2,15,Assignment 11,2025-02-05,Project,36,50,C,72.91,Needs review
232,2,5,Assignment 6,2025-01-10,Classwork,15,20,C,78.03,See me for help
233,2,5,Assignment 6,2024-10-06,Homework,12,20,D,62.06,Needs review
234,2,5,Assignment 14,2024-12-06,Test,8,10,B,82.02,Excellent!
235,2,5,Assignment 7,2024-11-23,Homework,58,100,F,58.36,See me for help
236,2,5,Assignment 4,2024-11-20,Test,14,20,C,72.02,See me for help
237,2,5,Assignment 4,2024-09-30,Test,18,25,C,72.79,Needs review
238,2,5,Assignment 3,2024-10-06,Test,12,20,D,63.76,Good work!
239,2,5,Assignment 17,2024-09-01,Homework,19,25,C,77.08,Needs review
240,2,5,Assignment 2,2024-12-09,Quiz,7,10,C,77.1,Needs review
241,2,5,Assignment 14,2024-11-20,Test,16,20,B,83.33,Needs review
242,2,5,Assignment 12,2024-10-11,Project,6,10,D,64.97,Excellent!
243,2,5,Assignment 15,2024-10-06,Quiz,34,50,D,68.68,See me for help
244,2,5,Assignment 17,2024-12-18,Test,19,25,C,77.0,Excellent!
245,2,5,Assignment 2,2025-01-21,Test,7,10,C,77.52,See me for help
246,2,5,Assignment 10,2024-11-09,Test,64,100,D,64.6,Good work!
247,2,5,Assignment 19,2025-01-18,Homework,13,20,D,67.68,Excellent!
248,2,5,Assignment 16,2024-09-03,Quiz,19,25,C,77.61,Needs review
249,2,5,Assignment 18,2024-10-15,Project,80,100,B,80.24,Excellent!
250,2,5,Assignment 17,2024-09-26,Quiz,36,50,C,72.05,Excellent!
251,2,5,Assignment 18,2025-01-11,Test,19,25,C,78.85,Good work!
252,2,5,Assignment 9,2024-10-10,Quiz,6,10,D,67.08,Good work!
253,2,5,Assignment 3,2024-12-30,Project,72,100,C,72.61,Good work!
254,2,5,Assignment 12,2025-01-02,Project,70,100,C,70.12,Excellent!
255,2,7,Assignment 8,2025-03-18,Test,14,20,C,75.0,Excellent!
256,2,7,Assignment 11,2024-09-08,Homework,5,10,F,55.38,Needs review
257,2,7,Assignment 4,2024-11-08,Test,15,20,C,77.26,See me for help
258,2,7,Assignment 4,2024-10-03,Homework,59,100,F,59.92,Good work!
259,2,7,Assignment 17,2025-01-15,Project,6,10,D,68.66,Excellent!
260,2,7,Assignment 5,2025-02-03,Project,31,50,D,62.79,See me for help
261,2,7,Assignment 8,2025-03-07,Classwork,7,10,C,78.97,Excellent!
262,2,7,Assignment 10,2024-12-02,Classwork,8,10,B,81.93,Excellent!
263,2,7,Assignment 2,2025-01-07,Test,12,20,D,65.0,Good work!
264,2,7,Assignment 12,2025-02-25,Project,14,20,C,70.24,Needs review
265,2,7,Assignment 9,2024-11-14,Project,20,25,B,80.62,Good work!
266,2,7,Assignment 20,2025-01-19,Classwork,81,100,B,81.9,Needs review
267,2,7,Assignment 17,2025-01-29,Test,34,50,D,69.04,Good work!
268,2,7,Assignment 10,2024-11-18,Classwork,11,20,F,55.1,Needs review
269,2,7,Assignment 4,2024-11-05,Project,82,100,B,82.3,Excellent!
270,2,7,Assignment 2,2024-09-04,Classwork,33,50,D,67.81,Needs review
271,2,7,Assignment 13,2024-09-15,Quiz,14,25,F,57.01,Good work!
272,2,7,Assignment 11,2025-01-19,Quiz,40,50,B,80.81,Needs review
273,2,7,Assignment 20,2024-10-08,Test,15,20,C,78.38,Good work!
274,2,7,Assignment 4,2024-11-25,Project,15,25,D,61.13,Good work!
275,2,7,Assignment 1,2024-12-10,Quiz,12,20,D,64.1,Needs review
276,2,7,Assignment 12,2024-09-28,Classwork,61,100,D,61.22,Needs review
277,2,11,Assignment 3,2024-11-11,Homework,19,25,C,77.74,See me for help
278,2,11,Assignment 13,2025-02-10,Test,11,20,F,59.41,See me for help
279,2,11,Assignment 4,2025-01-25,Test,41,50,B,83.09,Needs review
280,2,11,Assignment 20,2024-11-16,Project,15,20,C,80.0,Excellent!
281,2,11,Assignment 14,2024-12-14,Test,37,50,C,75.32,Excellent!
282,2,11,Assignment 13,2024-11-28,Quiz,16,25,D,64.66,Good work!
283,2,11,Assignment 1,2025-02-20,Quiz,35,50,C,70.14,Needs review
284,2,11,Assignment 6,2025-01-13,Test,16,25,D,65.7,Excellent!
285,2,11,Assignment 5,2024-12-05,Project,14,25,F,59.76,Needs review
286,2,11,Assignment 7,2024-11-06,Test,32,50,D,65.98,Good work!
287,2,11,Assignment 4,2024-12-31,Homework,6,10,D,69.77,Good work!
288,2,11,Assignment 11,2025-03-18,Homework,36,50,C,73.97,Excellent!
289,2,11,Assignment 10,2025-03-18,Quiz,13,20,D,67.0,Needs review
290,2,11,Assignment 10,2025-03-14,Homework,63,100,D,63.08,Excellent!
291,2,11,Assignment 8,2024-10-25,Test,19,25,C,77.84,Needs review
292,2,11,Assignment 17,2024-10-15,Test,73,100,C,73.92,Excellent!
293,2,11,Assignment 9,2024-10-18,Project,12,20,D,63.53,See me for help
294,2,11,Assignment 5,2025-01-19,Test,77,100,C,77.02,Needs review
295,2,11,Assignment 11,2025-01-26,Test,68,100,D,68.97,See me for help
296,2,11,Assignment 16,2025-03-18,Homework,30,50,D,60.71,Needs review
297,2,11,Assignment 20,2024-11-21,Project,33,50,D,67.07,See me for help
298,2,11,Assignment 8,2025-01-09,Homework,29,50,F,58.38,Needs review
299,2,11,Assignment 11,2024-09-02,Classwork,8,10,B,83.19,Good work!
300,3,13,Assignment 18,2025-01-08,Classwork,6,10,D,64.88,See me for help
301,3,13,Assignment 14,2025-01-13,Homework,16,20,B,84.86,Excellent!
302,3,13,Assignment 1,2024-11-09,Classwork,14,20,C,72.74,See me for help
303,3,13,Assignment 4,2025-02-11,Classwork,22,25,B,89.66,Needs review
304,3,13,Assignment 9,2025-03-11,Quiz,46,50,A,92.65,Needs review
305,3,13,Assignment 5,2024-11-20,Test,7,10,C,72.87,See me for help
306,3,13,Assignment 8,2025-02-20,Test,15,25,D,63.69,See me for help
307,3,13,Assignment 4,2024-10-15,Project,76,100,C,76.35,See me for help
308,3,13,Assignment 12,2024-12-10,Project,20,25,B,81.37,Good work!
309,3,13,Assignment 11,2024-12-08,Test,73,100,C,73.48,Excellent!
310,3,13,Assignment 8,2024-12-05,Classwork,7,10,C,71.33,Good work!
311,3,13,Assignment 18,2024-11-29,Classwork,37,50,C,74.83,Good work!
312,3,13,Assignment 14,2025-03-15,Classwork,19,25,C,76.31,Excellent!
313,3,13,Assignment 2,2025-02-07,Test,87,100,B,87.66,Needs review
314,3,13,Assignment 1,2024-09-14,Project,9,10,A,92.77,Excellent!
315,3,13,Assignment 2,2025-02-05,Test,20,25,B,81.76,Excellent!
316,3,13,Assignment 17,2025-01-04,Quiz,13,20,D,66.3,See me for help
317,3,13,Assignment 20,2024-11-01,Classwork,73,100,C,73.86,Needs review
318,3,13,Assignment 16,2024-10-28,Test,15,20,C,78.08,See me for help
319,3,13,Assignment 20,2025-02-07,Classwork,69,100,D,69.05,Excellent!
320,3,13,Assignment 7,2024-10-25,Project,31,50,D,63.57,Excellent!
321,3,13,Assignment 13,2025-01-14,Test,63,100,D,63.98,Excellent!
322,3,3,Assignment 16,2024-12-05,Project,14,20,C,71.58,Excellent!
323,3,3,Assignment 16,2025-01-26,Project,7,10,C,76.93,Needs review
324,3,3,Assignment 19,2024-12-02,Classwork,40,50,B,80.43,Good work!
325,3,3,Assignment 5,2024-09-01,Quiz,35,50,C,70.11,Excellent!
326,3,3,Assignment 15,2024-09-19,Quiz,20,25,B,82.13,Excellent!
327,3,3,Assignment 4,2024-12-17,Homework,7,10,C,73.29,Good work!
328,3,3,Assignment 17,2025-01-12,Homework,20,25,B,80.78,Excellent!
329,3,3,Assignment 15,2024-12-13,Project,13,20,D,67.0,See me for help
330,3,3,Assignment 16,2024-09-24,Project,17,25,D,69.74,Good work!
331,3,3,Assignment 19,2025-03-14,Homework,45,50,A,91.21,Needs review
332,3,3,Assignment 16,2025-01-10,Quiz,18,25,C,73.12,Good work!
333,3,3,Assignment 11,2024-10-04,Quiz,67,100,D,67.73,Needs review
334,3,3,Assignment 14,2024-12-14,Classwork,15,20,C,79.78,See me for help
335,3,3,Assignment 18,2025-02-18,Classwork,45,50,A,91.16,Good work!
336,3,3,Assignment 8,2025-01-15,Homework,14,20,C,74.19,Needs review
337,3,3,Assignment 5,2025-03-10,Homework,37,50,C,75.3,Needs review
338,3,3,Assignment 12,2025-03-16,Homework,17,25,C,70.38,See me for help
339,3,3,Assignment 20,2024-11-28,Classwork,14,20,C,74.76,See me for help
340,3,9,Assignment 9,2024-10-20,Homework,15,20,C,78.42,Excellent!
341,3,9,Assignment 7,2024-12-15,Homework,18,20,A,91.61,Needs review
342,3,9,Assignment 17,2024-11-10,Homework,21,25,B,87.93,Needs review
343,3,9,Assignment 2,2025-03-17,Classwork,16,25,D,64.48,Excellent!
344,3,9,Assignment 7,2025-01-04,Project,8,10,B,85.3,See me for help
345,3,9,Assignment 14,2025-01-12,Homework,9,10,A,91.04,Excellent!
346,3,9,Assignment 18,2025-03-17,Quiz,34,50,D,69.5,Good work!
347,3,9,Assignment 13,2024-12-29,Classwork,17,20,B,89.92,Good work!
348,3,9,Assignment 10,2025-03-17,Project,12,20,D,64.79,Excellent!
349,3,9,Assignment 18,2024-10-20,Quiz,92,100,A,92.31,See me for help
350,3,9,Assignment 16,2025-03-07,Project,8,10,B,85.15,Needs review
351,3,9,Assignment 4,2024-12-17,Quiz,8,10,B,81.67,Excellent!
352,3,9,Assignment 17,2025-02-02,Homework,18,25,C,72.09,Needs review
353,3,9,Assignment 3,2024-12-12,Homework,12,20,D,64.12,Needs review
