AssessmentID,StudentID,ClassID,AssignmentName,AssessmentDate,AssessmentType,PointsEarned,PointsPossible,GradeLetter,GradePercentage,Comments
445994,3595,198,Assignment 18,2025-03-15,Project,8,25,F,34.06,Needs review
445995,3595,198,Assignment 20,2024-11-29,Homework,7,20,F,39.94,Good work!
445996,3595,198,Assignment 5,2024-11-26,Homework,4,10,F,43.45,Good work!
445997,3595,198,Assignment 11,2024-09-05,Quiz,33,100,F,33.39,Good work!
445998,3595,198,Assignment 13,2025-01-23,Homework,6,20,F,31.83,Good work!
445999,3595,198,Assignment 5,2024-10-31,Test,5,10,F,54.51,Excellent!
446000,3595,198,Assignment 19,2024-11-03,Test,25,50,F,50.38,See me for help
446001,3595,198,Assignment 8,2025-03-09,Test,21,50,F,43.72,See me for help
446002,3595,198,Assignment 14,2025-02-27,Project,13,25,F,52.83,See me for help
446003,3595,198,Assignment 8,2025-02-14,Quiz,27,50,F,55.24,Good work!
446004,3595,198,Assignment 20,2025-03-04,Classwork,8,25,F,35.97,Good work!
446005,3595,208,Assignment 3,2024-11-25,Classwork,2,10,F,26.1,Good work!
446006,3595,208,Assignment 12,2025-01-13,Classwork,8,20,F,40.32,Excellent!
446007,3595,208,Assignment 3,2024-10-12,Test,7,20,F,39.8,Good work!
446008,3595,208,Assignment 15,2024-11-14,Test,4,10,F,41.73,See me for help
446009,3595,208,Assignment 15,2024-11-11,Classwork,24,50,F,48.19,Excellent!
446010,3595,208,Assignment 19,2025-03-02,Project,11,25,F,46.79,See me for help
446011,3595,208,Assignment 11,2024-12-06,Quiz,3,10,F,35.08,Needs review
446012,3595,208,Assignment 4,2025-01-04,Quiz,38,100,F,38.54,Needs review
446013,3595,208,Assignment 12,2024-09-08,Project,13,25,F,52.28,Excellent!
446014,3595,208,Assignment 6,2024-09-26,Homework,5,10,F,53.42,Good work!
446015,3595,208,Assignment 10,2024-10-15,Project,15,50,F,30.14,See me for help
446016,3595,208,Assignment 3,2025-02-20,Classwork,10,20,F,54.35,Needs review
446017,3595,208,Assignment 10,2024-10-13,Homework,9,25,F,36.14,Needs review
446018,3595,208,Assignment 16,2024-10-04,Project,6,20,F,30.45,See me for help
446019,3595,208,Assignment 15,2025-01-26,Test,16,50,F,33.29,Good work!
446020,3595,209,Assignment 10,2024-10-09,Homework,10,25,F,40.19,Needs review
446021,3595,209,Assignment 7,2025-03-09,Test,4,10,F,45.11,Needs review
446022,3595,209,Assignment 3,2025-01-19,Homework,12,25,F,51.92,Excellent!
446023,3595,209,Assignment 8,2024-12-30,Test,35,100,F,35.39,Needs review
446024,3595,209,Assignment 17,2024-12-06,Homework,8,25,F,35.51,See me for help
446025,3595,209,Assignment 9,2024-11-19,Quiz,55,100,F,55.4,Good work!
446026,3595,209,Assignment 6,2024-09-08,Test,30,100,F,30.44,Needs review
446027,3595,209,Assignment 2,2024-09-23,Classwork,6,20,F,32.33,Excellent!
446028,3595,209,Assignment 15,2024-12-01,Classwork,5,10,F,52.31,Good work!
446029,3595,209,Assignment 20,2024-12-06,Project,9,25,F,37.26,Good work!
446030,3595,209,Assignment 6,2025-03-02,Classwork,9,25,F,38.21,Excellent!
446031,3595,209,Assignment 10,2024-12-11,Project,3,10,F,32.18,Excellent!
446032,3595,209,Assignment 16,2024-10-07,Test,39,100,F,39.19,Needs review
446033,3595,209,Assignment 2,2024-11-07,Test,23,50,F,46.51,See me for help
446034,3595,209,Assignment 2,2024-12-03,Project,5,10,F,53.04,Excellent!
446035,3595,207,Assignment 18,2024-11-20,Classwork,46,100,F,46.88,See me for help
446036,3595,207,Assignment 3,2024-10-10,Homework,27,50,F,55.39,See me for help
446037,3595,207,Assignment 18,2024-12-10,Homework,44,100,F,44.9,Excellent!
446038,3595,207,Assignment 5,2025-03-08,Test,34,100,F,34.31,Excellent!
446039,3595,207,Assignment 20,2024-12-14,Classwork,10,20,F,52.38,Good work!
446040,3595,207,Assignment 1,2024-12-15,Test,8,20,F,43.99,Needs review
446041,3595,207,Assignment 7,2025-03-11,Test,10,20,F,51.94,See me for help
446042,3595,207,Assignment 9,2025-01-15,Quiz,34,100,F,34.42,Needs review
446043,3595,207,Assignment 9,2024-12-24,Project,4,10,F,40.74,Good work!
446044,3595,207,Assignment 2,2024-11-04,Project,22,50,F,45.22,Good work!
446045,3595,207,Assignment 11,2025-03-15,Homework,22,50,F,44.14,See me for help
446046,3595,207,Assignment 13,2025-01-30,Project,8,20,F,43.74,Excellent!
446047,3595,207,Assignment 18,2024-12-16,Classwork,8,25,F,34.31,Needs review
446048,3595,207,Assignment 13,2025-01-11,Quiz,42,100,F,42.84,Excellent!
446049,3595,207,Assignment 11,2024-09-14,Classwork,18,50,F,36.64,Excellent!
446050,3595,207,Assignment 18,2024-12-08,Quiz,31,100,F,31.48,Good work!
446051,3595,207,Assignment 16,2024-10-24,Test,8,25,F,32.03,Good work!
446052,3595,207,Assignment 15,2024-10-20,Quiz,50,100,F,50.48,Good work!
446053,3595,207,Assignment 7,2024-11-19,Classwork,46,100,F,46.39,Good work!
446054,3595,207,Assignment 2,2025-03-10,Project,7,20,F,38.53,Excellent!
446055,3595,207,Assignment 12,2024-12-12,Classwork,6,20,F,34.84,Excellent!
446056,3595,207,Assignment 10,2024-09-04,Quiz,8,20,F,42.15,Excellent!
446057,3595,207,Assignment 17,2024-10-17,Classwork,5,10,F,52.99,See me for help
446058,3595,207,Assignment 2,2025-03-01,Test,8,25,F,32.79,Needs review
446059,3595,199,Assignment 12,2025-02-22,Test,3,10,F,35.23,See me for help
446060,3595,199,Assignment 20,2024-12-27,Quiz,2,10,F,27.05,Excellent!
446061,3595,199,Assignment 3,2025-02-03,Homework,5,20,F,26.44,Needs review
446062,3595,199,Assignment 19,2024-09-08,Homework,13,50,F,26.38,Good work!
446063,3595,199,Assignment 6,2025-02-03,Classwork,7,20,F,39.83,See me for help
446064,3595,199,Assignment 1,2025-02-26,Test,38,100,F,38.46,Needs review
446065,3595,199,Assignment 3,2024-09-19,Quiz,39,100,F,39.88,See me for help
446066,3595,199,Assignment 20,2025-02-28,Quiz,4,10,F,41.93,Needs review
446067,3595,199,Assignment 6,2025-03-02,Quiz,34,100,F,34.23,Needs review
446068,3595,199,Assignment 8,2024-10-20,Quiz,29,100,F,29.63,Needs review
446069,3595,199,Assignment 14,2024-10-04,Quiz,12,25,F,48.08,Needs review
446070,3595,199,Assignment 14,2024-10-17,Project,10,20,F,51.32,Excellent!
446071,3595,199,Assignment 5,2025-01-15,Project,3,10,F,35.18,See me for help
446072,3595,199,Assignment 10,2024-11-16,Homework,27,50,F,54.29,See me for help
446073,3595,199,Assignment 2,2025-01-23,Classwork,8,20,F,43.5,See me for help
446074,3595,199,Assignment 12,2024-09-10,Test,38,100,F,38.7,Good work!
446075,3595,199,Assignment 8,2025-01-13,Project,5,20,F,29.37,See me for help
446076,3595,199,Assignment 20,2024-09-26,Test,5,20,F,27.85,See me for help
446077,3596,204,Assignment 8,2024-09-17,Project,33,50,D,66.61,Needs review
446078,3596,204,Assignment 6,2025-01-27,Quiz,39,50,C,78.47,Excellent!
446079,3596,204,Assignment 18,2025-01-02,Quiz,75,100,C,75.36,Excellent!
446080,3596,204,Assignment 15,2024-09-19,Quiz,15,20,C,75.52,Excellent!
446081,3596,204,Assignment 3,2024-11-26,Classwork,70,100,C,70.59,See me for help
446082,3596,204,Assignment 18,2025-01-03,Test,12,20,D,63.56,Excellent!
446083,3596,204,Assignment 11,2024-09-24,Homework,16,25,D,67.33,Good work!
446084,3596,204,Assignment 9,2025-02-10,Quiz,31,50,D,62.82,Good work!
446085,3596,204,Assignment 2,2025-03-14,Quiz,55,100,F,55.1,Excellent!
446086,3596,204,Assignment 17,2024-12-01,Classwork,32,50,D,64.93,Good work!
446087,3596,204,Assignment 2,2025-01-20,Test,32,50,D,65.24,Needs review
446088,3596,204,Assignment 2,2025-02-20,Homework,35,50,C,71.35,Excellent!
446089,3596,204,Assignment 20,2024-10-17,Quiz,14,20,C,70.14,See me for help
446090,3596,204,Assignment 6,2025-02-04,Test,7,10,C,78.22,Needs review
446091,3596,204,Assignment 19,2024-12-23,Test,7,10,C,71.99,Good work!
446092,3596,204,Assignment 16,2024-10-01,Test,6,10,D,61.18,Needs review
446093,3596,204,Assignment 15,2025-02-04,Homework,37,50,C,74.22,Good work!
446094,3596,204,Assignment 9,2024-09-24,Quiz,81,100,B,81.98,Needs review
446095,3596,204,Assignment 12,2024-09-10,Project,6,10,D,63.01,See me for help
446096,3596,204,Assignment 10,2024-09-26,Quiz,55,100,F,55.7,Needs review
446097,3596,204,Assignment 1,2024-09-02,Test,41,50,B,82.96,Excellent!
446098,3596,204,Assignment 6,2024-11-12,Quiz,30,50,D,61.25,See me for help
446099,3596,203,Assignment 3,2024-09-15,Project,11,20,F,56.14,Good work!
446100,3596,203,Assignment 6,2024-10-02,Test,13,20,D,66.01,See me for help
446101,3596,203,Assignment 12,2024-12-09,Homework,57,100,F,57.67,Good work!
446102,3596,203,Assignment 8,2024-12-09,Test,8,10,B,82.81,Good work!
446103,3596,203,Assignment 13,2024-09-18,Quiz,7,10,C,70.52,Good work!
446104,3596,203,Assignment 7,2025-02-27,Homework,5,10,F,56.06,See me for help
446105,3596,203,Assignment 10,2025-01-03,Homework,18,25,C,74.39,Needs review
446106,3596,203,Assignment 12,2024-10-04,Classwork,61,100,D,61.22,Needs review
446107,3596,203,Assignment 7,2025-01-26,Test,7,10,C,72.21,Good work!
446108,3596,203,Assignment 18,2024-10-14,Test,7,10,C,77.99,Needs review
446109,3596,203,Assignment 13,2024-09-16,Homework,14,20,C,70.37,Excellent!
446110,3596,203,Assignment 8,2024-11-01,Project,33,50,D,66.07,Excellent!
446111,3596,203,Assignment 19,2024-09-30,Homework,34,50,D,69.39,Good work!
446112,3596,203,Assignment 3,2024-09-07,Quiz,7,10,C,78.29,Needs review
446113,3596,203,Assignment 9,2025-03-04,Classwork,30,50,D,60.32,Good work!
446114,3596,203,Assignment 16,2024-12-12,Classwork,32,50,D,65.61,Good work!
446115,3596,203,Assignment 1,2025-02-20,Homework,18,25,C,72.59,See me for help
446116,3596,203,Assignment 10,2024-10-30,Project,64,100,D,64.94,Good work!
446117,3596,203,Assignment 6,2024-09-29,Test,6,10,D,69.21,Excellent!
446118,3596,203,Assignment 5,2025-03-11,Classwork,34,50,D,68.42,Excellent!
446119,3596,203,Assignment 17,2025-03-14,Classwork,6,10,D,69.96,Excellent!
446120,3596,203,Assignment 10,2025-02-25,Classwork,70,100,C,70.32,Needs review
446121,3596,203,Assignment 18,2025-03-10,Classwork,19,25,C,78.18,Good work!
446122,3596,203,Assignment 18,2024-09-30,Test,74,100,C,74.54,Needs review
446123,3596,199,Assignment 19,2024-10-22,Test,16,20,B,83.2,Good work!
446124,3596,199,Assignment 4,2024-09-16,Homework,7,10,C,74.87,Needs review
446125,3596,199,Assignment 5,2024-12-21,Project,20,25,B,80.73,Good work!
446126,3596,199,Assignment 7,2024-12-07,Classwork,32,50,D,65.55,Excellent!
446127,3596,199,Assignment 13,2024-09-21,Quiz,7,10,C,79.9,Excellent!
446128,3596,199,Assignment 13,2025-01-31,Quiz,28,50,F,56.35,Needs review
446129,3596,199,Assignment 13,2024-09-01,Test,13,20,D,68.84,See me for help
446130,3596,199,Assignment 11,2024-12-26,Test,38,50,C,77.92,Needs review
446131,3596,199,Assignment 2,2025-01-13,Project,37,50,C,74.73,See me for help
446132,3596,199,Assignment 19,2024-12-20,Project,37,50,C,74.33,Good work!
446133,3596,199,Assignment 2,2025-03-19,Quiz,36,50,C,73.57,Needs review
446134,3596,199,Assignment 8,2024-09-12,Test,12,20,D,61.76,See me for help
446135,3596,199,Assignment 3,2025-02-18,Quiz,34,50,D,68.42,Excellent!
446136,3596,199,Assignment 16,2024-12-10,Project,30,50,D,61.11,Good work!
446137,3596,199,Assignment 15,2025-01-08,Classwork,39,50,C,79.85,Needs review
446138,3596,199,Assignment 14,2024-10-17,Quiz,28,50,F,57.1,Excellent!
446139,3596,199,Assignment 3,2025-03-16,Project,31,50,D,63.09,See me for help
446140,3596,199,Assignment 9,2025-03-05,Homework,6,10,D,65.36,Needs review
446141,3596,199,Assignment 16,2024-11-05,Classwork,36,50,C,72.79,See me for help
446142,3596,199,Assignment 11,2025-03-08,Classwork,14,20,C,73.08,Good work!
446143,3596,199,Assignment 16,2024-11-01,Classwork,82,100,B,82.75,Needs review
446144,3596,206,Assignment 6,2024-09-25,Quiz,36,50,C,73.22,See me for help
446145,3596,206,Assignment 4,2024-10-03,Quiz,29,50,F,58.27,Good work!
446146,3596,206,Assignment 4,2025-02-12,Homework,37,50,C,75.7,Excellent!
446147,3596,206,Assignment 19,2025-03-18,Quiz,12,20,D,60.68,Good work!
446148,3596,206,Assignment 12,2025-02-11,Classwork,11,20,F,58.32,Good work!
446149,3596,206,Assignment 15,2024-09-02,Homework,37,50,C,75.39,See me for help
446150,3596,206,Assignment 12,2025-03-10,Homework,19,25,C,76.71,Needs review
446151,3596,206,Assignment 6,2024-11-02,Homework,21,25,B,84.5,See me for help
446152,3596,206,Assignment 17,2024-09-29,Test,17,25,D,69.11,See me for help
446153,3596,206,Assignment 11,2025-02-10,Classwork,34,50,D,69.56,See me for help
446154,3596,206,Assignment 18,2025-01-30,Quiz,19,25,C,78.08,Needs review
446155,3596,206,Assignment 3,2025-01-29,Project,27,50,F,55.88,See me for help
446156,3596,206,Assignment 15,2025-03-08,Test,11,20,F,58.97,Good work!
446157,3596,206,Assignment 13,2025-01-26,Test,19,25,C,78.45,Excellent!
446158,3596,206,Assignment 1,2024-12-16,Classwork,33,50,D,67.42,Good work!
446159,3596,206,Assignment 19,2024-09-08,Homework,7,10,C,73.55,See me for help
446160,3596,206,Assignment 16,2025-03-03,Project,16,20,B,83.1,Good work!
446161,3596,206,Assignment 2,2024-11-14,Quiz,34,50,D,68.34,Excellent!
446162,3596,206,Assignment 8,2024-10-03,Homework,33,50,D,67.23,Excellent!
446163,3596,206,Assignment 20,2024-10-25,Homework,31,50,D,62.39,Good work!
446164,3596,206,Assignment 7,2025-01-26,Project,5,10,F,56.49,Good work!
446165,3596,206,Assignment 2,2025-01-10,Classwork,15,25,D,60.58,Needs review
446166,3596,206,Assignment 7,2024-10-27,Classwork,59,100,F,59.19,Needs review
446167,3596,206,Assignment 13,2024-12-18,Homework,11,20,F,58.38,Needs review
446168,3596,206,Assignment 10,2024-10-02,Homework,5,10,F,59.16,Needs review
446169,3596,197,Assignment 11,2025-02-05,Homework,6,10,D,65.74,Needs review
446170,3596,197,Assignment 10,2025-02-15,Homework,5,10,F,55.44,Needs review
446171,3596,197,Assignment 7,2024-11-03,Quiz,36,50,C,73.56,Excellent!
446172,3596,197,Assignment 14,2024-10-31,Test,15,25,D,60.77,Needs review
446173,3596,197,Assignment 16,2024-10-16,Classwork,7,10,C,78.28,See me for help
446174,3596,197,Assignment 16,2025-01-07,Project,11,20,F,59.23,See me for help
446175,3596,197,Assignment 18,2025-02-16,Quiz,7,10,C,76.77,Excellent!
446176,3596,197,Assignment 4,2025-01-12,Classwork,17,25,D,69.03,Needs review
446177,3596,197,Assignment 1,2024-09-20,Classwork,35,50,C,71.4,Needs review
446178,3596,197,Assignment 17,2024-09-02,Classwork,70,100,C,70.03,See me for help
446179,3596,197,Assignment 6,2024-10-27,Project,64,100,D,64.61,Excellent!
446180,3596,197,Assignment 12,2024-10-31,Homework,70,100,C,70.76,Good work!
446181,3596,197,Assignment 17,2025-01-04,Project,35,50,C,70.1,Excellent!
446182,3596,197,Assignment 20,2025-02-04,Project,67,100,D,67.26,Excellent!
446183,3596,197,Assignment 6,2024-11-05,Quiz,17,25,C,70.83,Needs review
446184,3596,197,Assignment 16,2024-09-18,Homework,11,20,F,59.96,Good work!
446185,3596,197,Assignment 18,2024-09-21,Homework,39,50,C,78.35,Excellent!
446186,3596,197,Assignment 19,2024-12-02,Classwork,83,100,B,83.5,Good work!
446187,3596,197,Assignment 5,2024-09-30,Classwork,15,20,C,79.11,Needs review
446188,3596,197,Assignment 5,2024-10-23,Classwork,6,10,D,67.37,Good work!
446189,3596,200,Assignment 14,2024-12-05,Quiz,77,100,C,77.53,Needs review
446190,3596,200,Assignment 16,2024-09-22,Test,77,100,C,77.62,Excellent!
446191,3596,200,Assignment 2,2024-10-11,Classwork,16,20,B,82.12,Good work!
446192,3596,200,Assignment 16,2024-12-17,Homework,73,100,C,73.41,Excellent!
446193,3596,200,Assignment 10,2025-02-19,Classwork,14,20,C,72.42,See me for help
446194,3596,200,Assignment 16,2024-12-01,Test,13,20,D,66.06,Needs review
446195,3596,200,Assignment 2,2024-09-21,Test,18,25,C,75.25,Excellent!
446196,3596,200,Assignment 5,2024-12-22,Homework,7,10,C,72.29,Needs review
446197,3596,200,Assignment 2,2024-10-01,Test,29,50,F,59.01,See me for help
446198,3596,200,Assignment 12,2024-12-09,Project,61,100,D,61.18,Good work!
446199,3596,200,Assignment 8,2024-11-22,Quiz,16,20,B,84.62,Excellent!
446200,3596,200,Assignment 8,2025-03-20,Classwork,15,20,C,75.41,Needs review
446201,3596,200,Assignment 10,2025-01-30,Classwork,20,25,B,80.39,Good work!
446202,3596,200,Assignment 11,2024-11-23,Classwork,17,25,C,70.09,Good work!
446203,3596,200,Assignment 7,2024-11-17,Classwork,81,100,B,81.31,Good work!
446204,3596,200,Assignment 6,2024-11-04,Project,27,50,F,55.74,See me for help
446205,3596,200,Assignment 14,2025-02-10,Homework,14,20,C,70.68,Excellent!
446206,3596,200,Assignment 15,2025-02-23,Quiz,20,25,B,80.5,Needs review
446207,3596,200,Assignment 15,2024-09-07,Classwork,6,10,D,60.64,Needs review
446208,3597,197,Assignment 3,2024-09-06,Test,20,20,A,100.0,Good work!
446209,3597,197,Assignment 7,2024-10-21,Classwork,89,100,B,89.26,Needs review
446210,3597,197,Assignment 8,2025-01-11,Quiz,8,10,B,87.81,See me for help
446211,3597,197,Assignment 12,2024-11-14,Classwork,17,20,B,88.04,Needs review
446212,3597,197,Assignment 17,2025-03-12,Quiz,18,25,C,75.42,See me for help
446213,3597,197,Assignment 4,2025-01-17,Homework,97,100,A,97.57,Needs review
446214,3597,197,Assignment 12,2024-10-28,Homework,24,25,A,99.65,Needs review
446215,3597,197,Assignment 20,2024-11-13,Classwork,23,25,A,94.04,See me for help
446216,3597,197,Assignment 20,2024-10-18,Homework,15,20,C,76.84,Needs review
446217,3597,197,Assignment 11,2024-12-03,Classwork,9,10,A,96.35,Needs review
446218,3597,197,Assignment 17,2024-12-04,Project,100,100,A,100.0,Good work!
446219,3597,197,Assignment 11,2025-02-19,Test,7,10,C,76.49,Good work!
446220,3597,197,Assignment 1,2024-12-29,Test,18,20,A,90.15,See me for help
446221,3597,197,Assignment 20,2024-11-19,Quiz,72,100,C,72.98,See me for help
446222,3597,197,Assignment 1,2024-12-01,Classwork,84,100,B,84.63,See me for help
446223,3597,197,Assignment 17,2024-10-21,Homework,39,50,C,78.23,Excellent!
446224,3597,197,Assignment 14,2024-10-15,Homework,20,25,B,81.99,Needs review
446225,3597,197,Assignment 1,2024-10-08,Classwork,9,10,A,99.32,See me for help
446226,3597,197,Assignment 6,2024-09-20,Project,21,25,B,84.84,Good work!
446227,3597,197,Assignment 1,2024-11-14,Classwork,8,10,B,81.69,Needs review
446228,3597,197,Assignment 2,2024-12-27,Test,90,100,A,90.86,Excellent!
446229,3597,197,Assignment 7,2024-12-07,Project,19,25,C,76.6,Excellent!
446230,3597,197,Assignment 19,2024-11-13,Classwork,21,25,B,87.66,Needs review
446231,3597,197,Assignment 11,2025-01-11,Quiz,76,100,C,76.63,Good work!
446232,3597,197,Assignment 8,2024-09-07,Project,46,50,A,93.52,Needs review
446233,3597,205,Assignment 13,2024-10-28,Project,16,20,B,83.41,Needs review
446234,3597,205,Assignment 6,2024-10-12,Test,72,100,C,72.02,See me for help
446235,3597,205,Assignment 20,2025-01-22,Classwork,19,20,A,99.07,See me for help
446236,3597,205,Assignment 12,2025-03-09,Project,95,100,A,95.99,Excellent!
446237,3597,205,Assignment 11,2025-03-06,Classwork,10,10,A,100.0,Needs review
446238,3597,205,Assignment 4,2024-09-29,Test,99,100,A,99.35,Needs review
446239,3597,205,Assignment 13,2025-03-04,Quiz,95,100,A,95.43,See me for help
446240,3597,205,Assignment 17,2024-10-30,Homework,8,10,B,84.78,Excellent!
446241,3597,205,Assignment 6,2024-09-24,Quiz,38,50,C,77.76,Excellent!
446242,3597,205,Assignment 19,2025-01-18,Project,50,50,A,100.0,Needs review
446243,3597,205,Assignment 5,2025-02-05,Quiz,10,10,A,100.0,Needs review
446244,3597,205,Assignment 4,2025-02-02,Classwork,8,10,B,81.78,Excellent!
446245,3597,205,Assignment 12,2024-10-09,Homework,78,100,C,78.19,See me for help
446246,3597,205,Assignment 19,2024-10-28,Classwork,95,100,A,95.18,Excellent!
446247,3597,205,Assignment 7,2024-09-12,Classwork,22,25,B,89.27,Needs review
446248,3597,205,Assignment 15,2024-09-16,Test,81,100,B,81.83,Excellent!
446249,3597,204,Assignment 12,2024-11-14,Test,90,100,A,90.98,Good work!
446250,3597,204,Assignment 16,2025-01-25,Test,9,10,A,98.0,Excellent!
446251,3597,204,Assignment 10,2024-12-25,Test,18,20,A,94.81,Good work!
446252,3597,204,Assignment 14,2024-12-03,Quiz,24,25,A,99.66,Good work!
446253,3597,204,Assignment 19,2024-12-08,Homework,17,20,B,89.81,Excellent!
446254,3597,204,Assignment 20,2025-02-03,Test,22,25,B,88.01,Needs review
446255,3597,204,Assignment 5,2025-03-20,Quiz,14,20,C,73.81,Excellent!
446256,3597,204,Assignment 10,2024-09-01,Classwork,100,100,A,100.0,Excellent!
446257,3597,204,Assignment 3,2025-02-22,Quiz,7,10,C,76.18,Needs review
446258,3597,204,Assignment 15,2024-09-23,Homework,9,10,A,94.06,Excellent!
446259,3597,204,Assignment 13,2025-01-14,Homework,86,100,B,86.84,Needs review
446260,3597,204,Assignment 5,2025-02-11,Quiz,73,100,C,73.91,Needs review
446261,3597,204,Assignment 12,2024-11-23,Project,7,10,C,75.15,Needs review
446262,3597,204,Assignment 7,2025-01-01,Homework,38,50,C,76.55,Needs review
446263,3597,204,Assignment 12,2025-02-23,Test,19,25,C,76.39,See me for help
446264,3597,204,Assignment 18,2025-02-02,Homework,95,100,A,95.46,See me for help
446265,3597,204,Assignment 18,2025-03-04,Homework,18,25,C,72.33,Good work!
446266,3597,204,Assignment 19,2024-09-14,Quiz,15,20,C,79.55,See me for help
446267,3597,204,Assignment 15,2024-11-01,Classwork,23,25,A,93.49,Good work!
446268,3597,204,Assignment 17,2025-01-10,Homework,42,50,B,84.22,See me for help
446269,3597,199,Assignment 1,2024-11-13,Project,48,50,A,96.59,Needs review
446270,3597,199,Assignment 11,2024-12-10,Project,18,20,A,90.69,See me for help
446271,3597,199,Assignment 5,2024-09-05,Quiz,19,20,A,98.89,Excellent!
446272,3597,199,Assignment 15,2025-02-10,Project,9,10,A,90.18,Needs review
446273,3597,199,Assignment 4,2024-11-02,Test,18,25,C,73.74,Needs review
446274,3597,199,Assignment 6,2024-11-10,Quiz,17,20,B,86.75,Needs review
446275,3597,199,Assignment 7,2024-09-06,Project,84,100,B,84.38,Good work!
446276,3597,199,Assignment 3,2024-11-14,Classwork,9,10,A,92.73,Good work!
446277,3597,199,Assignment 4,2024-10-25,Project,17,20,B,87.78,See me for help
446278,3597,199,Assignment 6,2024-10-20,Test,95,100,A,95.97,Excellent!
446279,3597,199,Assignment 18,2024-09-24,Project,19,20,A,95.86,Excellent!
446280,3597,199,Assignment 2,2024-09-23,Classwork,7,10,C,79.31,Excellent!
446281,3597,199,Assignment 14,2025-03-08,Homework,16,20,B,84.32,See me for help
446282,3597,199,Assignment 8,2024-10-18,Test,14,20,C,72.37,See me for help
446283,3597,199,Assignment 1,2025-02-26,Test,74,100,C,74.82,Good work!
446284,3597,199,Assignment 2,2024-10-16,Quiz,38,50,C,76.68,Good work!
446285,3597,199,Assignment 2,2024-12-24,Project,15,20,C,77.15,Needs review
446286,3597,199,Assignment 18,2024-12-07,Homework,21,25,B,85.46,Good work!
446287,3597,199,Assignment 17,2024-12-19,Test,9,10,A,99.08,See me for help
446288,3597,199,Assignment 14,2024-10-09,Classwork,7,10,C,74.54,Excellent!
446289,3597,199,Assignment 19,2025-02-09,Classwork,49,50,A,99.51,Needs review
446290,3597,199,Assignment 8,2025-03-07,Classwork,42,50,B,85.17,See me for help
446291,3597,208,Assignment 3,2024-12-11,Classwork,96,100,A,96.39,Needs review
446292,3597,208,Assignment 7,2024-10-28,Test,9,10,A,95.35,Excellent!
446293,3597,208,Assignment 3,2025-01-29,Test,24,25,A,96.05,See me for help
446294,3597,208,Assignment 18,2024-11-22,Homework,19,25,C,77.39,Needs review
446295,3597,208,Assignment 10,2025-03-08,Project,80,100,B,80.48,Excellent!
446296,3597,208,Assignment 3,2024-10-07,Test,48,50,A,96.38,Good work!
446297,3597,208,Assignment 18,2025-03-20,Classwork,7,10,C,77.84,Excellent!
446298,3597,208,Assignment 6,2025-03-07,Homework,19,25,C,78.24,Needs review
