AssessmentID,StudentID,ClassID,AssignmentName,AssessmentDate,AssessmentType,PointsEarned,PointsPossible,GradeLetter,GradePercentage,Comments
968876,7778,418,Assignment 4,2025-03-07,Homework,46,100,F,46.08,See me for help
968877,7778,418,Assignment 13,2024-11-17,Quiz,43,100,F,43.94,Excellent!
968878,7778,418,Assignment 20,2024-10-17,Homework,13,25,F,53.6,Excellent!
968879,7778,418,Assignment 5,2025-01-17,Quiz,8,20,F,44.12,Needs review
968880,7778,418,Assignment 20,2024-10-25,Test,6,10,D,65.05,Excellent!
968881,7778,418,Assignment 2,2024-11-16,Homework,5,10,F,51.15,Excellent!
968882,7778,418,Assignment 6,2024-12-09,Test,23,50,F,46.6,Good work!
968883,7778,418,Assignment 6,2024-11-08,Homework,12,20,D,63.18,Good work!
968884,7778,418,Assignment 19,2025-03-01,Classwork,16,25,D,65.17,Needs review
968885,7778,418,Assignment 15,2025-02-22,Homework,32,50,D,64.49,See me for help
968886,7778,418,Assignment 12,2025-03-17,Homework,16,25,D,64.98,See me for help
968887,7778,418,Assignment 12,2024-12-13,Project,13,20,D,69.61,See me for help
968888,7778,418,Assignment 4,2024-09-22,Test,14,25,F,58.28,Needs review
968889,7778,418,Assignment 15,2025-01-28,Quiz,55,100,F,55.45,Excellent!
968890,7778,418,Assignment 19,2024-12-30,Classwork,28,50,F,57.12,Good work!
968891,7778,418,Assignment 7,2024-11-11,Classwork,15,25,D,60.16,Needs review
968892,7778,418,Assignment 16,2024-10-06,Project,49,100,F,49.03,Needs review
968893,7778,418,Assignment 16,2024-12-17,Homework,30,50,D,60.3,Needs review
968894,7778,418,Assignment 17,2024-09-10,Homework,4,10,F,44.3,Good work!
968895,7778,418,Assignment 2,2025-02-28,Project,13,20,D,69.3,Excellent!
968896,7778,418,Assignment 7,2024-10-08,Homework,7,10,C,71.35,See me for help
968897,7779,418,Assignment 9,2024-11-19,Quiz,19,25,C,78.47,Good work!
968898,7779,418,Assignment 9,2024-09-14,Homework,18,25,C,74.13,Good work!
968899,7779,418,Assignment 11,2025-03-08,Project,64,100,D,64.67,Good work!
968900,7779,418,Assignment 8,2024-10-22,Classwork,16,25,D,65.68,Needs review
968901,7779,418,Assignment 8,2025-01-20,Homework,16,20,B,81.96,Needs review
968902,7779,418,Assignment 10,2024-10-17,Project,12,20,D,61.95,Good work!
968903,7779,418,Assignment 19,2024-12-14,Classwork,55,100,F,55.56,Excellent!
968904,7779,418,Assignment 16,2025-01-29,Test,35,50,C,71.53,Good work!
968905,7779,418,Assignment 14,2024-10-02,Classwork,18,25,C,74.84,Needs review
968906,7779,418,Assignment 15,2025-01-17,Quiz,73,100,C,73.83,Good work!
968907,7779,418,Assignment 4,2025-03-07,Project,10,20,F,53.6,Excellent!
968908,7779,418,Assignment 16,2024-10-30,Homework,68,100,D,68.3,See me for help
968909,7779,418,Assignment 9,2025-03-03,Project,36,50,C,73.78,Excellent!
968910,7779,418,Assignment 10,2024-10-25,Test,36,50,C,73.91,Excellent!
968911,7779,418,Assignment 5,2025-01-24,Quiz,62,100,D,62.89,See me for help
968912,7779,418,Assignment 14,2025-03-19,Project,27,50,F,54.67,Excellent!
968913,7779,418,Assignment 9,2025-03-06,Quiz,37,50,C,74.77,Needs review
968914,7779,418,Assignment 19,2024-09-12,Quiz,38,50,C,76.72,Good work!
968915,7779,418,Assignment 5,2024-11-14,Test,34,50,D,68.75,See me for help
968916,7779,418,Assignment 7,2025-01-08,Classwork,13,25,F,52.38,Excellent!
968917,7779,418,Assignment 7,2024-11-06,Test,15,20,C,77.33,Good work!
968918,7779,418,Assignment 1,2024-09-02,Homework,14,25,F,56.28,See me for help
968919,7779,418,Assignment 12,2024-09-17,Homework,77,100,C,77.36,Good work!
968920,7779,423,Assignment 20,2024-09-05,Classwork,26,50,F,52.84,Excellent!
968921,7779,423,Assignment 4,2024-12-25,Classwork,13,25,F,52.34,See me for help
968922,7779,423,Assignment 4,2024-12-06,Homework,39,50,C,78.45,Needs review
968923,7779,423,Assignment 20,2025-02-24,Homework,56,100,F,56.27,See me for help
968924,7779,423,Assignment 16,2024-12-31,Project,27,50,F,54.05,Needs review
968925,7779,423,Assignment 8,2025-03-08,Homework,14,25,F,58.73,Good work!
968926,7779,423,Assignment 13,2025-02-23,Quiz,14,20,C,71.82,Excellent!
968927,7779,423,Assignment 14,2025-03-02,Quiz,10,20,F,53.04,See me for help
968928,7779,423,Assignment 1,2024-09-24,Classwork,69,100,D,69.78,Excellent!
968929,7779,423,Assignment 11,2024-10-21,Homework,69,100,D,69.31,Good work!
968930,7779,423,Assignment 10,2024-12-29,Homework,14,20,C,71.36,Needs review
968931,7779,423,Assignment 20,2024-09-02,Homework,6,10,D,67.98,See me for help
968932,7779,423,Assignment 7,2025-03-12,Classwork,13,20,D,66.25,Good work!
968933,7779,423,Assignment 17,2025-01-15,Quiz,58,100,F,58.54,Good work!
968934,7779,423,Assignment 13,2024-11-21,Quiz,37,50,C,75.18,Good work!
968935,7779,423,Assignment 14,2025-03-01,Test,11,20,F,59.85,See me for help
968936,7779,410,Assignment 4,2024-11-18,Project,15,20,C,75.57,See me for help
968937,7779,410,Assignment 14,2024-09-04,Classwork,69,100,D,69.73,Needs review
968938,7779,410,Assignment 2,2025-02-11,Project,13,25,F,53.84,Good work!
968939,7779,410,Assignment 19,2024-12-05,Test,13,25,F,52.79,Needs review
968940,7779,410,Assignment 7,2025-02-26,Classwork,71,100,C,71.06,See me for help
968941,7779,410,Assignment 9,2025-01-24,Project,20,25,B,81.36,Excellent!
968942,7779,410,Assignment 2,2024-09-02,Classwork,15,20,C,79.43,Excellent!
968943,7779,410,Assignment 19,2024-11-15,Test,33,50,D,66.75,Needs review
968944,7779,410,Assignment 12,2025-03-07,Project,62,100,D,62.91,Good work!
968945,7779,410,Assignment 4,2024-10-07,Test,36,50,C,72.04,Good work!
968946,7779,410,Assignment 4,2024-10-23,Homework,72,100,C,72.2,Good work!
968947,7779,410,Assignment 9,2024-12-24,Homework,31,50,D,63.57,See me for help
968948,7779,410,Assignment 11,2024-11-20,Project,10,20,F,52.55,See me for help
968949,7779,410,Assignment 2,2025-01-17,Project,59,100,F,59.57,Needs review
968950,7779,410,Assignment 5,2024-11-05,Quiz,6,10,D,64.53,Good work!
968951,7779,410,Assignment 4,2024-11-03,Quiz,20,25,B,80.27,Needs review
968952,7779,410,Assignment 15,2025-03-20,Homework,33,50,D,67.94,Needs review
968953,7779,410,Assignment 2,2024-11-29,Project,36,50,C,73.65,Good work!
968954,7779,410,Assignment 8,2024-11-28,Test,28,50,F,56.26,See me for help
968955,7779,410,Assignment 7,2025-02-05,Test,14,20,C,73.68,Needs review
968956,7779,409,Assignment 17,2024-10-02,Quiz,28,50,F,56.38,See me for help
968957,7779,409,Assignment 7,2025-01-07,Quiz,37,50,C,75.54,Good work!
968958,7779,409,Assignment 16,2024-12-07,Classwork,16,25,D,65.62,Excellent!
968959,7779,409,Assignment 1,2024-10-23,Classwork,40,50,B,81.78,Good work!
968960,7779,409,Assignment 4,2024-09-24,Quiz,57,100,F,57.57,See me for help
968961,7779,409,Assignment 6,2024-11-11,Classwork,13,25,F,53.11,Excellent!
968962,7779,409,Assignment 4,2024-10-29,Quiz,7,10,C,72.95,See me for help
968963,7779,409,Assignment 11,2024-10-24,Quiz,14,20,C,70.37,Excellent!
968964,7779,409,Assignment 2,2024-09-26,Classwork,14,20,C,71.91,Good work!
968965,7779,409,Assignment 20,2024-09-26,Homework,35,50,C,70.53,Excellent!
968966,7779,409,Assignment 2,2024-12-30,Project,55,100,F,55.14,See me for help
968967,7779,409,Assignment 15,2025-02-03,Test,16,20,B,81.2,Needs review
968968,7779,409,Assignment 14,2024-10-26,Classwork,5,10,F,52.85,See me for help
968969,7779,409,Assignment 11,2025-03-08,Classwork,6,10,D,64.78,Good work!
968970,7779,409,Assignment 18,2024-12-25,Homework,10,20,F,54.95,Needs review
968971,7779,409,Assignment 8,2025-01-02,Homework,77,100,C,77.77,Excellent!
968972,7779,409,Assignment 7,2024-12-09,Quiz,16,25,D,64.56,Excellent!
968973,7779,421,Assignment 5,2024-12-24,Test,5,10,F,58.68,Needs review
968974,7779,421,Assignment 8,2024-11-21,Classwork,35,50,C,70.68,See me for help
968975,7779,421,Assignment 19,2024-09-25,Classwork,13,20,D,67.99,Needs review
968976,7779,421,Assignment 2,2024-10-25,Homework,7,10,C,76.61,See me for help
968977,7779,421,Assignment 18,2025-01-27,Classwork,5,10,F,58.73,Good work!
968978,7779,421,Assignment 2,2024-12-11,Quiz,7,10,C,79.75,See me for help
968979,7779,421,Assignment 9,2024-09-14,Classwork,28,50,F,57.09,Excellent!
968980,7779,421,Assignment 10,2025-02-06,Classwork,12,20,D,63.39,Good work!
968981,7779,421,Assignment 7,2025-01-27,Classwork,7,10,C,76.14,Good work!
968982,7779,421,Assignment 4,2024-10-20,Project,38,50,C,77.17,Excellent!
968983,7779,421,Assignment 8,2025-01-25,Homework,52,100,F,52.53,Good work!
968984,7779,421,Assignment 9,2024-10-04,Quiz,28,50,F,56.66,Excellent!
968985,7779,421,Assignment 11,2025-02-22,Quiz,69,100,D,69.59,See me for help
968986,7779,421,Assignment 4,2024-09-13,Classwork,6,10,D,60.12,See me for help
968987,7779,421,Assignment 5,2025-01-19,Test,27,50,F,55.85,Needs review
968988,7779,421,Assignment 8,2024-10-08,Quiz,7,10,C,77.82,Good work!
968989,7779,421,Assignment 1,2024-11-16,Project,5,10,F,56.54,Needs review
968990,7779,421,Assignment 1,2024-09-11,Quiz,7,10,C,77.17,Needs review
968991,7779,421,Assignment 16,2025-01-04,Quiz,57,100,F,57.13,Excellent!
968992,7779,421,Assignment 12,2025-01-11,Homework,15,25,D,63.77,Excellent!
968993,7779,421,Assignment 7,2024-10-09,Test,34,50,D,68.55,Good work!
968994,7779,421,Assignment 11,2024-10-03,Test,65,100,D,65.55,Excellent!
968995,7779,421,Assignment 2,2025-01-08,Homework,54,100,F,54.98,Needs review
968996,7779,421,Assignment 10,2025-01-18,Quiz,13,20,D,69.47,Good work!
968997,7779,412,Assignment 8,2025-02-16,Homework,8,10,B,80.22,Good work!
968998,7779,412,Assignment 16,2024-09-18,Classwork,19,25,C,79.12,Good work!
968999,7779,412,Assignment 9,2025-02-07,Quiz,5,10,F,57.58,Excellent!
969000,7779,412,Assignment 18,2024-11-04,Test,10,20,F,53.47,Good work!
969001,7779,412,Assignment 2,2025-02-20,Classwork,14,20,C,73.85,Excellent!
969002,7779,412,Assignment 5,2025-02-22,Test,18,25,C,72.35,Good work!
969003,7779,412,Assignment 17,2024-12-15,Project,12,20,D,60.82,See me for help
969004,7779,412,Assignment 16,2024-10-21,Classwork,6,10,D,69.16,Excellent!
969005,7779,412,Assignment 6,2025-02-04,Classwork,27,50,F,55.88,See me for help
969006,7779,412,Assignment 14,2025-01-26,Classwork,54,100,F,54.85,Needs review
969007,7779,412,Assignment 11,2024-12-03,Test,16,25,D,64.59,See me for help
969008,7779,412,Assignment 14,2024-11-20,Quiz,16,25,D,64.32,Needs review
969009,7779,412,Assignment 12,2024-10-28,Quiz,16,25,D,64.82,Needs review
969010,7779,412,Assignment 17,2024-12-20,Test,5,10,F,54.18,Needs review
969011,7779,412,Assignment 7,2024-10-01,Test,18,25,C,74.08,Needs review
969012,7779,412,Assignment 3,2025-02-01,Classwork,18,25,C,73.6,Good work!
969013,7779,412,Assignment 15,2024-09-30,Homework,70,100,C,70.54,Needs review
969014,7779,412,Assignment 11,2025-02-09,Quiz,35,50,C,71.61,Needs review
969015,7779,412,Assignment 17,2024-11-19,Classwork,12,20,D,63.74,Excellent!
969016,7779,412,Assignment 16,2024-12-13,Homework,7,10,C,76.26,Good work!
969017,7779,412,Assignment 11,2024-09-14,Quiz,15,25,D,60.28,Needs review
969018,7779,412,Assignment 10,2025-01-27,Quiz,28,50,F,57.74,Excellent!
969019,7779,419,Assignment 8,2024-10-17,Classwork,13,20,D,67.82,See me for help
969020,7779,419,Assignment 9,2025-03-05,Test,72,100,C,72.88,Good work!
969021,7779,419,Assignment 15,2024-09-03,Test,17,25,C,71.74,Excellent!
969022,7779,419,Assignment 8,2024-11-16,Quiz,54,100,F,54.33,Excellent!
969023,7779,419,Assignment 15,2024-12-19,Homework,7,10,C,76.83,See me for help
969024,7779,419,Assignment 1,2024-11-22,Quiz,26,50,F,52.64,See me for help
969025,7779,419,Assignment 7,2025-02-04,Project,74,100,C,74.35,See me for help
969026,7779,419,Assignment 2,2025-02-22,Test,14,20,C,72.69,Good work!
969027,7779,419,Assignment 14,2024-11-27,Test,38,50,C,76.16,See me for help
969028,7779,419,Assignment 15,2024-11-06,Quiz,7,10,C,75.83,Good work!
969029,7779,419,Assignment 19,2024-12-23,Test,16,25,D,64.51,Needs review
969030,7779,419,Assignment 17,2024-12-07,Quiz,8,10,B,81.3,Excellent!
969031,7779,419,Assignment 7,2025-02-12,Test,62,100,D,62.5,See me for help
969032,7779,419,Assignment 20,2024-09-23,Project,70,100,C,70.8,See me for help
969033,7779,419,Assignment 18,2024-10-30,Classwork,13,25,F,52.14,Excellent!
969034,7779,419,Assignment 1,2024-11-06,Quiz,13,25,F,54.63,Needs review
969035,7779,419,Assignment 19,2024-09-05,Test,38,50,C,77.8,See me for help
969036,7779,419,Assignment 5,2024-11-26,Homework,14,20,C,71.22,Good work!
969037,7780,409,Assignment 15,2025-01-22,Classwork,7,25,F,31.0,Excellent!
969038,7780,409,Assignment 1,2024-12-21,Quiz,30,100,F,31.0,Good work!
969039,7780,409,Assignment 18,2025-01-21,Homework,2,25,F,11.28,See me for help
969040,7780,409,Assignment 18,2025-03-02,Quiz,2,10,F,23.79,Excellent!
969041,7780,409,Assignment 5,2024-12-09,Project,4,20,F,22.91,Good work!
969042,7780,409,Assignment 8,2025-03-03,Quiz,5,25,F,23.2,Good work!
969043,7780,409,Assignment 6,2024-11-07,Classwork,4,20,F,22.68,Excellent!
969044,7780,409,Assignment 16,2024-09-24,Classwork,7,25,F,28.27,Excellent!
969045,7780,409,Assignment 20,2024-10-27,Test,5,50,F,11.02,Good work!
969046,7780,409,Assignment 15,2024-11-14,Classwork,27,100,F,27.43,Needs review
969047,7780,409,Assignment 5,2024-10-28,Project,3,10,F,38.89,Excellent!
969048,7780,409,Assignment 9,2024-12-18,Quiz,3,20,F,15.41,See me for help
969049,7780,409,Assignment 15,2024-11-04,Quiz,16,50,F,32.02,Good work!
969050,7780,409,Assignment 3,2024-11-14,Classwork,7,25,F,28.08,See me for help
969051,7780,409,Assignment 10,2024-10-30,Project,5,25,F,23.06,Excellent!
969052,7780,409,Assignment 12,2025-02-15,Classwork,5,20,F,28.89,Needs review
969053,7780,409,Assignment 17,2025-02-28,Homework,2,25,F,11.16,See me for help
969054,7780,409,Assignment 7,2024-12-15,Quiz,0,10,F,9.62,Good work!
969055,7780,409,Assignment 10,2024-12-31,Test,2,10,F,25.42,Good work!
969056,7780,409,Assignment 18,2024-12-24,Test,18,100,F,18.51,Excellent!
969057,7780,409,Assignment 12,2025-01-19,Classwork,5,25,F,20.59,Excellent!
969058,7780,420,Assignment 7,2024-10-01,Project,8,25,F,34.53,Excellent!
969059,7780,420,Assignment 19,2025-02-26,Homework,1,10,F,15.45,Excellent!
969060,7780,420,Assignment 4,2025-02-13,Project,38,100,F,38.37,Excellent!
969061,7780,420,Assignment 5,2024-11-23,Project,10,50,F,21.92,Excellent!
969062,7780,420,Assignment 8,2024-09-28,Test,3,20,F,19.23,Excellent!
969063,7780,420,Assignment 3,2024-11-14,Test,1,10,F,11.72,Good work!
969064,7780,420,Assignment 16,2024-10-04,Homework,24,100,F,24.26,Needs review
969065,7780,420,Assignment 7,2025-03-17,Homework,7,50,F,14.26,Needs review
969066,7780,420,Assignment 6,2024-09-18,Homework,2,10,F,28.85,Needs review
969067,7780,420,Assignment 6,2024-10-17,Quiz,4,20,F,24.61,Good work!
969068,7780,420,Assignment 17,2025-02-09,Classwork,2,10,F,24.39,Needs review
969069,7780,420,Assignment 13,2024-12-11,Homework,2,20,F,10.98,Needs review
969070,7780,420,Assignment 1,2024-11-02,Quiz,30,100,F,30.43,Good work!
969071,7780,420,Assignment 18,2024-11-08,Homework,8,25,F,34.21,Needs review
969072,7780,420,Assignment 9,2025-02-11,Project,7,20,F,36.01,See me for help
969073,7780,412,Assignment 19,2024-10-10,Quiz,35,100,F,35.03,See me for help
969074,7780,412,Assignment 18,2024-10-19,Test,19,50,F,38.24,Good work!
969075,7780,412,Assignment 12,2025-01-24,Test,8,25,F,33.37,See me for help
969076,7780,412,Assignment 2,2024-10-29,Homework,3,25,F,15.08,Needs review
969077,7780,412,Assignment 8,2025-01-04,Homework,5,20,F,28.21,Needs review
969078,7780,412,Assignment 4,2024-11-04,Homework,11,100,F,11.31,Excellent!
969079,7780,412,Assignment 5,2024-12-27,Quiz,38,100,F,38.36,See me for help
969080,7780,412,Assignment 5,2024-12-23,Test,3,20,F,15.55,Excellent!
969081,7780,412,Assignment 15,2024-10-05,Quiz,18,50,F,37.37,See me for help
969082,7780,412,Assignment 20,2024-11-27,Quiz,2,20,F,12.44,Needs review
969083,7780,412,Assignment 14,2025-02-26,Classwork,3,10,F,31.79,Good work!
969084,7780,412,Assignment 13,2025-01-24,Test,2,10,F,29.43,See me for help
969085,7780,412,Assignment 20,2024-10-28,Project,12,50,F,24.57,Good work!
969086,7780,412,Assignment 9,2025-02-21,Test,5,20,F,25.03,Good work!
969087,7780,412,Assignment 14,2024-09-08,Classwork,3,25,F,13.4,Excellent!
969088,7780,412,Assignment 20,2024-10-25,Homework,6,25,F,26.49,Good work!
969089,7780,412,Assignment 16,2025-01-11,Homework,28,100,F,28.48,Excellent!
969090,7780,412,Assignment 18,2024-09-17,Project,20,100,F,20.52,Needs review
969091,7780,407,Assignment 5,2024-12-20,Quiz,36,100,F,36.4,See me for help
969092,7780,407,Assignment 15,2024-12-07,Project,6,50,F,13.51,See me for help
969093,7780,407,Assignment 4,2025-02-14,Homework,4,25,F,16.8,Good work!
969094,7780,407,Assignment 14,2024-11-08,Classwork,8,25,F,33.78,Good work!
969095,7780,407,Assignment 20,2024-09-23,Homework,0,10,F,9.62,Excellent!
969096,7780,407,Assignment 17,2024-11-15,Quiz,2,10,F,27.11,See me for help
969097,7780,407,Assignment 12,2024-09-08,Project,2,20,F,11.53,See me for help
969098,7780,407,Assignment 11,2025-03-02,Quiz,7,50,F,15.18,Excellent!
969099,7780,407,Assignment 1,2024-09-02,Classwork,5,25,F,20.59,See me for help
969100,7780,407,Assignment 16,2024-09-22,Project,37,100,F,37.17,See me for help
969101,7780,407,Assignment 5,2025-02-19,Test,26,100,F,26.07,Good work!
969102,7780,407,Assignment 5,2025-01-05,Quiz,5,20,F,29.78,See me for help
969103,7780,407,Assignment 2,2024-10-27,Classwork,19,100,F,19.57,Good work!
969104,7780,407,Assignment 15,2025-01-10,Classwork,2,20,F,10.84,Excellent!
