AttendanceID,StudentID,ClassID,AttendanceDate,AttendanceStatus,Reason
668712,1110,75,2025-02-05,Present,
668713,1110,75,2025-02-07,Present,
668714,1110,75,2025-02-11,Present,
668715,1110,75,2025-02-13,Present,
668716,1110,75,2025-02-17,Present,
668717,1110,75,2025-02-19,Present,
668718,1110,75,2025-02-21,Present,
668719,1110,75,2025-02-25,Present,
668720,1110,75,2025-02-27,Absent,Doctor Appointment
668721,1110,69,2024-09-02,Present,
668722,1110,69,2024-09-04,Tardy,Family Issue
668723,1110,69,2024-09-06,Absent,Doctor Appointment
668724,1110,69,2024-09-10,Present,
668725,1110,69,2024-09-12,Present,
668726,1110,69,2024-09-16,Present,
668727,1110,69,2024-09-18,Present,
668728,1110,69,2024-09-20,Absent,Sick
668729,1110,69,2024-09-24,Present,
668730,1110,69,2024-09-26,Tardy,Family Issue
668731,1110,69,2024-09-30,Present,
668732,1110,69,2024-10-02,Present,
668733,1110,69,2024-10-04,Tardy,Late Bus
668734,1110,69,2024-10-08,Present,
668735,1110,69,2024-10-10,Present,
668736,1110,69,2024-10-14,Present,
668737,1110,69,2024-10-16,Absent,Unknown
668738,1110,69,2024-10-18,Absent,Family Leave
668739,1110,69,2024-10-22,Present,
668740,1110,69,2024-10-24,Present,
668741,1110,69,2024-10-28,Absent,Sick
668742,1110,69,2024-10-30,Present,
668743,1110,69,2024-11-01,Present,
668744,1110,69,2024-11-05,Present,
668745,1110,69,2024-11-07,Tardy,Family Issue
668746,1110,69,2024-11-11,Absent,Family Leave
668747,1110,69,2024-11-13,Present,
668748,1110,69,2024-11-15,Present,
668749,1110,69,2024-11-19,Tardy,Late Bus
668750,1110,69,2024-11-21,Tardy,Oversleep
668751,1110,69,2024-11-25,Present,
668752,1110,69,2024-11-27,Absent,Sick
668753,1110,69,2024-11-29,Absent,Unknown
668754,1110,69,2024-12-03,Tardy,Oversleep
668755,1110,69,2024-12-05,Present,
668756,1110,69,2024-12-09,Present,
668757,1110,69,2024-12-11,Tardy,Late Bus
668758,1110,69,2024-12-13,Present,
668759,1110,69,2024-12-17,Present,
668760,1110,69,2024-12-19,Present,
668761,1110,69,2024-12-23,Present,
668762,1110,69,2024-12-25,Present,
668763,1110,69,2024-12-27,Absent,Sick
668764,1110,69,2024-12-31,Present,
668765,1110,69,2025-01-02,Present,
668766,1110,69,2025-01-06,Present,
668767,1110,69,2025-01-08,Present,
668768,1110,69,2025-01-10,Present,
668769,1110,69,2025-01-14,Tardy,Family Issue
668770,1110,69,2025-01-16,Absent,Unknown
668771,1110,69,2025-01-20,Absent,Family Leave
668772,1110,69,2025-01-22,Present,
668773,1110,69,2025-01-24,Present,
668774,1110,69,2025-01-28,Present,
668775,1110,69,2025-01-30,Present,
668776,1110,69,2025-02-03,Present,
668777,1110,69,2025-02-05,Present,
668778,1110,69,2025-02-07,Present,
668779,1110,69,2025-02-11,Tardy,Oversleep
668780,1110,69,2025-02-13,Present,
668781,1110,69,2025-02-17,Present,
668782,1110,69,2025-02-19,Present,
668783,1110,69,2025-02-21,Present,
668784,1110,69,2025-02-25,Absent,Doctor Appointment
668785,1110,69,2025-02-27,Absent,Unknown
668786,1110,66,2024-09-02,Present,
668787,1110,66,2024-09-04,Tardy,Oversleep
668788,1110,66,2024-09-06,Present,
668789,1110,66,2024-09-10,Present,
668790,1110,66,2024-09-12,Present,
668791,1110,66,2024-09-16,Present,
668792,1110,66,2024-09-18,Present,
668793,1110,66,2024-09-20,Present,
668794,1110,66,2024-09-24,Absent,Family Leave
668795,1110,66,2024-09-26,Present,
668796,1110,66,2024-09-30,Tardy,Family Issue
668797,1110,66,2024-10-02,Present,
668798,1110,66,2024-10-04,Present,
668799,1110,66,2024-10-08,Present,
668800,1110,66,2024-10-10,Present,
668801,1110,66,2024-10-14,Absent,Family Leave
668802,1110,66,2024-10-16,Present,
668803,1110,66,2024-10-18,Present,
668804,1110,66,2024-10-22,Present,
668805,1110,66,2024-10-24,Present,
668806,1110,66,2024-10-28,Absent,Family Leave
668807,1110,66,2024-10-30,Present,
668808,1110,66,2024-11-01,Present,
668809,1110,66,2024-11-05,Present,
668810,1110,66,2024-11-07,Excused,Unknown
668811,1110,66,2024-11-11,Present,
668812,1110,66,2024-11-13,Tardy,Late Bus
668813,1110,66,2024-11-15,Present,
668814,1110,66,2024-11-19,Absent,Doctor Appointment
668815,1110,66,2024-11-21,Tardy,Late Bus
668816,1110,66,2024-11-25,Present,
668817,1110,66,2024-11-27,Absent,Family Leave
668818,1110,66,2024-11-29,Present,
668819,1110,66,2024-12-03,Present,
668820,1110,66,2024-12-05,Present,
668821,1110,66,2024-12-09,Present,
668822,1110,66,2024-12-11,Absent,Family Leave
668823,1110,66,2024-12-13,Tardy,Late Bus
668824,1110,66,2024-12-17,Present,
668825,1110,66,2024-12-19,Absent,Doctor Appointment
668826,1110,66,2024-12-23,Present,
668827,1110,66,2024-12-25,Absent,Sick
668828,1110,66,2024-12-27,Present,
668829,1110,66,2024-12-31,Present,
668830,1110,66,2025-01-02,Present,
668831,1110,66,2025-01-06,Present,
668832,1110,66,2025-01-08,Present,
668833,1110,66,2025-01-10,Present,
668834,1110,66,2025-01-14,Present,
668835,1110,66,2025-01-16,Present,
668836,1110,66,2025-01-20,Present,
668837,1110,66,2025-01-22,Present,
668838,1110,66,2025-01-24,Present,
668839,1110,66,2025-01-28,Present,
668840,1110,66,2025-01-30,Absent,Family Leave
668841,1110,66,2025-02-03,Present,
668842,1110,66,2025-02-05,Present,
668843,1110,66,2025-02-07,Tardy,Late Bus
668844,1110,66,2025-02-11,Absent,Doctor Appointment
668845,1110,66,2025-02-13,Present,
668846,1110,66,2025-02-17,Present,
668847,1110,66,2025-02-19,Present,
668848,1110,66,2025-02-21,Present,
668849,1110,66,2025-02-25,Tardy,Oversleep
668850,1110,66,2025-02-27,Present,
668851,1110,76,2024-09-02,Present,
668852,1110,76,2024-09-04,Present,
668853,1110,76,2024-09-06,Present,
668854,1110,76,2024-09-10,Present,
668855,1110,76,2024-09-12,Present,
668856,1110,76,2024-09-16,Present,
668857,1110,76,2024-09-18,Absent,Unknown
668858,1110,76,2024-09-20,Excused,Unknown
668859,1110,76,2024-09-24,Absent,Doctor Appointment
668860,1110,76,2024-09-26,Present,
668861,1110,76,2024-09-30,Present,
668862,1110,76,2024-10-02,Tardy,Late Bus
668863,1110,76,2024-10-04,Absent,Unknown
668864,1110,76,2024-10-08,Present,
668865,1110,76,2024-10-10,Present,
668866,1110,76,2024-10-14,Present,
668867,1110,76,2024-10-16,Tardy,Late Bus
668868,1110,76,2024-10-18,Tardy,Family Issue
668869,1110,76,2024-10-22,Present,
668870,1110,76,2024-10-24,Present,
668871,1110,76,2024-10-28,Present,
668872,1110,76,2024-10-30,Present,
668873,1110,76,2024-11-01,Absent,Sick
668874,1110,76,2024-11-05,Present,
668875,1110,76,2024-11-07,Absent,Doctor Appointment
668876,1110,76,2024-11-11,Tardy,Oversleep
668877,1110,76,2024-11-13,Present,
668878,1110,76,2024-11-15,Present,
668879,1110,76,2024-11-19,Present,
668880,1110,76,2024-11-21,Absent,Unknown
668881,1110,76,2024-11-25,Present,
668882,1110,76,2024-11-27,Tardy,Oversleep
668883,1110,76,2024-11-29,Present,
668884,1110,76,2024-12-03,Present,
668885,1110,76,2024-12-05,Present,
668886,1110,76,2024-12-09,Present,
668887,1110,76,2024-12-11,Present,
668888,1110,76,2024-12-13,Present,
668889,1110,76,2024-12-17,Present,
668890,1110,76,2024-12-19,Absent,Sick
668891,1110,76,2024-12-23,Present,
668892,1110,76,2024-12-25,Present,
668893,1110,76,2024-12-27,Present,
668894,1110,76,2024-12-31,Absent,Unknown
668895,1110,76,2025-01-02,Tardy,Late Bus
668896,1110,76,2025-01-06,Tardy,Oversleep
668897,1110,76,2025-01-08,Absent,Family Leave
668898,1110,76,2025-01-10,Present,
668899,1110,76,2025-01-14,Present,
668900,1110,76,2025-01-16,Present,
668901,1110,76,2025-01-20,Present,
668902,1110,76,2025-01-22,Present,
668903,1110,76,2025-01-24,Present,
668904,1110,76,2025-01-28,Present,
668905,1110,76,2025-01-30,Present,
668906,1110,76,2025-02-03,Present,
668907,1110,76,2025-02-05,Present,
668908,1110,76,2025-02-07,Present,
668909,1110,76,2025-02-11,Present,
668910,1110,76,2025-02-13,Present,
668911,1110,76,2025-02-17,Present,
668912,1110,76,2025-02-19,Absent,Unknown
668913,1110,76,2025-02-21,Present,
668914,1110,76,2025-02-25,Excused,Sick
668915,1110,76,2025-02-27,Present,
668916,1110,80,2024-09-02,Tardy,Family Issue
668917,1110,80,2024-09-03,Tardy,Family Issue
668918,1110,80,2024-09-04,Present,
668919,1110,80,2024-09-05,Present,
668920,1110,80,2024-09-06,Present,
668921,1110,80,2024-09-09,Present,
668922,1110,80,2024-09-10,Absent,Unknown
668923,1110,80,2024-09-11,Present,
668924,1110,80,2024-09-12,Present,
668925,1110,80,2024-09-13,Present,
668926,1110,80,2024-09-16,Absent,Family Leave
668927,1110,80,2024-09-17,Present,
668928,1110,80,2024-09-18,Tardy,Oversleep
668929,1110,80,2024-09-19,Tardy,Oversleep
668930,1110,80,2024-09-20,Present,
668931,1110,80,2024-09-23,Present,
668932,1110,80,2024-09-24,Present,
668933,1110,80,2024-09-25,Present,
668934,1110,80,2024-09-26,Present,
668935,1110,80,2024-09-27,Present,
668936,1110,80,2024-09-30,Present,
668937,1110,80,2024-10-01,Present,
668938,1110,80,2024-10-02,Excused,Sick
668939,1110,80,2024-10-03,Absent,Family Leave
668940,1110,80,2024-10-04,Absent,Unknown
668941,1110,80,2024-10-07,Present,
668942,1110,80,2024-10-08,Present,
668943,1110,80,2024-10-09,Absent,Family Leave
668944,1110,80,2024-10-10,Tardy,Late Bus
668945,1110,80,2024-10-11,Absent,Doctor Appointment
668946,1110,80,2024-10-14,Present,
668947,1110,80,2024-10-15,Present,
668948,1110,80,2024-10-16,Present,
668949,1110,80,2024-10-17,Present,
668950,1110,80,2024-10-18,Present,
668951,1110,80,2024-10-21,Absent,Unknown
668952,1110,80,2024-10-22,Absent,Family Leave
668953,1110,80,2024-10-23,Present,
668954,1110,80,2024-10-24,Present,
668955,1110,80,2024-10-25,Tardy,Family Issue
668956,1110,80,2024-10-28,Present,
668957,1110,80,2024-10-29,Present,
668958,1110,80,2024-10-30,Absent,Doctor Appointment
668959,1110,80,2024-10-31,Present,
668960,1110,80,2024-11-01,Present,
668961,1110,80,2024-11-04,Absent,Unknown
668962,1110,80,2024-11-05,Present,
668963,1110,80,2024-11-06,Tardy,Late Bus
668964,1110,80,2024-11-07,Present,
668965,1110,80,2024-11-08,Present,
668966,1110,80,2024-11-11,Present,
668967,1110,80,2024-11-12,Present,
668968,1110,80,2024-11-13,Absent,Unknown
668969,1110,80,2024-11-14,Present,
668970,1110,80,2024-11-15,Present,
668971,1110,80,2024-11-18,Absent,Unknown
668972,1110,80,2024-11-19,Present,
668973,1110,80,2024-11-20,Present,
668974,1110,80,2024-11-21,Absent,Doctor Appointment
668975,1110,80,2024-11-22,Tardy,Late Bus
668976,1110,80,2024-11-25,Present,
668977,1110,80,2024-11-26,Present,
668978,1110,80,2024-11-27,Tardy,Oversleep
668979,1110,80,2024-11-28,Present,
668980,1110,80,2024-11-29,Present,
668981,1110,80,2024-12-02,Present,
668982,1110,80,2024-12-03,Present,
668983,1110,80,2024-12-04,Present,
668984,1110,80,2024-12-05,Tardy,Family Issue
668985,1110,80,2024-12-06,Present,
668986,1110,80,2024-12-09,Present,
668987,1110,80,2024-12-10,Present,
668988,1110,80,2024-12-11,Present,
668989,1110,80,2024-12-12,Present,
668990,1110,80,2024-12-13,Present,
668991,1110,80,2024-12-16,Tardy,Oversleep
668992,1110,80,2024-12-17,Present,
668993,1110,80,2024-12-18,Present,
668994,1110,80,2024-12-19,Present,
668995,1110,80,2024-12-20,Present,
668996,1110,80,2024-12-23,Tardy,Family Issue
668997,1110,80,2024-12-24,Present,
668998,1110,80,2024-12-25,Present,
668999,1110,80,2024-12-26,Present,
669000,1110,80,2024-12-27,Absent,Sick
669001,1110,80,2024-12-30,Absent,Doctor Appointment
669002,1110,80,2024-12-31,Absent,Doctor Appointment
669003,1110,80,2025-01-01,Excused,Family Leave
669004,1110,80,2025-01-02,Tardy,Oversleep
669005,1110,80,2025-01-03,Present,
669006,1110,80,2025-01-06,Present,
669007,1110,80,2025-01-07,Present,
669008,1110,80,2025-01-08,Tardy,Family Issue
669009,1110,80,2025-01-09,Tardy,Family Issue
669010,1110,80,2025-01-10,Absent,Doctor Appointment
669011,1110,80,2025-01-13,Tardy,Late Bus
669012,1110,80,2025-01-14,Absent,Family Leave
669013,1110,80,2025-01-15,Present,
669014,1110,80,2025-01-16,Tardy,Family Issue
669015,1110,80,2025-01-17,Present,
669016,1110,80,2025-01-20,Tardy,Oversleep
669017,1110,80,2025-01-21,Absent,Sick
669018,1110,80,2025-01-22,Present,
669019,1110,80,2025-01-23,Present,
669020,1110,80,2025-01-24,Absent,Doctor Appointment
669021,1110,80,2025-01-27,Present,
669022,1110,80,2025-01-28,Absent,Doctor Appointment
669023,1110,80,2025-01-29,Present,
669024,1110,80,2025-01-30,Present,
669025,1110,80,2025-01-31,Present,
669026,1110,80,2025-02-03,Tardy,Late Bus
669027,1110,80,2025-02-04,Present,
669028,1110,80,2025-02-05,Present,
669029,1110,80,2025-02-06,Present,
669030,1110,80,2025-02-07,Present,
669031,1110,80,2025-02-10,Present,
669032,1110,80,2025-02-11,Present,
669033,1110,80,2025-02-12,Present,
669034,1110,80,2025-02-13,Present,
669035,1110,80,2025-02-14,Present,
669036,1110,80,2025-02-17,Present,
669037,1110,80,2025-02-18,Present,
669038,1110,80,2025-02-19,Tardy,Oversleep
669039,1110,80,2025-02-20,Present,
669040,1110,80,2025-02-21,Present,
669041,1110,80,2025-02-24,Present,
669042,1110,80,2025-02-25,Present,
669043,1110,80,2025-02-26,Present,
669044,1110,80,2025-02-27,Present,
669045,1110,80,2025-02-28,Present,
669046,1110,67,2024-09-02,Absent,Family Leave
669047,1110,67,2024-09-03,Present,
669048,1110,67,2024-09-04,Present,
669049,1110,67,2024-09-05,Present,
669050,1110,67,2024-09-06,Absent,Sick
669051,1110,67,2024-09-09,Present,
669052,1110,67,2024-09-10,Present,
669053,1110,67,2024-09-11,Present,
669054,1110,67,2024-09-12,Present,
669055,1110,67,2024-09-13,Tardy,Late Bus
669056,1110,67,2024-09-16,Absent,Unknown
669057,1110,67,2024-09-17,Present,
669058,1110,67,2024-09-18,Present,
669059,1110,67,2024-09-19,Present,
669060,1110,67,2024-09-20,Tardy,Late Bus
669061,1110,67,2024-09-23,Present,
669062,1110,67,2024-09-24,Present,
669063,1110,67,2024-09-25,Present,
669064,1110,67,2024-09-26,Present,
669065,1110,67,2024-09-27,Present,
669066,1110,67,2024-09-30,Absent,Unknown
669067,1110,67,2024-10-01,Absent,Sick
669068,1110,67,2024-10-02,Tardy,Family Issue
669069,1110,67,2024-10-03,Absent,Sick
669070,1110,67,2024-10-04,Present,
669071,1110,67,2024-10-07,Present,
669072,1110,67,2024-10-08,Present,
669073,1110,67,2024-10-09,Excused,Sick
669074,1110,67,2024-10-10,Present,
669075,1110,67,2024-10-11,Tardy,Late Bus
669076,1110,67,2024-10-14,Present,
669077,1110,67,2024-10-15,Present,
669078,1110,67,2024-10-16,Present,
669079,1110,67,2024-10-17,Excused,Sick
669080,1110,67,2024-10-18,Present,
669081,1110,67,2024-10-21,Absent,Sick
669082,1110,67,2024-10-22,Present,
669083,1110,67,2024-10-23,Tardy,Family Issue
669084,1110,67,2024-10-24,Tardy,Oversleep
669085,1110,67,2024-10-25,Present,
669086,1110,67,2024-10-28,Tardy,Oversleep
669087,1110,67,2024-10-29,Present,
669088,1110,67,2024-10-30,Present,
669089,1110,67,2024-10-31,Present,
669090,1110,67,2024-11-01,Tardy,Late Bus
669091,1110,67,2024-11-04,Absent,Unknown
669092,1110,67,2024-11-05,Present,
669093,1110,67,2024-11-06,Absent,Family Leave
669094,1110,67,2024-11-07,Present,
669095,1110,67,2024-11-08,Present,
669096,1110,67,2024-11-11,Present,
669097,1110,67,2024-11-12,Tardy,Family Issue
669098,1110,67,2024-11-13,Present,
669099,1110,67,2024-11-14,Present,
669100,1110,67,2024-11-15,Absent,Sick
669101,1110,67,2024-11-18,Present,
669102,1110,67,2024-11-19,Present,
669103,1110,67,2024-11-20,Tardy,Late Bus
669104,1110,67,2024-11-21,Present,
669105,1110,67,2024-11-22,Absent,Unknown
669106,1110,67,2024-11-25,Present,
669107,1110,67,2024-11-26,Present,
669108,1110,67,2024-11-27,Absent,Family Leave
669109,1110,67,2024-11-28,Present,
669110,1110,67,2024-11-29,Present,
669111,1110,67,2024-12-02,Excused,Unknown
669112,1110,67,2024-12-03,Present,
669113,1110,67,2024-12-04,Present,
669114,1110,67,2024-12-05,Present,
669115,1110,67,2024-12-06,Present,
669116,1110,67,2024-12-09,Present,
669117,1110,67,2024-12-10,Absent,Family Leave
669118,1110,67,2024-12-11,Absent,Doctor Appointment
669119,1110,67,2024-12-12,Present,
669120,1110,67,2024-12-13,Present,
669121,1110,67,2024-12-16,Present,
669122,1110,67,2024-12-17,Present,
669123,1110,67,2024-12-18,Tardy,Oversleep
669124,1110,67,2024-12-19,Present,
669125,1110,67,2024-12-20,Present,
669126,1110,67,2024-12-23,Present,
669127,1110,67,2024-12-24,Present,
669128,1110,67,2024-12-25,Present,
669129,1110,67,2024-12-26,Present,
669130,1110,67,2024-12-27,Present,
669131,1110,67,2024-12-30,Present,
669132,1110,67,2024-12-31,Present,
669133,1110,67,2025-01-01,Present,
669134,1110,67,2025-01-02,Tardy,Oversleep
669135,1110,67,2025-01-03,Present,
669136,1110,67,2025-01-06,Absent,Unknown
669137,1110,67,2025-01-07,Present,
669138,1110,67,2025-01-08,Absent,Sick
669139,1110,67,2025-01-09,Present,
669140,1110,67,2025-01-10,Present,
669141,1110,67,2025-01-13,Present,
669142,1110,67,2025-01-14,Present,
669143,1110,67,2025-01-15,Present,
669144,1110,67,2025-01-16,Present,
669145,1110,67,2025-01-17,Present,
669146,1110,67,2025-01-20,Present,
669147,1110,67,2025-01-21,Excused,Family Leave
669148,1110,67,2025-01-22,Present,
669149,1110,67,2025-01-23,Tardy,Family Issue
669150,1110,67,2025-01-24,Present,
669151,1110,67,2025-01-27,Absent,Sick
669152,1110,67,2025-01-28,Absent,Family Leave
669153,1110,67,2025-01-29,Present,
669154,1110,67,2025-01-30,Present,
669155,1110,67,2025-01-31,Present,
669156,1110,67,2025-02-03,Present,
669157,1110,67,2025-02-04,Present,
669158,1110,67,2025-02-05,Absent,Family Leave
669159,1110,67,2025-02-06,Present,
669160,1110,67,2025-02-07,Present,
669161,1110,67,2025-02-10,Present,
669162,1110,67,2025-02-11,Tardy,Oversleep
669163,1110,67,2025-02-12,Present,
669164,1110,67,2025-02-13,Present,
669165,1110,67,2025-02-14,Absent,Sick
669166,1110,67,2025-02-17,Present,
669167,1110,67,2025-02-18,Present,
669168,1110,67,2025-02-19,Absent,Sick
669169,1110,67,2025-02-20,Present,
669170,1110,67,2025-02-21,Present,
669171,1110,67,2025-02-24,Present,
669172,1110,67,2025-02-25,Absent,Family Leave
669173,1110,67,2025-02-26,Present,
669174,1110,67,2025-02-27,Present,
669175,1110,67,2025-02-28,Present,
669176,1110,72,2024-09-02,Tardy,Late Bus
669177,1110,72,2024-09-03,Present,
669178,1110,72,2024-09-04,Present,
669179,1110,72,2024-09-05,Present,
669180,1110,72,2024-09-06,Present,
669181,1110,72,2024-09-09,Absent,Unknown
669182,1110,72,2024-09-10,Present,
669183,1110,72,2024-09-11,Tardy,Late Bus
669184,1110,72,2024-09-12,Present,
669185,1110,72,2024-09-13,Present,
669186,1110,72,2024-09-16,Present,
669187,1110,72,2024-09-17,Present,
669188,1110,72,2024-09-18,Present,
669189,1110,72,2024-09-19,Present,
669190,1110,72,2024-09-20,Present,
669191,1110,72,2024-09-23,Absent,Unknown
669192,1110,72,2024-09-24,Present,
669193,1110,72,2024-09-25,Tardy,Late Bus
669194,1110,72,2024-09-26,Tardy,Late Bus
669195,1110,72,2024-09-27,Present,
669196,1110,72,2024-09-30,Present,
669197,1110,72,2024-10-01,Present,
669198,1110,72,2024-10-02,Present,
669199,1110,72,2024-10-03,Absent,Unknown
669200,1110,72,2024-10-04,Present,
669201,1110,72,2024-10-07,Present,
669202,1110,72,2024-10-08,Present,
669203,1110,72,2024-10-09,Present,
669204,1110,72,2024-10-10,Present,
669205,1110,72,2024-10-11,Absent,Unknown
669206,1110,72,2024-10-14,Present,
669207,1110,72,2024-10-15,Present,
669208,1110,72,2024-10-16,Absent,Unknown
669209,1110,72,2024-10-17,Present,
669210,1110,72,2024-10-18,Absent,Sick
669211,1110,72,2024-10-21,Present,
669212,1110,72,2024-10-22,Present,
669213,1110,72,2024-10-23,Present,
669214,1110,72,2024-10-24,Present,
669215,1110,72,2024-10-25,Absent,Family Leave
669216,1110,72,2024-10-28,Present,
669217,1110,72,2024-10-29,Present,
669218,1110,72,2024-10-30,Absent,Family Leave
669219,1110,72,2024-10-31,Tardy,Late Bus
669220,1110,72,2024-11-01,Present,
669221,1110,72,2024-11-04,Absent,Doctor Appointment
669222,1110,72,2024-11-05,Present,
669223,1110,72,2024-11-06,Present,
669224,1110,72,2024-11-07,Present,
669225,1110,72,2024-11-08,Present,
669226,1110,72,2024-11-11,Absent,Sick
669227,1110,72,2024-11-12,Present,
669228,1110,72,2024-11-13,Present,
669229,1110,72,2024-11-14,Absent,Unknown
669230,1110,72,2024-11-15,Present,
669231,1110,72,2024-11-18,Tardy,Late Bus
669232,1110,72,2024-11-19,Present,
669233,1110,72,2024-11-20,Present,
669234,1110,72,2024-11-21,Present,
669235,1110,72,2024-11-22,Present,
669236,1110,72,2024-11-25,Present,
669237,1110,72,2024-11-26,Present,
669238,1110,72,2024-11-27,Present,
669239,1110,72,2024-11-28,Present,
669240,1110,72,2024-11-29,Present,
669241,1110,72,2024-12-02,Tardy,Late Bus
669242,1110,72,2024-12-03,Present,
669243,1110,72,2024-12-04,Present,
669244,1110,72,2024-12-05,Absent,Doctor Appointment
669245,1110,72,2024-12-06,Present,
669246,1110,72,2024-12-09,Present,
669247,1110,72,2024-12-10,Present,
669248,1110,72,2024-12-11,Absent,Doctor Appointment
669249,1110,72,2024-12-12,Present,
669250,1110,72,2024-12-13,Tardy,Oversleep
669251,1110,72,2024-12-16,Excused,Unknown
669252,1110,72,2024-12-17,Tardy,Family Issue
669253,1110,72,2024-12-18,Present,
669254,1110,72,2024-12-19,Present,
669255,1110,72,2024-12-20,Absent,Unknown
669256,1110,72,2024-12-23,Present,
669257,1110,72,2024-12-24,Present,
669258,1110,72,2024-12-25,Tardy,Oversleep
669259,1110,72,2024-12-26,Present,
669260,1110,72,2024-12-27,Present,
669261,1110,72,2024-12-30,Present,
669262,1110,72,2024-12-31,Present,
669263,1110,72,2025-01-01,Present,
669264,1110,72,2025-01-02,Absent,Family Leave
669265,1110,72,2025-01-03,Present,
669266,1110,72,2025-01-06,Present,
669267,1110,72,2025-01-07,Present,
669268,1110,72,2025-01-08,Present,
669269,1110,72,2025-01-09,Present,
669270,1110,72,2025-01-10,Present,
669271,1110,72,2025-01-13,Present,
669272,1110,72,2025-01-14,Tardy,Family Issue
669273,1110,72,2025-01-15,Absent,Doctor Appointment
669274,1110,72,2025-01-16,Present,
669275,1110,72,2025-01-17,Present,
669276,1110,72,2025-01-20,Present,
669277,1110,72,2025-01-21,Present,
669278,1110,72,2025-01-22,Tardy,Oversleep
669279,1110,72,2025-01-23,Present,
669280,1110,72,2025-01-24,Present,
669281,1110,72,2025-01-27,Present,
669282,1110,72,2025-01-28,Present,
669283,1110,72,2025-01-29,Present,
669284,1110,72,2025-01-30,Absent,Sick
669285,1110,72,2025-01-31,Present,
669286,1110,72,2025-02-03,Tardy,Late Bus
669287,1110,72,2025-02-04,Present,
669288,1110,72,2025-02-05,Present,
669289,1110,72,2025-02-06,Present,
669290,1110,72,2025-02-07,Absent,Doctor Appointment
669291,1110,72,2025-02-10,Present,
669292,1110,72,2025-02-11,Present,
669293,1110,72,2025-02-12,Absent,Family Leave
669294,1110,72,2025-02-13,Present,
669295,1110,72,2025-02-14,Absent,Unknown
669296,1110,72,2025-02-17,Tardy,Oversleep
669297,1110,72,2025-02-18,Present,
669298,1110,72,2025-02-19,Tardy,Oversleep
669299,1110,72,2025-02-20,Tardy,Family Issue
669300,1110,72,2025-02-21,Present,
669301,1110,72,2025-02-24,Present,
669302,1110,72,2025-02-25,Present,
669303,1110,72,2025-02-26,Present,
669304,1110,72,2025-02-27,Present,
669305,1110,72,2025-02-28,Present,
669306,1111,71,2024-09-02,Present,
669307,1111,71,2024-09-04,Present,
669308,1111,71,2024-09-06,Absent,Unknown
669309,1111,71,2024-09-10,Absent,Unknown
669310,1111,71,2024-09-12,Tardy,Oversleep
669311,1111,71,2024-09-16,Present,
669312,1111,71,2024-09-18,Present,
669313,1111,71,2024-09-20,Present,
669314,1111,71,2024-09-24,Present,
669315,1111,71,2024-09-26,Present,
669316,1111,71,2024-09-30,Present,
669317,1111,71,2024-10-02,Present,
669318,1111,71,2024-10-04,Present,
669319,1111,71,2024-10-08,Present,
669320,1111,71,2024-10-10,Present,
