AssessmentID,StudentID,ClassID,AssignmentName,AssessmentDate,AssessmentType,PointsEarned,PointsPossible,GradeLetter,GradePercentage,Comments
83170,670,63,Assignment 17,2025-03-06,Test,15,25,D,62.17,Good work!
83171,670,63,Assignment 6,2025-03-11,Test,20,25,B,80.18,Good work!
83172,670,63,Assignment 9,2025-03-12,Quiz,39,50,C,78.69,Needs review
83173,670,63,Assignment 4,2024-11-28,Quiz,74,100,C,74.34,Good work!
83174,670,63,Assignment 5,2025-03-01,Project,13,25,F,53.81,Good work!
83175,670,63,Assignment 10,2024-09-17,Homework,40,50,B,80.6,See me for help
83176,670,63,Assignment 20,2025-01-02,Quiz,14,20,C,71.63,See me for help
83177,670,63,Assignment 19,2024-12-10,Test,16,25,D,64.52,Needs review
83178,670,63,Assignment 12,2024-12-05,Homework,8,10,B,80.49,Needs review
83179,670,63,Assignment 11,2024-12-20,Quiz,36,50,C,72.67,Needs review
83180,670,63,Assignment 20,2025-02-21,Classwork,15,20,C,78.29,Needs review
83181,670,63,Assignment 14,2024-12-12,Quiz,38,50,C,76.8,Good work!
83182,670,63,Assignment 15,2025-01-21,Homework,16,20,B,80.41,Good work!
83183,670,63,Assignment 2,2024-09-25,Test,6,10,D,65.05,Excellent!
83184,670,63,Assignment 15,2024-09-09,Classwork,69,100,D,69.72,See me for help
83185,670,63,Assignment 19,2025-03-08,Quiz,30,50,D,61.32,Needs review
83186,670,64,Assignment 19,2024-12-30,Classwork,16,20,B,82.89,Needs review
83187,670,64,Assignment 16,2024-11-02,Quiz,16,20,B,82.42,Excellent!
83188,670,64,Assignment 12,2025-02-05,Test,20,25,B,81.61,Excellent!
83189,670,64,Assignment 1,2024-10-28,Classwork,28,50,F,56.83,Excellent!
83190,670,64,Assignment 13,2024-12-01,Quiz,16,25,D,66.81,See me for help
83191,670,64,Assignment 7,2025-03-04,Homework,30,50,D,61.42,Good work!
83192,670,64,Assignment 15,2024-10-04,Project,17,25,D,68.44,Excellent!
83193,670,64,Assignment 19,2024-09-30,Project,6,10,D,63.13,Excellent!
83194,670,64,Assignment 2,2024-09-08,Classwork,15,25,D,63.61,Excellent!
83195,670,64,Assignment 10,2024-11-14,Project,30,50,D,61.5,Excellent!
83196,670,64,Assignment 10,2024-09-09,Classwork,5,10,F,56.96,Needs review
83197,670,64,Assignment 18,2024-09-11,Test,8,10,B,82.78,Good work!
83198,670,64,Assignment 16,2024-09-25,Test,6,10,D,62.19,Excellent!
83199,670,64,Assignment 7,2025-01-18,Classwork,76,100,C,76.98,Good work!
83200,670,64,Assignment 10,2024-11-21,Quiz,17,25,C,71.96,Needs review
83201,670,64,Assignment 1,2024-12-25,Test,29,50,F,59.37,Good work!
83202,670,64,Assignment 12,2025-01-01,Classwork,6,10,D,60.12,See me for help
83203,670,64,Assignment 5,2025-02-10,Project,8,10,B,81.17,Needs review
83204,671,59,Assignment 13,2024-11-03,Classwork,14,25,F,57.33,Needs review
83205,671,59,Assignment 3,2024-11-09,Classwork,7,20,F,38.24,See me for help
83206,671,59,Assignment 16,2025-01-30,Homework,13,25,F,55.63,Good work!
83207,671,59,Assignment 3,2024-10-08,Quiz,9,20,F,46.48,Good work!
83208,671,59,Assignment 1,2025-01-02,Homework,3,10,F,36.03,Good work!
83209,671,59,Assignment 18,2025-03-19,Project,9,20,F,46.48,See me for help
83210,671,59,Assignment 7,2024-10-21,Classwork,10,25,F,43.64,Good work!
83211,671,59,Assignment 9,2025-02-15,Classwork,25,50,F,50.06,Needs review
83212,671,59,Assignment 14,2024-09-13,Homework,4,10,F,44.73,Excellent!
83213,671,59,Assignment 4,2025-03-10,Classwork,4,10,F,47.62,See me for help
83214,671,59,Assignment 2,2025-03-11,Quiz,11,25,F,47.62,Good work!
83215,671,59,Assignment 13,2024-09-24,Test,19,50,F,38.55,See me for help
83216,671,59,Assignment 9,2024-09-03,Classwork,3,10,F,38.67,Needs review
83217,671,59,Assignment 1,2024-10-28,Test,55,100,F,55.48,Excellent!
83218,671,59,Assignment 16,2025-02-26,Quiz,30,50,D,61.95,See me for help
83219,671,59,Assignment 9,2024-12-21,Homework,18,50,F,36.87,Good work!
83220,671,59,Assignment 16,2024-11-17,Project,27,50,F,55.33,Excellent!
83221,671,59,Assignment 20,2024-11-27,Homework,5,10,F,59.88,Excellent!
83222,671,59,Assignment 9,2024-10-03,Homework,36,100,F,36.94,See me for help
83223,671,59,Assignment 11,2024-09-30,Project,26,50,F,53.6,Needs review
83224,671,59,Assignment 14,2025-02-26,Classwork,5,10,F,59.87,Needs review
83225,671,59,Assignment 13,2024-10-31,Quiz,21,50,F,42.14,Good work!
83226,671,54,Assignment 13,2024-11-18,Homework,26,50,F,52.46,See me for help
83227,671,54,Assignment 18,2024-09-28,Project,19,50,F,39.7,See me for help
83228,671,54,Assignment 12,2025-03-02,Test,8,25,F,33.76,See me for help
83229,671,54,Assignment 8,2024-11-02,Project,8,25,F,34.12,Excellent!
83230,671,54,Assignment 3,2024-10-25,Classwork,10,25,F,41.41,Needs review
83231,671,54,Assignment 6,2024-09-24,Quiz,9,25,F,38.62,Good work!
83232,671,54,Assignment 20,2024-11-21,Quiz,14,25,F,56.57,Needs review
83233,671,54,Assignment 16,2024-09-15,Quiz,3,10,F,37.5,Needs review
83234,671,54,Assignment 17,2024-09-23,Classwork,41,100,F,41.26,Good work!
83235,671,54,Assignment 17,2025-02-27,Project,12,20,D,62.09,See me for help
83236,671,54,Assignment 9,2024-12-07,Quiz,5,10,F,55.4,See me for help
83237,671,54,Assignment 6,2024-10-04,Classwork,5,10,F,51.84,Needs review
83238,671,54,Assignment 1,2025-02-26,Project,10,20,F,53.39,Good work!
83239,671,54,Assignment 19,2025-03-07,Test,10,20,F,53.59,Needs review
83240,671,54,Assignment 6,2025-03-06,Test,8,20,F,42.32,Good work!
83241,671,54,Assignment 12,2025-01-07,Homework,8,25,F,34.79,See me for help
83242,671,54,Assignment 8,2024-12-05,Quiz,22,50,F,45.87,Good work!
83243,671,54,Assignment 6,2024-12-20,Quiz,43,100,F,43.31,Excellent!
83244,671,54,Assignment 15,2024-10-07,Homework,9,25,F,37.42,See me for help
83245,671,54,Assignment 18,2024-12-20,Quiz,12,25,F,50.91,See me for help
83246,671,54,Assignment 8,2025-03-02,Quiz,9,20,F,47.0,Excellent!
83247,671,54,Assignment 12,2024-11-28,Quiz,9,25,F,36.93,Excellent!
83248,671,54,Assignment 10,2024-12-26,Project,13,25,F,53.93,See me for help
83249,671,54,Assignment 2,2025-02-15,Homework,55,100,F,55.16,Good work!
83250,671,54,Assignment 13,2024-10-13,Homework,10,20,F,54.57,Needs review
83251,671,62,Assignment 8,2024-11-06,Test,36,100,F,36.37,See me for help
83252,671,62,Assignment 3,2024-12-19,Quiz,11,25,F,44.04,Needs review
83253,671,62,Assignment 1,2025-03-11,Test,12,25,F,48.83,Good work!
83254,671,62,Assignment 14,2025-02-27,Classwork,21,50,F,42.6,See me for help
83255,671,62,Assignment 5,2024-09-19,Classwork,11,20,F,57.94,Good work!
83256,671,62,Assignment 5,2024-11-12,Classwork,8,25,F,35.23,Good work!
83257,671,62,Assignment 11,2025-03-13,Project,8,20,F,42.24,Excellent!
83258,671,62,Assignment 15,2025-03-20,Homework,8,20,F,42.63,See me for help
83259,671,62,Assignment 3,2024-10-31,Test,3,10,F,37.65,Excellent!
83260,671,62,Assignment 8,2024-10-09,Project,23,50,F,46.92,Needs review
83261,671,62,Assignment 16,2024-12-13,Homework,39,100,F,39.13,See me for help
83262,671,62,Assignment 9,2024-09-22,Project,4,10,F,48.41,See me for help
83263,671,62,Assignment 9,2024-09-26,Homework,4,10,F,46.96,Good work!
83264,671,62,Assignment 5,2024-11-07,Classwork,18,50,F,36.27,Good work!
83265,671,62,Assignment 19,2024-11-24,Test,25,50,F,51.39,Excellent!
83266,671,62,Assignment 18,2024-10-07,Project,8,20,F,44.41,Good work!
83267,671,62,Assignment 8,2025-03-02,Test,26,50,F,53.6,See me for help
83268,671,62,Assignment 19,2024-12-08,Project,8,25,F,34.33,Excellent!
83269,671,62,Assignment 14,2024-10-24,Classwork,50,100,F,50.59,Needs review
83270,671,62,Assignment 3,2025-03-15,Project,38,100,F,38.86,Good work!
83271,671,62,Assignment 19,2024-09-01,Homework,26,50,F,53.13,Excellent!
83272,671,62,Assignment 8,2024-10-19,Test,60,100,D,60.59,Good work!
83273,671,46,Assignment 6,2024-10-01,Quiz,24,50,F,49.42,Excellent!
83274,671,46,Assignment 7,2025-01-05,Test,39,100,F,39.61,Excellent!
83275,671,46,Assignment 3,2024-12-10,Classwork,54,100,F,54.6,Needs review
83276,671,46,Assignment 3,2025-03-12,Classwork,15,25,D,62.07,Excellent!
83277,671,46,Assignment 16,2025-01-24,Quiz,17,50,F,35.59,Needs review
83278,671,46,Assignment 7,2024-09-24,Quiz,3,10,F,37.74,Needs review
83279,671,46,Assignment 11,2024-12-20,Project,8,20,F,43.62,Excellent!
83280,671,46,Assignment 17,2024-12-08,Classwork,60,100,D,60.06,Needs review
83281,671,46,Assignment 11,2024-12-20,Homework,6,10,D,60.97,Good work!
83282,671,46,Assignment 8,2025-01-25,Homework,42,100,F,42.27,Excellent!
83283,671,46,Assignment 4,2024-12-10,Classwork,7,20,F,35.37,Good work!
83284,671,46,Assignment 19,2024-11-14,Quiz,10,25,F,43.28,Excellent!
83285,671,46,Assignment 12,2024-09-11,Project,14,25,F,56.41,Excellent!
83286,671,46,Assignment 3,2025-03-19,Test,26,50,F,52.67,Excellent!
83287,671,46,Assignment 5,2025-03-17,Homework,11,20,F,59.75,Needs review
83288,671,46,Assignment 15,2024-11-26,Homework,5,10,F,56.23,See me for help
83289,671,46,Assignment 12,2024-12-17,Homework,5,10,F,59.23,Excellent!
83290,671,46,Assignment 9,2024-10-23,Classwork,12,25,F,48.43,Good work!
83291,671,46,Assignment 19,2025-03-16,Quiz,3,10,F,34.59,Good work!
83292,671,43,Assignment 19,2024-11-05,Project,43,100,F,43.99,Excellent!
83293,671,43,Assignment 12,2024-11-20,Classwork,35,100,F,35.76,Excellent!
83294,671,43,Assignment 15,2024-09-07,Classwork,6,10,D,62.48,Good work!
83295,671,43,Assignment 2,2025-01-04,Project,4,10,F,47.82,Needs review
83296,671,43,Assignment 6,2024-12-30,Test,5,10,F,52.45,See me for help
83297,671,43,Assignment 7,2024-11-23,Classwork,15,25,D,60.94,See me for help
83298,671,43,Assignment 15,2024-12-14,Homework,18,50,F,36.93,See me for help
83299,671,43,Assignment 7,2025-03-17,Project,14,25,F,59.64,Needs review
83300,671,43,Assignment 2,2024-12-29,Quiz,14,25,F,58.46,Needs review
83301,671,43,Assignment 4,2024-11-24,Homework,17,50,F,35.95,Excellent!
83302,671,43,Assignment 18,2025-01-01,Classwork,39,100,F,39.14,Excellent!
83303,671,43,Assignment 14,2025-02-04,Homework,10,20,F,54.53,See me for help
83304,671,43,Assignment 1,2024-09-15,Quiz,9,25,F,37.58,Needs review
83305,671,43,Assignment 15,2024-09-17,Quiz,12,20,D,62.86,Needs review
83306,671,43,Assignment 12,2025-02-27,Homework,12,20,D,61.34,Excellent!
83307,671,43,Assignment 13,2025-02-11,Homework,27,50,F,55.57,See me for help
83308,671,43,Assignment 9,2025-02-11,Project,7,20,F,39.51,Needs review
83309,671,43,Assignment 9,2024-11-12,Classwork,11,20,F,57.69,Needs review
83310,671,43,Assignment 17,2025-02-25,Project,29,50,F,58.94,Needs review
83311,671,43,Assignment 17,2024-11-10,Classwork,9,25,F,37.38,Needs review
83312,671,42,Assignment 13,2025-03-18,Homework,30,50,D,61.35,Excellent!
83313,671,42,Assignment 3,2024-10-12,Project,6,10,D,60.97,Good work!
83314,671,42,Assignment 13,2025-02-18,Project,8,20,F,43.96,Needs review
83315,671,42,Assignment 2,2025-02-25,Project,27,50,F,55.13,See me for help
83316,671,42,Assignment 11,2024-12-29,Quiz,4,10,F,46.56,Excellent!
83317,671,42,Assignment 20,2025-01-05,Homework,41,100,F,41.11,Excellent!
83318,671,42,Assignment 18,2024-10-12,Project,8,25,F,33.46,See me for help
83319,671,42,Assignment 17,2024-09-06,Classwork,11,25,F,47.8,Needs review
83320,671,42,Assignment 8,2025-01-15,Project,62,100,D,63.0,Excellent!
83321,671,42,Assignment 7,2025-03-12,Homework,6,10,D,60.39,Excellent!
83322,671,42,Assignment 10,2025-01-13,Homework,11,25,F,46.39,Excellent!
83323,671,42,Assignment 9,2025-02-03,Quiz,10,25,F,40.41,Excellent!
83324,671,42,Assignment 9,2024-12-12,Classwork,24,50,F,49.59,Excellent!
83325,671,42,Assignment 19,2024-12-18,Classwork,4,10,F,41.98,Good work!
83326,671,42,Assignment 4,2025-01-18,Classwork,5,10,F,52.22,See me for help
83327,671,42,Assignment 10,2024-12-19,Homework,25,50,F,50.97,Excellent!
83328,671,42,Assignment 1,2025-02-08,Quiz,11,20,F,56.74,See me for help
83329,671,42,Assignment 6,2024-11-20,Quiz,4,10,F,47.56,Needs review
83330,671,42,Assignment 18,2024-09-18,Quiz,15,25,D,60.07,Good work!
83331,672,47,Assignment 16,2025-02-23,Test,93,100,A,93.82,Needs review
83332,672,47,Assignment 12,2024-09-02,Project,49,50,A,98.02,Needs review
83333,672,47,Assignment 15,2024-09-27,Test,100,100,A,100.0,See me for help
83334,672,47,Assignment 2,2024-12-26,Classwork,50,50,A,100.0,Excellent!
83335,672,47,Assignment 7,2025-01-04,Quiz,19,20,A,99.2,Needs review
83336,672,47,Assignment 15,2024-10-25,Homework,100,100,A,100.0,See me for help
83337,672,47,Assignment 18,2024-10-10,Classwork,99,100,A,99.83,See me for help
83338,672,47,Assignment 3,2025-02-13,Homework,100,100,A,100.0,Excellent!
83339,672,47,Assignment 6,2024-11-29,Test,95,100,A,95.71,Excellent!
83340,672,47,Assignment 16,2024-11-13,Quiz,23,25,A,95.82,Good work!
83341,672,47,Assignment 10,2024-09-03,Test,98,100,A,98.57,Needs review
83342,672,47,Assignment 15,2024-10-22,Project,10,10,A,100.0,Excellent!
83343,672,47,Assignment 20,2025-02-07,Classwork,100,100,A,100.0,Good work!
83344,672,47,Assignment 14,2024-09-19,Homework,10,10,A,100.0,See me for help
83345,672,47,Assignment 19,2025-01-31,Quiz,25,25,A,100.0,Excellent!
83346,672,47,Assignment 3,2025-03-20,Quiz,20,20,A,100.0,See me for help
83347,672,47,Assignment 12,2024-09-13,Classwork,100,100,A,100.0,Needs review
83348,672,47,Assignment 16,2024-11-01,Project,50,50,A,100.0,Good work!
83349,672,47,Assignment 18,2024-12-24,Homework,19,20,A,98.66,See me for help
83350,672,47,Assignment 12,2024-09-01,Homework,50,50,A,100.0,Good work!
83351,672,47,Assignment 4,2024-10-27,Homework,20,20,A,100.0,Needs review
83352,672,47,Assignment 11,2025-01-12,Homework,10,10,A,100.0,Excellent!
83353,672,52,Assignment 12,2024-10-30,Homework,100,100,A,100.0,Excellent!
83354,672,52,Assignment 10,2024-11-21,Homework,10,10,A,100.0,Needs review
83355,672,52,Assignment 6,2024-09-09,Test,50,50,A,100.0,Good work!
83356,672,52,Assignment 14,2025-02-11,Quiz,10,10,A,100.0,Needs review
83357,672,52,Assignment 17,2024-10-21,Classwork,24,25,A,96.02,See me for help
83358,672,52,Assignment 17,2024-11-14,Classwork,19,20,A,95.36,Needs review
83359,672,52,Assignment 5,2025-02-09,Project,25,25,A,100.0,Excellent!
83360,672,52,Assignment 6,2025-03-19,Homework,100,100,A,100.0,See me for help
83361,672,52,Assignment 17,2024-11-23,Quiz,25,25,A,100.0,Needs review
83362,672,52,Assignment 16,2024-12-20,Project,93,100,A,93.91,Excellent!
83363,672,52,Assignment 20,2025-03-12,Test,50,50,A,100.0,See me for help
83364,672,52,Assignment 19,2024-12-14,Test,20,20,A,100.0,Excellent!
83365,672,52,Assignment 19,2024-10-04,Classwork,50,50,A,100.0,See me for help
83366,672,52,Assignment 6,2025-03-08,Homework,50,50,A,100.0,Good work!
83367,672,52,Assignment 14,2025-02-01,Quiz,9,10,A,99.24,Good work!
83368,672,44,Assignment 4,2025-01-04,Quiz,50,50,A,100.0,Needs review
83369,672,44,Assignment 6,2025-02-19,Test,9,10,A,98.49,Needs review
83370,672,44,Assignment 11,2024-11-21,Project,24,25,A,97.18,Needs review
83371,672,44,Assignment 5,2024-11-20,Test,100,100,A,100.0,Good work!
83372,672,44,Assignment 9,2024-10-12,Project,23,25,A,93.18,Good work!
83373,672,44,Assignment 18,2025-01-05,Project,95,100,A,95.18,Needs review
83374,672,44,Assignment 15,2024-10-16,Quiz,10,10,A,100.0,Needs review
83375,672,44,Assignment 12,2024-09-01,Homework,19,20,A,95.41,Excellent!
83376,672,44,Assignment 12,2024-09-25,Quiz,9,10,A,97.11,Excellent!
83377,672,44,Assignment 2,2024-12-17,Quiz,100,100,A,100.0,Excellent!
83378,672,44,Assignment 5,2024-11-12,Classwork,100,100,A,100.0,See me for help
83379,672,44,Assignment 17,2024-12-28,Classwork,49,50,A,99.42,See me for help
83380,672,44,Assignment 2,2025-01-28,Project,20,20,A,100.0,Good work!
83381,672,44,Assignment 7,2025-02-16,Classwork,9,10,A,97.58,See me for help
83382,672,44,Assignment 11,2024-12-22,Project,50,50,A,100.0,Excellent!
83383,672,44,Assignment 16,2024-11-02,Project,19,20,A,98.58,Excellent!
83384,672,44,Assignment 6,2025-03-09,Homework,10,10,A,100.0,Good work!
83385,672,44,Assignment 17,2025-03-12,Homework,100,100,A,100.0,Needs review
83386,672,38,Assignment 16,2025-03-02,Homework,20,20,A,100.0,Needs review
83387,672,38,Assignment 2,2025-03-11,Quiz,48,50,A,97.19,Needs review
83388,672,38,Assignment 12,2025-02-22,Classwork,95,100,A,95.46,See me for help
83389,672,38,Assignment 18,2024-11-11,Quiz,49,50,A,98.56,Excellent!
83390,672,38,Assignment 16,2025-02-16,Homework,20,20,A,100.0,Needs review
83391,672,38,Assignment 18,2024-09-12,Test,100,100,A,100.0,Needs review
83392,672,38,Assignment 13,2025-02-01,Test,20,20,A,100.0,Excellent!
83393,672,38,Assignment 12,2024-10-04,Homework,10,10,A,100.0,See me for help
83394,672,38,Assignment 12,2024-12-22,Classwork,10,10,A,100.0,Excellent!
83395,672,38,Assignment 8,2024-12-29,Classwork,93,100,A,93.39,Excellent!
83396,672,38,Assignment 12,2025-02-12,Quiz,25,25,A,100.0,Excellent!
83397,672,38,Assignment 3,2024-11-08,Homework,24,25,A,96.42,Excellent!
83398,672,38,Assignment 9,2025-01-17,Project,19,20,A,99.07,Good work!
83399,672,38,Assignment 2,2024-10-30,Project,20,20,A,100.0,Excellent!
83400,672,38,Assignment 14,2024-12-30,Quiz,94,100,A,94.36,Good work!
83401,672,38,Assignment 7,2024-10-11,Classwork,100,100,A,100.0,Excellent!
83402,672,38,Assignment 11,2025-01-25,Project,50,50,A,100.0,Needs review
83403,672,38,Assignment 10,2025-03-07,Project,25,25,A,100.0,See me for help
83404,672,38,Assignment 11,2025-01-28,Classwork,9,10,A,94.68,See me for help
83405,672,38,Assignment 11,2024-12-20,Project,10,10,A,100.0,See me for help
83406,672,38,Assignment 6,2024-10-11,Homework,100,100,A,100.0,Excellent!
83407,672,38,Assignment 10,2025-03-02,Test,50,50,A,100.0,Excellent!
83408,672,38,Assignment 16,2024-10-13,Quiz,100,100,A,100.0,Good work!
83409,672,38,Assignment 4,2024-12-27,Test,25,25,A,100.0,Needs review
83410,672,38,Assignment 20,2024-09-01,Classwork,25,25,A,100.0,Needs review
83411,672,46,Assignment 18,2024-10-20,Test,10,10,A,100.0,See me for help
83412,672,46,Assignment 3,2024-12-11,Homework,10,10,A,100.0,Good work!
83413,672,46,Assignment 2,2025-02-08,Test,19,20,A,98.68,Needs review
83414,672,46,Assignment 14,2024-11-15,Test,25,25,A,100.0,Needs review
83415,672,46,Assignment 11,2024-11-06,Quiz,49,50,A,99.37,Excellent!
83416,672,46,Assignment 4,2025-01-08,Quiz,49,50,A,98.11,Needs review
83417,672,46,Assignment 10,2024-11-30,Test,50,50,A,100.0,Excellent!
83418,672,46,Assignment 2,2025-01-05,Project,25,25,A,100.0,Excellent!
83419,672,46,Assignment 15,2024-09-10,Classwork,20,20,A,100.0,Needs review
83420,672,46,Assignment 5,2025-02-12,Project,50,50,A,100.0,Excellent!
83421,672,46,Assignment 17,2025-01-11,Quiz,25,25,A,100.0,Good work!
83422,672,46,Assignment 9,2024-09-28,Homework,100,100,A,100.0,Needs review
83423,672,46,Assignment 3,2025-03-13,Homework,10,10,A,100.0,See me for help
83424,672,46,Assignment 15,2024-10-08,Quiz,20,20,A,100.0,Good work!
83425,672,46,Assignment 16,2025-02-03,Classwork,10,10,A,100.0,Excellent!
83426,672,46,Assignment 3,2024-09-18,Test,20,20,A,100.0,Needs review
83427,672,46,Assignment 3,2025-02-02,Classwork,50,50,A,100.0,Excellent!
83428,672,46,Assignment 6,2024-11-07,Test,100,100,A,100.0,Good work!
83429,672,46,Assignment 1,2024-12-13,Homework,20,20,A,100.0,Needs review
83430,672,46,Assignment 20,2024-11-24,Quiz,25,25,A,100.0,Excellent!
83431,672,46,Assignment 8,2024-10-15,Homework,10,10,A,100.0,Needs review
83432,672,46,Assignment 4,2024-11-06,Project,50,50,A,100.0,Needs review
83433,672,62,Assignment 13,2025-01-21,Classwork,49,50,A,99.16,Excellent!
83434,672,62,Assignment 16,2025-01-22,Homework,25,25,A,100.0,Excellent!
83435,672,62,Assignment 16,2025-01-09,Test,25,25,A,100.0,Needs review
83436,672,62,Assignment 18,2024-10-22,Classwork,20,20,A,100.0,See me for help
83437,672,62,Assignment 7,2024-09-16,Test,50,50,A,100.0,See me for help
83438,672,62,Assignment 20,2024-09-07,Homework,25,25,A,100.0,Good work!
83439,672,62,Assignment 2,2025-02-02,Project,50,50,A,100.0,Needs review
83440,672,62,Assignment 5,2025-02-22,Test,50,50,A,100.0,Good work!
