AssessmentID,StudentID,ClassID,AssignmentName,AssessmentDate,AssessmentType,PointsEarned,PointsPossible,GradeLetter,GradePercentage,Comments
43703,358,33,Assignment 2,2025-01-21,Quiz,20,25,B,82.6,Excellent!
43704,358,33,Assignment 8,2025-03-04,Classwork,37,50,C,75.81,Excellent!
43705,358,33,Assignment 20,2024-09-18,Quiz,19,25,C,76.62,See me for help
43706,358,33,Assignment 7,2024-10-20,Test,49,50,A,99.56,Excellent!
43707,358,33,Assignment 6,2024-10-14,Project,8,10,B,82.1,Good work!
43708,358,33,Assignment 9,2024-10-19,Quiz,74,100,C,74.76,Good work!
43709,358,33,Assignment 6,2024-11-12,Project,49,50,A,98.93,Good work!
43710,358,29,Assignment 12,2024-09-09,Project,24,25,A,96.74,Excellent!
43711,358,29,Assignment 17,2025-02-14,Homework,46,50,A,93.75,Excellent!
43712,358,29,Assignment 20,2025-01-25,Test,8,10,B,80.05,Excellent!
43713,358,29,Assignment 16,2024-09-26,Classwork,24,25,A,97.7,See me for help
43714,358,29,Assignment 3,2025-02-18,Project,16,20,B,80.42,Excellent!
43715,358,29,Assignment 16,2024-09-08,Project,35,50,C,71.8,Needs review
43716,358,29,Assignment 15,2024-11-11,Project,19,20,A,98.46,Excellent!
43717,358,29,Assignment 16,2025-02-13,Quiz,8,10,B,86.32,Good work!
43718,358,29,Assignment 1,2025-03-03,Project,9,10,A,92.92,Good work!
43719,358,29,Assignment 5,2025-01-16,Project,93,100,A,93.92,Needs review
43720,358,29,Assignment 9,2025-01-27,Project,95,100,A,95.48,Good work!
43721,358,29,Assignment 1,2025-03-06,Homework,22,25,A,91.83,See me for help
43722,358,29,Assignment 14,2024-10-02,Homework,14,20,C,73.91,Excellent!
43723,358,29,Assignment 14,2025-02-02,Homework,8,10,B,82.2,Needs review
43724,358,29,Assignment 5,2025-03-11,Classwork,35,50,C,71.81,Excellent!
43725,358,29,Assignment 20,2025-02-16,Homework,9,10,A,91.92,Good work!
43726,358,29,Assignment 5,2025-02-25,Classwork,42,50,B,84.63,Needs review
43727,358,16,Assignment 20,2025-03-11,Project,14,20,C,70.7,Needs review
43728,358,16,Assignment 18,2024-10-05,Classwork,73,100,C,73.55,Good work!
43729,358,16,Assignment 3,2024-12-03,Project,21,25,B,87.02,Excellent!
43730,358,16,Assignment 13,2025-02-02,Homework,20,25,B,82.36,Good work!
43731,358,16,Assignment 10,2025-02-16,Test,14,20,C,74.0,Good work!
43732,358,16,Assignment 9,2025-03-17,Test,19,25,C,77.67,See me for help
43733,358,16,Assignment 8,2024-11-11,Test,24,25,A,99.62,See me for help
43734,358,16,Assignment 2,2024-09-11,Classwork,71,100,C,71.73,Excellent!
43735,358,16,Assignment 19,2025-02-03,Project,21,25,B,85.81,See me for help
43736,358,16,Assignment 8,2024-10-02,Classwork,49,50,A,99.16,Good work!
43737,358,16,Assignment 16,2025-03-19,Homework,15,20,C,75.23,Excellent!
43738,358,16,Assignment 11,2024-10-14,Test,8,10,B,89.32,Needs review
43739,358,16,Assignment 9,2024-11-28,Classwork,16,20,B,80.34,See me for help
43740,358,16,Assignment 10,2024-12-14,Test,84,100,B,84.29,Good work!
43741,358,16,Assignment 12,2025-01-27,Quiz,47,50,A,94.23,See me for help
43742,358,16,Assignment 14,2024-09-09,Quiz,85,100,B,85.59,Good work!
43743,358,16,Assignment 2,2025-02-07,Project,47,50,A,95.76,Needs review
43744,358,16,Assignment 18,2025-02-03,Quiz,23,25,A,93.06,Excellent!
43745,358,16,Assignment 5,2024-10-11,Test,14,20,C,72.1,Needs review
43746,358,16,Assignment 6,2024-12-09,Classwork,37,50,C,74.13,See me for help
43747,358,16,Assignment 10,2024-09-06,Homework,16,20,B,84.05,Excellent!
43748,358,16,Assignment 11,2025-02-19,Homework,84,100,B,84.7,See me for help
43749,358,16,Assignment 19,2024-09-09,Quiz,7,10,C,73.4,Good work!
43750,358,21,Assignment 16,2025-01-06,Homework,18,20,A,90.1,Needs review
43751,358,21,Assignment 9,2025-01-29,Project,17,20,B,88.8,See me for help
43752,358,21,Assignment 7,2024-09-06,Classwork,19,20,A,98.2,Needs review
43753,358,21,Assignment 7,2024-12-18,Project,48,50,A,96.38,Good work!
43754,358,21,Assignment 1,2024-12-11,Test,8,10,B,80.38,Excellent!
43755,358,21,Assignment 17,2025-01-08,Project,18,25,C,73.07,Excellent!
43756,358,21,Assignment 10,2024-09-01,Classwork,89,100,B,89.93,Excellent!
43757,358,21,Assignment 17,2024-10-06,Quiz,45,50,A,91.58,Good work!
43758,358,21,Assignment 15,2025-01-26,Homework,9,10,A,96.24,Excellent!
43759,358,21,Assignment 16,2024-12-14,Project,7,10,C,70.87,Excellent!
43760,358,21,Assignment 8,2024-12-17,Project,87,100,B,87.77,Needs review
43761,358,21,Assignment 17,2024-12-29,Test,14,20,C,73.91,Excellent!
43762,358,21,Assignment 13,2025-02-06,Project,8,10,B,81.76,Needs review
43763,358,21,Assignment 13,2025-02-06,Classwork,8,10,B,80.77,Needs review
43764,358,21,Assignment 4,2024-12-30,Quiz,91,100,A,91.13,Excellent!
43765,358,21,Assignment 3,2025-02-06,Classwork,19,25,C,79.27,Good work!
43766,358,21,Assignment 17,2024-09-25,Project,19,25,C,77.66,Good work!
43767,358,21,Assignment 14,2025-02-03,Homework,7,10,C,78.34,Good work!
43768,358,21,Assignment 16,2024-11-15,Quiz,80,100,B,80.57,See me for help
43769,358,21,Assignment 17,2025-03-13,Project,91,100,A,91.4,Good work!
43770,358,21,Assignment 5,2025-01-30,Test,86,100,B,86.31,Needs review
43771,358,18,Assignment 20,2024-12-05,Test,40,50,B,81.7,Excellent!
43772,358,18,Assignment 9,2024-09-07,Homework,7,10,C,73.84,Excellent!
43773,358,18,Assignment 7,2024-11-20,Test,15,20,C,75.18,Good work!
43774,358,18,Assignment 15,2024-10-05,Classwork,18,25,C,74.23,Needs review
43775,358,18,Assignment 2,2024-10-05,Test,17,25,C,71.3,Excellent!
43776,358,18,Assignment 19,2024-10-26,Homework,14,20,C,70.3,Good work!
43777,358,18,Assignment 12,2024-12-28,Homework,18,20,A,92.49,See me for help
43778,358,18,Assignment 11,2024-10-16,Project,24,25,A,98.51,Needs review
43779,358,18,Assignment 16,2024-11-02,Test,45,50,A,91.96,Good work!
43780,358,18,Assignment 9,2024-12-11,Test,18,20,A,91.84,Needs review
43781,358,18,Assignment 19,2025-03-10,Classwork,92,100,A,92.09,Good work!
43782,358,18,Assignment 5,2024-10-15,Test,18,25,C,75.81,Good work!
43783,358,18,Assignment 3,2025-01-30,Project,8,10,B,89.15,Excellent!
43784,358,18,Assignment 12,2025-02-13,Test,38,50,C,77.96,Excellent!
43785,358,18,Assignment 12,2024-11-02,Project,24,25,A,99.07,Good work!
43786,360,29,Assignment 13,2024-11-15,Quiz,8,10,B,88.94,See me for help
43787,360,29,Assignment 18,2024-09-04,Homework,44,50,B,89.62,Excellent!
43788,360,29,Assignment 12,2024-12-04,Project,39,50,C,78.89,Needs review
43789,360,29,Assignment 6,2025-01-20,Project,18,20,A,93.75,Excellent!
43790,360,29,Assignment 4,2024-10-15,Project,15,20,C,77.7,Excellent!
43791,360,29,Assignment 5,2025-03-04,Homework,17,20,B,89.06,See me for help
43792,360,29,Assignment 9,2025-03-12,Quiz,8,10,B,86.59,Needs review
43793,360,29,Assignment 12,2024-12-10,Quiz,97,100,A,97.49,Good work!
43794,360,29,Assignment 7,2024-12-13,Quiz,88,100,B,88.19,Needs review
43795,360,29,Assignment 14,2024-10-25,Classwork,17,20,B,89.24,See me for help
43796,360,29,Assignment 7,2024-11-06,Homework,41,50,B,82.14,Good work!
43797,360,29,Assignment 17,2024-09-25,Homework,14,20,C,74.49,See me for help
43798,360,29,Assignment 4,2024-11-10,Project,15,20,C,77.08,Needs review
43799,360,29,Assignment 17,2024-10-10,Classwork,19,25,C,78.44,Good work!
43800,360,29,Assignment 20,2024-09-02,Project,19,20,A,95.98,Excellent!
43801,360,29,Assignment 16,2024-09-25,Homework,9,10,A,92.6,Excellent!
43802,360,29,Assignment 12,2024-10-21,Quiz,42,50,B,84.83,Needs review
43803,360,29,Assignment 5,2025-03-05,Test,7,10,C,74.01,Needs review
43804,360,29,Assignment 16,2024-11-20,Quiz,25,25,A,100.0,See me for help
43805,360,29,Assignment 11,2024-09-19,Quiz,49,50,A,98.66,See me for help
43806,360,29,Assignment 10,2024-09-16,Classwork,15,20,C,76.0,Needs review
43807,360,29,Assignment 17,2024-10-10,Test,91,100,A,91.58,See me for help
43808,360,29,Assignment 5,2025-02-20,Classwork,9,10,A,95.8,Needs review
43809,360,29,Assignment 3,2024-12-05,Classwork,21,25,B,86.16,Good work!
43810,360,29,Assignment 11,2025-01-20,Homework,86,100,B,86.7,See me for help
43811,360,21,Assignment 6,2024-10-15,Homework,43,50,B,87.76,Good work!
43812,360,21,Assignment 12,2024-09-01,Quiz,18,20,A,92.87,Excellent!
43813,360,21,Assignment 16,2024-10-29,Quiz,18,25,C,74.43,Needs review
43814,360,21,Assignment 11,2024-10-09,Quiz,91,100,A,91.14,Good work!
43815,360,21,Assignment 9,2024-12-20,Classwork,42,50,B,85.49,Good work!
43816,360,21,Assignment 17,2025-03-11,Classwork,50,50,A,100.0,See me for help
43817,360,21,Assignment 20,2024-12-30,Homework,95,100,A,95.69,See me for help
43818,360,21,Assignment 4,2024-12-29,Test,7,10,C,78.68,Excellent!
43819,360,21,Assignment 3,2025-02-17,Test,48,50,A,96.58,See me for help
43820,360,21,Assignment 6,2025-03-09,Project,82,100,B,82.55,Excellent!
43821,360,21,Assignment 4,2024-11-03,Test,7,10,C,73.8,Good work!
43822,360,21,Assignment 4,2025-02-05,Project,8,10,B,83.43,Good work!
43823,360,21,Assignment 2,2024-12-22,Classwork,22,25,A,91.33,Good work!
43824,360,21,Assignment 7,2024-12-02,Project,17,20,B,85.06,Needs review
43825,360,21,Assignment 2,2025-02-20,Project,76,100,C,76.73,See me for help
43826,360,21,Assignment 9,2025-02-23,Homework,15,20,C,76.04,See me for help
43827,360,21,Assignment 19,2025-02-01,Quiz,83,100,B,83.1,Needs review
43828,360,21,Assignment 8,2025-02-14,Classwork,44,50,B,88.83,Needs review
43829,360,21,Assignment 16,2024-10-31,Homework,78,100,C,78.86,Needs review
43830,360,21,Assignment 9,2024-09-23,Test,39,50,C,79.79,Good work!
43831,360,28,Assignment 5,2025-01-25,Classwork,9,10,A,98.58,Good work!
43832,360,28,Assignment 4,2025-03-07,Project,16,20,B,81.96,Excellent!
43833,360,28,Assignment 12,2024-09-23,Homework,8,10,B,86.37,Good work!
43834,360,28,Assignment 15,2024-11-07,Project,97,100,A,97.24,Excellent!
43835,360,28,Assignment 8,2025-02-06,Classwork,10,10,A,100.0,Needs review
43836,360,28,Assignment 4,2025-02-23,Project,48,50,A,96.32,See me for help
43837,360,28,Assignment 2,2024-12-14,Project,8,10,B,80.28,Needs review
43838,360,28,Assignment 7,2024-09-22,Classwork,18,25,C,75.56,See me for help
43839,360,28,Assignment 14,2025-02-22,Homework,50,50,A,100.0,See me for help
43840,360,28,Assignment 19,2024-12-24,Homework,40,50,B,80.0,Good work!
43841,360,28,Assignment 2,2025-02-07,Project,100,100,A,100.0,Excellent!
43842,360,28,Assignment 6,2024-10-01,Project,16,20,B,80.91,Excellent!
43843,360,28,Assignment 8,2025-03-12,Classwork,98,100,A,98.65,Needs review
43844,360,28,Assignment 7,2024-10-23,Test,23,25,A,95.07,Excellent!
43845,360,28,Assignment 20,2025-01-08,Quiz,15,20,C,76.97,Needs review
43846,360,28,Assignment 19,2024-10-29,Homework,18,20,A,91.62,Needs review
43847,360,18,Assignment 10,2025-02-17,Classwork,8,10,B,82.93,See me for help
43848,360,18,Assignment 12,2025-02-15,Test,18,20,A,94.38,Good work!
43849,360,18,Assignment 19,2024-09-05,Classwork,18,20,A,92.85,See me for help
43850,360,18,Assignment 20,2025-03-20,Test,21,25,B,86.44,Good work!
43851,360,18,Assignment 19,2024-10-03,Homework,86,100,B,86.38,See me for help
43852,360,18,Assignment 14,2024-10-05,Quiz,48,50,A,96.83,Good work!
43853,360,18,Assignment 17,2024-09-16,Homework,40,50,B,81.43,Excellent!
43854,360,18,Assignment 4,2025-03-16,Project,100,100,A,100.0,See me for help
43855,360,18,Assignment 11,2024-09-26,Project,98,100,A,98.28,Good work!
43856,360,18,Assignment 3,2024-10-29,Quiz,7,10,C,76.18,Good work!
43857,360,18,Assignment 3,2025-03-11,Project,20,25,B,83.22,Good work!
43858,360,18,Assignment 20,2024-10-23,Homework,91,100,A,91.3,Needs review
43859,360,18,Assignment 17,2025-02-24,Test,25,25,A,100.0,Good work!
43860,360,18,Assignment 17,2024-10-29,Quiz,18,20,A,92.3,Needs review
43861,360,18,Assignment 9,2024-09-03,Homework,99,100,A,99.51,Excellent!
43862,360,18,Assignment 4,2025-02-28,Test,80,100,B,80.54,Needs review
43863,360,18,Assignment 19,2024-12-02,Homework,36,50,C,73.85,Good work!
43864,360,18,Assignment 9,2024-12-27,Homework,45,50,A,90.31,Excellent!
43865,360,18,Assignment 10,2024-11-18,Test,14,20,C,73.58,Good work!
43866,360,18,Assignment 9,2025-01-13,Homework,15,20,C,75.22,See me for help
43867,360,18,Assignment 11,2025-03-20,Classwork,25,25,A,100.0,Needs review
43868,360,18,Assignment 3,2025-02-20,Classwork,9,10,A,94.48,See me for help
43869,360,18,Assignment 9,2024-10-20,Quiz,20,20,A,100.0,Good work!
43870,360,18,Assignment 3,2025-01-12,Homework,42,50,B,85.16,See me for help
43871,360,18,Assignment 19,2024-09-16,Test,17,20,B,89.12,Excellent!
43872,360,24,Assignment 9,2025-02-18,Project,77,100,C,77.15,See me for help
43873,360,24,Assignment 11,2025-03-09,Test,7,10,C,79.79,Good work!
43874,360,24,Assignment 3,2024-12-26,Test,46,50,A,92.4,Excellent!
43875,360,24,Assignment 6,2024-12-01,Project,87,100,B,87.88,Excellent!
43876,360,24,Assignment 20,2024-12-10,Classwork,8,10,B,86.51,Needs review
43877,360,24,Assignment 5,2024-11-29,Project,89,100,B,89.4,Good work!
43878,360,24,Assignment 15,2024-09-23,Project,10,10,A,100.0,Needs review
43879,360,24,Assignment 17,2024-09-21,Test,18,25,C,75.95,Excellent!
43880,360,24,Assignment 8,2024-12-16,Homework,8,10,B,81.62,Needs review
43881,360,24,Assignment 17,2024-09-03,Test,40,50,B,81.77,Good work!
43882,360,24,Assignment 19,2025-02-08,Classwork,20,25,B,82.63,Needs review
43883,360,24,Assignment 10,2024-11-22,Quiz,9,10,A,92.34,See me for help
43884,360,24,Assignment 16,2024-09-15,Test,7,10,C,76.68,See me for help
43885,360,24,Assignment 5,2024-12-09,Project,99,100,A,99.54,Needs review
43886,360,24,Assignment 10,2024-12-29,Classwork,18,20,A,90.74,Needs review
43887,360,24,Assignment 5,2024-11-26,Quiz,47,50,A,94.94,Excellent!
43888,360,24,Assignment 4,2024-12-02,Quiz,36,50,C,73.26,Needs review
43889,360,24,Assignment 19,2024-12-21,Homework,17,20,B,89.76,Excellent!
43890,360,24,Assignment 15,2024-11-01,Quiz,44,50,B,89.81,See me for help
43891,360,24,Assignment 10,2024-12-18,Project,40,50,B,81.75,Needs review
43892,360,24,Assignment 18,2025-02-18,Project,7,10,C,76.29,Good work!
43893,360,24,Assignment 19,2024-12-27,Classwork,7,10,C,75.18,See me for help
43894,360,23,Assignment 2,2024-12-30,Homework,16,20,B,83.54,Good work!
43895,360,23,Assignment 3,2024-10-24,Project,87,100,B,87.5,Needs review
43896,360,23,Assignment 18,2025-02-09,Homework,38,50,C,76.03,Needs review
43897,360,23,Assignment 7,2024-12-28,Test,50,50,A,100.0,Good work!
43898,360,23,Assignment 4,2024-11-26,Test,87,100,B,87.98,See me for help
43899,360,23,Assignment 20,2024-10-23,Classwork,47,50,A,94.78,Excellent!
43900,360,23,Assignment 9,2024-12-19,Classwork,14,20,C,74.61,Excellent!
43901,360,23,Assignment 10,2024-12-07,Homework,9,10,A,92.0,Needs review
43902,360,23,Assignment 14,2024-11-21,Quiz,17,20,B,87.68,Excellent!
43903,360,23,Assignment 17,2024-10-17,Homework,18,20,A,93.61,Needs review
43904,360,23,Assignment 16,2024-12-10,Project,9,10,A,96.38,See me for help
43905,360,23,Assignment 4,2024-11-25,Project,8,10,B,84.1,Needs review
43906,360,23,Assignment 3,2025-01-22,Classwork,24,25,A,99.47,See me for help
43907,360,23,Assignment 14,2024-12-03,Homework,37,50,C,75.01,See me for help
43908,360,23,Assignment 5,2025-02-09,Quiz,85,100,B,85.52,Needs review
43909,360,23,Assignment 12,2025-01-11,Test,24,25,A,96.63,Needs review
43910,360,23,Assignment 18,2025-01-18,Classwork,38,50,C,76.76,Good work!
43911,360,23,Assignment 19,2025-02-24,Classwork,46,50,A,93.68,See me for help
43912,360,23,Assignment 12,2025-03-01,Project,17,20,B,87.24,Needs review
43913,360,17,Assignment 20,2024-10-01,Test,21,25,B,86.06,See me for help
43914,360,17,Assignment 14,2024-11-12,Quiz,17,20,B,88.79,Excellent!
43915,360,17,Assignment 18,2024-11-03,Homework,15,20,C,76.54,Good work!
43916,360,17,Assignment 5,2024-12-05,Homework,87,100,B,87.78,Excellent!
43917,360,17,Assignment 14,2024-11-18,Test,23,25,A,92.91,See me for help
43918,360,17,Assignment 16,2024-10-05,Classwork,23,25,A,93.28,Good work!
43919,360,17,Assignment 1,2024-09-25,Homework,41,50,B,82.35,Needs review
43920,360,17,Assignment 18,2024-11-12,Quiz,20,20,A,100.0,Excellent!
43921,360,17,Assignment 11,2024-11-16,Test,97,100,A,97.43,See me for help
43922,360,17,Assignment 8,2024-12-24,Homework,49,50,A,99.91,See me for help
43923,360,17,Assignment 6,2024-12-06,Quiz,92,100,A,92.24,See me for help
43924,360,17,Assignment 6,2025-02-21,Project,18,20,A,94.06,Good work!
43925,360,17,Assignment 3,2024-12-15,Test,80,100,B,80.59,See me for help
43926,360,17,Assignment 4,2024-11-11,Test,10,10,A,100.0,See me for help
43927,360,17,Assignment 8,2025-02-17,Project,7,10,C,80.0,See me for help
43928,360,17,Assignment 15,2025-03-06,Quiz,92,100,A,92.37,Good work!
43929,360,17,Assignment 5,2024-12-09,Homework,84,100,B,84.91,See me for help
43930,360,17,Assignment 5,2025-02-07,Classwork,18,20,A,90.45,Good work!
43931,360,17,Assignment 1,2025-03-08,Classwork,23,25,A,95.4,See me for help
43932,360,17,Assignment 9,2024-09-02,Project,37,50,C,74.08,Good work!
43933,360,17,Assignment 9,2024-12-12,Quiz,8,10,B,87.5,See me for help
43934,360,17,Assignment 5,2025-02-06,Project,48,50,A,97.21,Excellent!
43935,360,17,Assignment 19,2025-01-31,Project,19,20,A,98.67,Good work!
43936,360,17,Assignment 19,2024-12-21,Project,23,25,A,94.67,Good work!
43937,361,23,Assignment 18,2024-10-29,Project,1,10,F,16.86,See me for help
43938,361,23,Assignment 20,2024-09-24,Classwork,11,100,F,11.64,See me for help
43939,361,23,Assignment 16,2024-09-19,Classwork,39,100,F,39.99,Good work!
43940,361,23,Assignment 18,2025-03-11,Homework,16,50,F,32.98,See me for help
43941,361,23,Assignment 12,2025-01-20,Test,2,25,F,11.4,Excellent!
43942,361,23,Assignment 3,2024-09-10,Test,2,20,F,11.17,Good work!
43943,361,23,Assignment 20,2024-11-02,Homework,34,100,F,34.62,Needs review
43944,361,23,Assignment 8,2024-09-16,Quiz,1,10,F,18.67,Needs review
43945,361,23,Assignment 11,2024-09-20,Test,32,100,F,32.38,Needs review
43946,361,23,Assignment 10,2024-10-20,Quiz,14,50,F,28.26,Good work!
43947,361,23,Assignment 3,2024-10-22,Project,7,20,F,37.5,Needs review
43948,361,23,Assignment 19,2025-03-11,Homework,4,25,F,18.3,Needs review
43949,361,23,Assignment 2,2024-11-24,Homework,1,10,F,14.8,See me for help
43950,361,23,Assignment 6,2025-03-11,Quiz,2,10,F,22.55,Needs review
43951,361,23,Assignment 20,2025-02-18,Homework,3,25,F,12.39,Good work!
43952,361,23,Assignment 14,2024-09-17,Test,3,10,F,31.56,Excellent!
43953,361,23,Assignment 3,2025-01-19,Quiz,13,50,F,27.66,Excellent!
43954,361,23,Assignment 3,2024-12-02,Homework,2,10,F,27.28,See me for help
43955,361,23,Assignment 2,2025-02-11,Classwork,22,100,F,22.16,Good work!
43956,361,33,Assignment 18,2025-01-30,Classwork,17,100,F,17.24,See me for help
43957,361,33,Assignment 8,2024-10-13,Quiz,35,100,F,35.5,Excellent!
43958,361,33,Assignment 16,2024-12-21,Project,1,10,F,14.46,Excellent!
43959,361,33,Assignment 13,2025-02-04,Test,4,20,F,20.04,Good work!
43960,361,33,Assignment 2,2024-10-27,Project,15,50,F,30.1,Excellent!
43961,361,33,Assignment 9,2024-10-07,Quiz,9,25,F,38.92,Needs review
43962,361,33,Assignment 9,2024-11-05,Homework,6,50,F,13.29,Excellent!
43963,361,33,Assignment 1,2024-09-18,Classwork,6,20,F,34.39,Needs review
43964,361,33,Assignment 14,2025-01-11,Quiz,5,20,F,26.73,Needs review
43965,361,33,Assignment 2,2025-02-06,Test,25,100,F,25.23,Good work!
43966,361,33,Assignment 13,2024-10-24,Homework,4,20,F,22.78,Needs review
43967,361,33,Assignment 6,2025-03-10,Classwork,3,10,F,35.85,Excellent!
43968,361,33,Assignment 13,2025-03-12,Classwork,3,25,F,15.24,See me for help
43969,361,33,Assignment 8,2025-01-28,Homework,19,50,F,38.23,See me for help
43970,361,33,Assignment 20,2025-02-01,Quiz,6,50,F,13.1,Excellent!
43971,361,33,Assignment 7,2025-01-24,Classwork,18,50,F,37.15,See me for help
43972,361,33,Assignment 1,2024-09-05,Homework,32,100,F,32.75,Needs review
43973,361,33,Assignment 17,2025-01-08,Homework,3,10,F,30.47,Good work!
43974,361,33,Assignment 4,2024-09-11,Test,1,10,F,15.17,Needs review
43975,361,33,Assignment 7,2024-11-28,Test,6,25,F,25.33,See me for help
43976,361,33,Assignment 11,2024-11-23,Project,19,50,F,39.99,Good work!
43977,361,33,Assignment 2,2024-12-21,Quiz,5,20,F,28.97,Needs review
43978,361,21,Assignment 13,2025-03-01,Project,10,50,F,21.59,See me for help
43979,361,21,Assignment 15,2024-09-19,Classwork,6,20,F,30.17,Needs review
43980,361,21,Assignment 7,2024-11-12,Test,8,50,F,16.43,Good work!
43981,361,21,Assignment 18,2024-11-12,Classwork,3,10,F,37.31,See me for help
43982,361,21,Assignment 2,2024-12-31,Quiz,14,50,F,29.5,Needs review
43983,361,21,Assignment 18,2024-11-25,Test,14,50,F,29.24,See me for help
43984,361,21,Assignment 18,2025-02-09,Homework,3,20,F,18.43,Good work!
43985,361,21,Assignment 12,2025-02-28,Classwork,6,20,F,33.91,Excellent!
43986,361,21,Assignment 20,2025-01-08,Project,5,50,F,11.79,See me for help
43987,361,21,Assignment 12,2024-09-29,Project,4,20,F,24.95,Excellent!
43988,361,21,Assignment 3,2024-10-15,Homework,31,100,F,31.17,Needs review
43989,361,21,Assignment 12,2025-03-04,Quiz,6,20,F,33.63,Good work!
43990,361,21,Assignment 7,2024-11-20,Test,5,25,F,22.59,Good work!
43991,361,21,Assignment 18,2024-10-06,Project,6,50,F,13.88,Good work!
43992,361,21,Assignment 4,2025-03-07,Project,18,50,F,37.86,Excellent!
