AssessmentID,StudentID,ClassID,AssignmentName,AssessmentDate,AssessmentType,PointsEarned,PointsPossible,GradeLetter,GradePercentage,Comments
806686,6477,343,Assignment 9,2025-03-18,Homework,14,25,F,59.52,Excellent!
806687,6477,343,Assignment 11,2024-10-17,Project,6,10,D,66.08,Good work!
806688,6477,343,Assignment 6,2025-03-13,Homework,69,100,D,69.05,Needs review
806689,6477,347,Assignment 12,2024-11-09,Classwork,15,25,D,61.9,Good work!
806690,6477,347,Assignment 5,2025-01-05,Classwork,40,50,B,81.67,Good work!
806691,6477,347,Assignment 16,2024-10-03,Homework,16,20,B,82.79,Excellent!
806692,6477,347,Assignment 2,2024-11-22,Classwork,75,100,C,75.06,Excellent!
806693,6477,347,Assignment 9,2024-10-27,Project,15,25,D,61.18,Good work!
806694,6477,347,Assignment 7,2025-01-02,Project,16,25,D,66.99,Good work!
806695,6477,347,Assignment 4,2024-09-04,Homework,5,10,F,58.02,Excellent!
806696,6477,347,Assignment 13,2025-02-28,Quiz,68,100,D,68.89,Good work!
806697,6477,347,Assignment 20,2025-02-17,Quiz,38,50,C,77.0,Excellent!
806698,6477,347,Assignment 12,2024-10-15,Homework,18,25,C,73.95,Good work!
806699,6477,347,Assignment 20,2024-09-13,Classwork,33,50,D,66.45,Good work!
806700,6477,347,Assignment 5,2024-11-17,Test,14,20,C,72.31,Good work!
806701,6477,347,Assignment 17,2024-12-03,Project,15,25,D,61.76,See me for help
806702,6477,347,Assignment 15,2024-10-25,Classwork,29,50,F,58.23,Needs review
806703,6477,347,Assignment 17,2025-02-28,Quiz,6,10,D,63.57,Excellent!
806704,6477,347,Assignment 20,2024-10-15,Classwork,35,50,C,71.12,Excellent!
806705,6477,347,Assignment 11,2025-01-21,Test,70,100,C,70.43,Excellent!
806706,6477,351,Assignment 4,2025-01-10,Test,69,100,D,69.81,Needs review
806707,6477,351,Assignment 6,2024-11-15,Classwork,36,50,C,73.1,Excellent!
806708,6477,351,Assignment 9,2025-02-09,Test,30,50,D,61.5,Excellent!
806709,6477,351,Assignment 8,2024-09-13,Project,16,20,B,80.25,Needs review
806710,6477,351,Assignment 9,2024-11-16,Project,39,50,C,79.41,Excellent!
806711,6477,351,Assignment 4,2025-02-12,Homework,64,100,D,64.31,Excellent!
806712,6477,351,Assignment 14,2024-12-10,Test,6,10,D,64.08,Good work!
806713,6477,351,Assignment 19,2024-09-05,Homework,77,100,C,77.73,Excellent!
806714,6477,351,Assignment 9,2025-03-14,Homework,33,50,D,67.79,Good work!
806715,6477,351,Assignment 4,2025-03-07,Project,13,20,D,67.1,Excellent!
806716,6477,351,Assignment 6,2024-09-19,Classwork,17,25,C,71.18,Good work!
806717,6477,351,Assignment 10,2024-09-07,Project,7,10,C,75.05,See me for help
806718,6477,351,Assignment 3,2024-11-23,Project,81,100,B,81.59,Good work!
806719,6477,351,Assignment 4,2024-11-03,Quiz,15,20,C,75.37,Needs review
806720,6477,351,Assignment 18,2024-11-13,Homework,5,10,F,57.36,See me for help
806721,6477,351,Assignment 6,2025-02-19,Test,16,20,B,80.14,Good work!
806722,6477,351,Assignment 5,2025-01-11,Test,14,20,C,72.97,Needs review
806723,6477,350,Assignment 20,2025-01-19,Test,5,10,F,58.21,Needs review
806724,6477,350,Assignment 18,2024-12-24,Project,19,25,C,76.86,Needs review
806725,6477,350,Assignment 20,2025-02-21,Classwork,12,20,D,64.09,Needs review
806726,6477,350,Assignment 14,2024-09-19,Homework,13,25,F,54.43,Good work!
806727,6477,350,Assignment 2,2025-02-05,Test,7,10,C,70.65,Needs review
806728,6477,350,Assignment 1,2024-09-05,Project,8,10,B,83.24,See me for help
806729,6477,350,Assignment 4,2024-10-21,Test,16,20,B,83.02,Excellent!
806730,6477,350,Assignment 8,2024-11-15,Homework,13,20,D,69.55,See me for help
806731,6477,350,Assignment 10,2025-03-11,Project,13,20,D,68.53,Needs review
806732,6477,350,Assignment 14,2025-03-15,Homework,14,25,F,56.9,Needs review
806733,6477,350,Assignment 11,2025-02-18,Project,20,25,B,81.85,Excellent!
806734,6477,350,Assignment 5,2024-09-14,Classwork,7,10,C,73.56,Excellent!
806735,6477,350,Assignment 9,2024-09-05,Test,16,25,D,64.1,Excellent!
806736,6477,350,Assignment 6,2024-11-13,Classwork,5,10,F,57.71,Good work!
806737,6477,350,Assignment 19,2024-12-21,Homework,10,20,F,54.68,Needs review
806738,6477,350,Assignment 16,2024-11-03,Project,55,100,F,55.87,Needs review
806739,6477,350,Assignment 12,2025-02-18,Test,38,50,C,76.46,Needs review
806740,6477,350,Assignment 3,2024-09-08,Classwork,15,20,C,77.03,Needs review
806741,6477,350,Assignment 8,2024-12-12,Classwork,78,100,C,78.5,Needs review
806742,6477,350,Assignment 12,2025-02-13,Homework,73,100,C,73.45,See me for help
806743,6477,350,Assignment 9,2025-02-05,Quiz,6,10,D,62.19,Good work!
806744,6477,345,Assignment 3,2024-11-03,Quiz,16,20,B,83.62,Excellent!
806745,6477,345,Assignment 18,2024-12-11,Classwork,20,25,B,81.33,Excellent!
806746,6477,345,Assignment 1,2024-11-08,Quiz,7,10,C,76.14,See me for help
806747,6477,345,Assignment 6,2024-12-22,Classwork,12,20,D,64.75,See me for help
806748,6477,345,Assignment 11,2024-10-12,Classwork,13,25,F,55.87,Excellent!
806749,6477,345,Assignment 7,2024-11-18,Classwork,15,25,D,61.23,See me for help
806750,6477,345,Assignment 13,2024-11-14,Classwork,56,100,F,56.77,Needs review
806751,6477,345,Assignment 1,2024-10-30,Quiz,55,100,F,55.19,Needs review
806752,6477,345,Assignment 2,2024-11-04,Project,14,25,F,57.71,Excellent!
806753,6477,345,Assignment 1,2024-12-19,Project,68,100,D,68.17,Excellent!
806754,6477,345,Assignment 3,2024-11-02,Classwork,16,25,D,64.99,Excellent!
806755,6477,345,Assignment 3,2024-10-10,Test,11,20,F,56.35,Excellent!
806756,6477,345,Assignment 13,2024-09-23,Test,36,50,C,73.92,See me for help
806757,6477,345,Assignment 18,2024-10-07,Test,11,20,F,57.75,Needs review
806758,6477,345,Assignment 6,2025-01-27,Homework,15,20,C,77.19,Excellent!
806759,6477,345,Assignment 5,2024-09-09,Quiz,7,10,C,76.04,Needs review
806760,6477,345,Assignment 17,2024-09-04,Project,40,50,B,81.36,See me for help
806761,6477,345,Assignment 7,2025-03-17,Quiz,16,20,B,82.12,See me for help
806762,6477,345,Assignment 8,2024-10-01,Project,35,50,C,71.63,See me for help
806763,6477,345,Assignment 20,2025-03-15,Test,6,10,D,69.11,Excellent!
806764,6477,349,Assignment 5,2025-01-04,Classwork,17,25,D,68.8,Excellent!
806765,6477,349,Assignment 17,2024-10-17,Project,7,10,C,71.66,Good work!
806766,6477,349,Assignment 8,2024-12-02,Quiz,28,50,F,56.39,Good work!
806767,6477,349,Assignment 15,2025-02-12,Quiz,5,10,F,59.12,Good work!
806768,6477,349,Assignment 20,2025-02-19,Project,17,25,D,68.04,Needs review
806769,6477,349,Assignment 2,2024-12-09,Project,20,25,B,80.65,Excellent!
806770,6477,349,Assignment 20,2024-10-24,Quiz,8,10,B,80.93,See me for help
806771,6477,349,Assignment 14,2024-12-29,Classwork,20,25,B,82.58,Excellent!
806772,6477,349,Assignment 6,2025-03-16,Project,5,10,F,55.18,See me for help
806773,6477,349,Assignment 8,2025-01-28,Test,14,20,C,71.22,Excellent!
806774,6477,349,Assignment 20,2025-03-01,Homework,14,20,C,74.19,Needs review
806775,6477,349,Assignment 20,2025-02-04,Quiz,16,20,B,81.37,Needs review
806776,6477,349,Assignment 3,2024-12-11,Classwork,15,20,C,76.07,Needs review
806777,6477,349,Assignment 6,2025-01-06,Classwork,7,10,C,76.25,Needs review
806778,6477,349,Assignment 18,2024-09-05,Homework,13,20,D,69.85,Good work!
806779,6477,349,Assignment 14,2024-10-05,Classwork,19,25,C,78.48,Needs review
806780,6477,349,Assignment 1,2024-12-05,Quiz,6,10,D,69.86,See me for help
806781,6477,349,Assignment 6,2024-11-07,Classwork,14,25,F,56.97,Excellent!
806782,6477,349,Assignment 17,2025-02-06,Test,8,10,B,80.14,Excellent!
806783,6477,349,Assignment 10,2024-11-06,Homework,7,10,C,72.56,See me for help
806784,6477,349,Assignment 7,2025-03-19,Homework,14,20,C,71.65,Excellent!
806785,6477,349,Assignment 20,2025-03-17,Homework,29,50,F,59.53,Good work!
806786,6477,349,Assignment 19,2025-02-11,Test,65,100,D,65.99,See me for help
806787,6477,349,Assignment 17,2024-09-24,Homework,13,25,F,54.54,Excellent!
806788,6478,347,Assignment 20,2024-09-07,Project,25,25,A,100.0,See me for help
806789,6478,347,Assignment 14,2025-01-12,Test,88,100,B,88.79,See me for help
806790,6478,347,Assignment 8,2024-12-18,Test,50,50,A,100.0,Excellent!
806791,6478,347,Assignment 8,2024-11-04,Classwork,10,10,A,100.0,Excellent!
806792,6478,347,Assignment 11,2024-12-18,Classwork,25,25,A,100.0,Good work!
806793,6478,347,Assignment 13,2025-01-17,Classwork,25,25,A,100.0,Needs review
806794,6478,347,Assignment 17,2024-11-03,Quiz,22,25,B,89.12,Excellent!
806795,6478,347,Assignment 7,2024-11-21,Homework,10,10,A,100.0,Excellent!
806796,6478,347,Assignment 12,2025-02-06,Classwork,87,100,B,87.33,See me for help
806797,6478,347,Assignment 1,2024-09-09,Test,21,25,B,85.05,Excellent!
806798,6478,347,Assignment 5,2024-10-20,Project,25,25,A,100.0,Excellent!
806799,6478,347,Assignment 14,2025-02-09,Project,25,25,A,100.0,Good work!
806800,6478,347,Assignment 9,2025-02-24,Quiz,21,25,B,87.39,Good work!
806801,6478,347,Assignment 15,2024-10-12,Test,100,100,A,100.0,See me for help
806802,6478,347,Assignment 17,2025-03-09,Test,83,100,B,83.72,See me for help
806803,6478,347,Assignment 20,2024-11-20,Project,90,100,A,90.65,Needs review
806804,6478,347,Assignment 12,2024-11-12,Quiz,19,20,A,95.42,Good work!
806805,6478,347,Assignment 20,2025-03-07,Homework,25,25,A,100.0,Needs review
806806,6478,347,Assignment 12,2025-01-21,Test,25,25,A,100.0,Good work!
806807,6478,347,Assignment 12,2025-02-03,Quiz,8,10,B,86.68,Needs review
806808,6478,342,Assignment 15,2025-01-09,Classwork,22,25,B,88.66,See me for help
806809,6478,342,Assignment 13,2024-11-05,Test,96,100,A,96.91,Good work!
806810,6478,342,Assignment 12,2024-11-28,Quiz,50,50,A,100.0,Good work!
806811,6478,342,Assignment 13,2024-12-28,Classwork,17,20,B,86.67,See me for help
806812,6478,342,Assignment 16,2024-12-17,Classwork,9,10,A,91.98,Needs review
806813,6478,342,Assignment 17,2025-02-20,Test,17,20,B,88.86,Excellent!
806814,6478,342,Assignment 12,2024-12-12,Classwork,24,25,A,96.37,Excellent!
806815,6478,342,Assignment 1,2024-09-16,Classwork,25,25,A,100.0,See me for help
806816,6478,342,Assignment 5,2024-10-15,Homework,18,20,A,91.51,Needs review
806817,6478,342,Assignment 8,2025-02-25,Test,48,50,A,97.27,Excellent!
806818,6478,342,Assignment 8,2024-09-15,Classwork,83,100,B,83.91,Good work!
806819,6478,342,Assignment 4,2025-01-22,Test,50,50,A,100.0,Needs review
806820,6478,342,Assignment 11,2025-02-12,Homework,24,25,A,98.14,Excellent!
806821,6478,342,Assignment 4,2024-12-18,Classwork,50,50,A,100.0,Excellent!
806822,6478,342,Assignment 4,2024-11-25,Test,18,20,A,93.28,See me for help
806823,6478,342,Assignment 20,2024-12-16,Homework,44,50,B,88.95,Good work!
806824,6478,342,Assignment 5,2025-02-07,Homework,88,100,B,88.52,Excellent!
806825,6478,342,Assignment 4,2025-01-14,Classwork,86,100,B,86.07,Good work!
806826,6478,342,Assignment 4,2024-09-28,Classwork,50,50,A,100.0,Good work!
806827,6478,342,Assignment 7,2025-02-14,Test,50,50,A,100.0,Good work!
806828,6478,342,Assignment 12,2025-03-14,Project,16,20,B,83.53,Good work!
806829,6478,358,Assignment 7,2025-02-26,Test,10,10,A,100.0,See me for help
806830,6478,358,Assignment 9,2025-01-17,Classwork,20,20,A,100.0,See me for help
806831,6478,358,Assignment 4,2024-11-05,Quiz,10,10,A,100.0,Needs review
806832,6478,358,Assignment 9,2024-12-18,Project,20,20,A,100.0,Needs review
806833,6478,358,Assignment 5,2025-02-26,Project,97,100,A,97.85,Good work!
806834,6478,358,Assignment 10,2024-10-15,Project,20,20,A,100.0,Needs review
806835,6478,358,Assignment 5,2024-09-06,Homework,100,100,A,100.0,Excellent!
806836,6478,358,Assignment 6,2024-10-13,Quiz,50,50,A,100.0,Needs review
806837,6478,358,Assignment 9,2024-12-06,Quiz,87,100,B,87.92,Good work!
806838,6478,358,Assignment 20,2024-09-19,Homework,25,25,A,100.0,See me for help
806839,6478,358,Assignment 9,2024-11-29,Project,97,100,A,97.82,Good work!
806840,6478,358,Assignment 6,2024-11-28,Test,9,10,A,92.37,Good work!
806841,6478,358,Assignment 3,2024-09-01,Quiz,44,50,B,88.95,Good work!
806842,6478,358,Assignment 4,2024-09-23,Homework,50,50,A,100.0,Good work!
806843,6478,358,Assignment 5,2024-09-29,Quiz,90,100,A,90.77,Needs review
806844,6478,358,Assignment 4,2025-01-17,Homework,100,100,A,100.0,Excellent!
806845,6478,358,Assignment 18,2025-01-16,Classwork,46,50,A,92.64,Excellent!
806846,6478,358,Assignment 9,2024-09-17,Project,20,20,A,100.0,Good work!
806847,6478,358,Assignment 15,2025-02-13,Quiz,20,20,A,100.0,Good work!
806848,6478,358,Assignment 20,2024-11-24,Test,50,50,A,100.0,Good work!
806849,6478,351,Assignment 1,2025-03-11,Homework,92,100,A,92.09,Needs review
806850,6478,351,Assignment 18,2024-10-28,Quiz,100,100,A,100.0,Excellent!
806851,6478,351,Assignment 18,2024-12-30,Quiz,48,50,A,96.46,Good work!
806852,6478,351,Assignment 12,2024-11-28,Quiz,100,100,A,100.0,Good work!
806853,6478,351,Assignment 16,2024-09-23,Classwork,100,100,A,100.0,Good work!
806854,6478,351,Assignment 6,2024-11-02,Classwork,22,25,B,88.04,Needs review
806855,6478,351,Assignment 9,2025-02-25,Homework,42,50,B,84.02,See me for help
806856,6478,351,Assignment 15,2025-03-18,Test,100,100,A,100.0,See me for help
806857,6478,351,Assignment 4,2024-09-13,Project,20,20,A,100.0,Excellent!
806858,6478,351,Assignment 10,2025-02-05,Classwork,100,100,A,100.0,Excellent!
806859,6478,351,Assignment 12,2024-10-17,Test,20,20,A,100.0,See me for help
806860,6478,351,Assignment 3,2025-01-25,Classwork,10,10,A,100.0,Good work!
806861,6478,351,Assignment 8,2024-11-09,Test,21,25,B,85.06,Good work!
806862,6478,351,Assignment 1,2025-01-30,Homework,25,25,A,100.0,See me for help
806863,6478,351,Assignment 9,2025-01-07,Test,18,20,A,91.98,Needs review
806864,6478,351,Assignment 9,2024-12-01,Test,24,25,A,97.67,Good work!
806865,6478,351,Assignment 19,2024-10-05,Test,50,50,A,100.0,Needs review
806866,6478,351,Assignment 8,2025-03-13,Test,17,20,B,86.44,Good work!
806867,6478,351,Assignment 3,2024-09-14,Classwork,25,25,A,100.0,Good work!
806868,6478,351,Assignment 2,2024-09-14,Project,100,100,A,100.0,Excellent!
806869,6478,351,Assignment 12,2025-03-10,Project,10,10,A,100.0,See me for help
806870,6478,351,Assignment 12,2024-12-04,Project,8,10,B,85.98,Needs review
806871,6478,351,Assignment 3,2024-09-01,Test,50,50,A,100.0,Needs review
806872,6478,356,Assignment 19,2024-12-01,Project,50,50,A,100.0,Needs review
806873,6478,356,Assignment 17,2024-10-31,Quiz,100,100,A,100.0,Needs review
806874,6478,356,Assignment 13,2025-02-15,Test,88,100,B,88.32,Needs review
806875,6478,356,Assignment 3,2024-10-06,Homework,18,20,A,92.13,Needs review
806876,6478,356,Assignment 2,2025-02-24,Test,100,100,A,100.0,See me for help
806877,6478,356,Assignment 14,2024-11-19,Quiz,9,10,A,96.96,Needs review
806878,6478,356,Assignment 15,2024-09-07,Homework,100,100,A,100.0,Needs review
806879,6478,356,Assignment 8,2024-09-25,Homework,89,100,B,89.2,Needs review
806880,6478,356,Assignment 10,2024-10-11,Homework,19,20,A,95.11,Excellent!
806881,6478,356,Assignment 12,2025-03-03,Homework,9,10,A,91.38,Needs review
806882,6478,356,Assignment 9,2025-02-04,Quiz,8,10,B,88.3,Needs review
806883,6478,356,Assignment 3,2025-02-06,Quiz,8,10,B,88.98,Good work!
806884,6478,356,Assignment 20,2024-10-13,Homework,50,50,A,100.0,Excellent!
806885,6478,356,Assignment 1,2025-01-17,Homework,9,10,A,94.94,Good work!
806886,6478,356,Assignment 1,2025-01-13,Quiz,42,50,B,84.22,Needs review
806887,6478,356,Assignment 19,2025-01-23,Project,22,25,B,89.3,See me for help
806888,6478,356,Assignment 9,2024-10-27,Classwork,22,25,B,89.32,Good work!
806889,6478,356,Assignment 8,2025-03-06,Quiz,10,10,A,100.0,Good work!
806890,6478,356,Assignment 20,2025-02-05,Quiz,9,10,A,96.32,Excellent!
806891,6478,356,Assignment 1,2024-10-01,Homework,20,20,A,100.0,Needs review
806892,6478,356,Assignment 1,2025-01-31,Quiz,49,50,A,98.57,Good work!
806893,6478,356,Assignment 9,2025-01-17,Classwork,17,20,B,85.62,Excellent!
806894,6478,356,Assignment 3,2025-01-04,Test,46,50,A,92.01,Good work!
806895,6478,357,Assignment 3,2024-10-24,Homework,93,100,A,93.48,Needs review
806896,6478,357,Assignment 6,2024-11-14,Test,42,50,B,85.12,Needs review
806897,6478,357,Assignment 4,2025-01-31,Classwork,10,10,A,100.0,Excellent!
806898,6478,357,Assignment 18,2025-02-24,Test,10,10,A,100.0,Needs review
806899,6478,357,Assignment 15,2024-12-01,Classwork,48,50,A,96.76,Good work!
806900,6478,357,Assignment 17,2025-01-03,Classwork,17,20,B,89.84,Needs review
806901,6478,357,Assignment 19,2025-03-10,Classwork,18,20,A,92.0,Needs review
806902,6478,357,Assignment 19,2024-11-19,Classwork,100,100,A,100.0,Excellent!
806903,6478,357,Assignment 5,2025-02-13,Homework,10,10,A,100.0,Excellent!
806904,6478,357,Assignment 15,2025-01-03,Test,84,100,B,84.23,Excellent!
806905,6478,357,Assignment 12,2025-02-27,Classwork,23,25,A,92.85,Excellent!
806906,6478,357,Assignment 6,2025-01-18,Quiz,100,100,A,100.0,Needs review
806907,6478,357,Assignment 18,2025-02-21,Project,88,100,B,88.43,Excellent!
806908,6478,357,Assignment 6,2024-10-11,Test,8,10,B,86.69,Excellent!
806909,6478,357,Assignment 8,2024-09-10,Homework,10,10,A,100.0,Excellent!
806910,6478,357,Assignment 16,2025-02-08,Project,9,10,A,93.07,Good work!
806911,6478,357,Assignment 19,2024-10-31,Homework,20,20,A,100.0,See me for help
806912,6478,357,Assignment 19,2025-02-22,Test,100,100,A,100.0,Excellent!
806913,6478,357,Assignment 4,2025-02-21,Homework,100,100,A,100.0,Good work!
806914,6478,357,Assignment 2,2024-11-13,Quiz,9,10,A,94.46,Excellent!
806915,6478,357,Assignment 8,2025-03-10,Quiz,9,10,A,97.28,Needs review
806916,6478,357,Assignment 6,2024-10-16,Test,16,20,B,83.25,Needs review
806917,6478,357,Assignment 10,2024-09-25,Quiz,17,20,B,89.75,Good work!
806918,6478,357,Assignment 20,2024-12-13,Classwork,22,25,A,91.14,Excellent!
806919,6478,344,Assignment 1,2024-11-15,Quiz,10,10,A,100.0,See me for help
806920,6478,344,Assignment 16,2025-01-14,Quiz,17,20,B,88.79,Good work!
806921,6478,344,Assignment 17,2024-11-08,Test,44,50,B,88.39,Good work!
806922,6478,344,Assignment 13,2024-12-08,Classwork,9,10,A,91.07,Good work!
806923,6478,344,Assignment 6,2024-10-28,Classwork,100,100,A,100.0,See me for help
806924,6478,344,Assignment 5,2025-01-19,Test,21,25,B,87.07,Good work!
806925,6478,344,Assignment 16,2024-10-01,Project,10,10,A,100.0,See me for help
806926,6478,344,Assignment 6,2025-01-23,Test,91,100,A,91.82,Excellent!
806927,6478,344,Assignment 10,2025-02-22,Project,100,100,A,100.0,See me for help
806928,6478,344,Assignment 3,2024-11-08,Project,50,50,A,100.0,See me for help
806929,6478,344,Assignment 12,2024-11-13,Quiz,20,20,A,100.0,See me for help
806930,6478,344,Assignment 7,2024-09-11,Homework,20,20,A,100.0,Needs review
806931,6478,344,Assignment 17,2025-01-07,Homework,24,25,A,96.94,See me for help
806932,6478,344,Assignment 6,2025-02-19,Homework,50,50,A,100.0,Excellent!
806933,6478,344,Assignment 11,2025-03-10,Test,100,100,A,100.0,Needs review
806934,6478,344,Assignment 14,2024-11-24,Project,50,50,A,100.0,See me for help
806935,6478,344,Assignment 16,2024-12-21,Test,22,25,B,89.62,Excellent!
806936,6478,344,Assignment 19,2025-01-03,Project,83,100,B,83.53,Excellent!
806937,6478,344,Assignment 10,2024-12-01,Homework,100,100,A,100.0,Needs review
806938,6478,344,Assignment 6,2025-01-12,Test,21,25,B,86.3,Needs review
806939,6478,344,Assignment 1,2024-12-13,Classwork,20,20,A,100.0,Good work!
806940,6478,344,Assignment 2,2024-12-01,Classwork,100,100,A,100.0,Needs review
806941,6478,344,Assignment 18,2024-09-19,Classwork,21,25,B,87.57,Good work!
806942,6478,353,Assignment 13,2024-09-27,Classwork,86,100,B,86.31,Needs review
806943,6478,353,Assignment 4,2024-12-26,Homework,25,25,A,100.0,See me for help
806944,6478,353,Assignment 9,2024-11-04,Test,9,10,A,93.78,Excellent!
806945,6478,353,Assignment 2,2024-09-15,Project,10,10,A,100.0,Needs review
806946,6478,353,Assignment 18,2024-09-06,Quiz,18,20,A,90.1,Needs review
806947,6478,353,Assignment 3,2024-10-30,Project,23,25,A,93.05,Excellent!
806948,6478,353,Assignment 17,2024-11-25,Test,100,100,A,100.0,Good work!
806949,6478,353,Assignment 4,2025-03-01,Classwork,22,25,B,88.12,Good work!
806950,6478,353,Assignment 6,2024-11-16,Quiz,19,20,A,95.99,Good work!
806951,6478,353,Assignment 2,2025-02-11,Homework,18,20,A,91.3,See me for help
806952,6478,353,Assignment 4,2024-12-16,Homework,10,10,A,100.0,Good work!
806953,6478,353,Assignment 12,2025-02-26,Quiz,23,25,A,92.16,Good work!
806954,6478,353,Assignment 15,2024-10-21,Project,23,25,A,92.73,Excellent!
806955,6478,353,Assignment 15,2024-11-08,Test,8,10,B,87.66,Excellent!
806956,6478,353,Assignment 8,2025-03-18,Test,50,50,A,100.0,Excellent!
806957,6478,353,Assignment 2,2024-09-02,Classwork,9,10,A,98.11,Good work!
806958,6478,353,Assignment 8,2025-02-15,Project,9,10,A,96.24,See me for help
806959,6478,353,Assignment 15,2025-01-31,Quiz,50,50,A,100.0,Needs review
806960,6478,353,Assignment 15,2025-01-14,Classwork,22,25,B,89.32,Excellent!
806961,6478,353,Assignment 17,2025-03-09,Test,100,100,A,100.0,Excellent!
806962,6478,353,Assignment 7,2025-02-27,Classwork,50,50,A,100.0,Excellent!
806963,6478,353,Assignment 10,2024-09-29,Classwork,20,20,A,100.0,See me for help
806964,6478,353,Assignment 8,2024-11-09,Project,98,100,A,98.24,Good work!
806965,6479,345,Assignment 14,2024-10-21,Project,35,100,F,35.09,Good work!
806966,6479,345,Assignment 3,2025-01-16,Project,7,25,F,31.13,See me for help
806967,6479,345,Assignment 6,2024-10-13,Test,13,25,F,52.35,Needs review
806968,6479,345,Assignment 6,2024-10-07,Homework,10,25,F,40.25,Excellent!
806969,6479,345,Assignment 14,2024-12-15,Project,9,20,F,47.17,Needs review
806970,6479,345,Assignment 15,2025-02-18,Project,12,25,F,51.5,Good work!
806971,6479,345,Assignment 11,2025-02-27,Project,5,10,F,52.66,See me for help
806972,6479,345,Assignment 5,2024-09-19,Quiz,8,25,F,34.63,Good work!
806973,6479,345,Assignment 4,2024-12-09,Test,23,50,F,46.2,See me for help
806974,6479,345,Assignment 18,2024-10-24,Project,8,20,F,43.49,Excellent!
806975,6479,345,Assignment 20,2024-11-20,Classwork,8,20,F,42.26,Excellent!
806976,6479,345,Assignment 13,2024-10-15,Classwork,11,25,F,46.07,Good work!
806977,6479,345,Assignment 2,2024-09-10,Project,27,50,F,54.37,Excellent!
806978,6479,345,Assignment 15,2024-12-18,Homework,7,25,F,31.38,Needs review
806979,6479,345,Assignment 8,2024-09-20,Homework,36,100,F,36.53,Good work!
806980,6479,345,Assignment 2,2024-09-29,Quiz,27,50,F,54.89,See me for help
806981,6479,343,Assignment 2,2024-12-15,Project,12,25,F,48.67,Good work!
806982,6479,343,Assignment 19,2025-02-28,Homework,44,100,F,44.76,Excellent!
806983,6479,343,Assignment 13,2025-02-16,Project,3,10,F,31.87,Excellent!
806984,6479,343,Assignment 20,2024-12-13,Homework,4,10,F,46.94,Good work!
806985,6479,343,Assignment 11,2025-01-21,Project,10,20,F,54.55,Needs review
806986,6479,343,Assignment 7,2025-03-02,Homework,26,100,F,26.9,Excellent!
806987,6479,343,Assignment 13,2024-12-29,Project,52,100,F,52.58,Excellent!
806988,6479,343,Assignment 12,2025-02-09,Project,27,100,F,27.84,Needs review
806989,6479,343,Assignment 15,2024-12-07,Test,13,25,F,54.24,Needs review
806990,6479,343,Assignment 7,2025-02-06,Classwork,36,100,F,36.64,Excellent!
806991,6479,343,Assignment 7,2024-12-30,Classwork,22,50,F,44.91,Excellent!
806992,6479,343,Assignment 8,2024-09-30,Test,6,25,F,27.44,Good work!
806993,6479,343,Assignment 6,2024-10-15,Homework,15,50,F,31.68,Good work!
806994,6479,343,Assignment 14,2025-02-21,Quiz,25,50,F,51.63,Needs review
806995,6479,343,Assignment 7,2024-12-23,Homework,12,25,F,49.85,See me for help
806996,6479,343,Assignment 8,2025-02-06,Homework,43,100,F,43.79,See me for help
806997,6479,343,Assignment 2,2024-11-14,Project,8,20,F,43.51,Excellent!
806998,6479,343,Assignment 16,2024-09-07,Homework,17,50,F,35.85,Excellent!
