AssessmentID,StudentID,ClassID,AssignmentName,AssessmentDate,AssessmentType,PointsEarned,PointsPossible,GradeLetter,GradePercentage,Comments
589925,4742,261,Assignment 15,2024-11-09,Quiz,8,10,B,88.78,Excellent!
589926,4742,261,Assignment 14,2024-12-09,Test,19,25,C,76.65,Needs review
589927,4742,261,Assignment 15,2024-11-13,Test,19,25,C,79.88,Good work!
589928,4742,261,Assignment 17,2025-01-19,Project,80,100,B,80.32,Good work!
589929,4742,261,Assignment 7,2025-02-10,Project,18,25,C,75.39,Excellent!
589930,4742,261,Assignment 8,2024-10-05,Quiz,38,50,C,76.73,Excellent!
589931,4742,261,Assignment 9,2025-02-11,Quiz,81,100,B,81.58,Good work!
589932,4742,261,Assignment 8,2025-02-03,Project,18,20,A,92.29,Excellent!
589933,4742,261,Assignment 16,2025-02-05,Homework,20,25,B,81.63,Excellent!
589934,4742,261,Assignment 17,2024-11-25,Quiz,68,100,D,68.28,Needs review
589935,4742,261,Assignment 17,2024-11-13,Classwork,84,100,B,84.06,Needs review
589936,4742,261,Assignment 11,2025-03-01,Classwork,18,25,C,75.99,Good work!
589937,4742,261,Assignment 4,2024-11-16,Quiz,8,10,B,86.5,Excellent!
589938,4742,261,Assignment 1,2024-11-30,Quiz,14,20,C,74.57,Needs review
589939,4742,261,Assignment 17,2024-12-06,Classwork,15,20,C,76.69,Excellent!
589940,4742,261,Assignment 20,2024-12-22,Project,18,25,C,74.69,Good work!
589941,4742,261,Assignment 20,2025-02-23,Test,70,100,C,70.05,See me for help
589942,4742,261,Assignment 17,2025-01-31,Classwork,8,10,B,81.69,Excellent!
589943,4742,261,Assignment 3,2025-02-22,Quiz,14,20,C,72.53,Excellent!
589944,4742,261,Assignment 13,2024-11-07,Homework,24,25,A,96.28,See me for help
589945,4742,261,Assignment 17,2024-12-30,Project,46,50,A,93.36,Good work!
589946,4742,266,Assignment 19,2025-02-08,Quiz,44,50,B,89.54,Needs review
589947,4742,266,Assignment 17,2025-03-18,Quiz,17,20,B,87.29,See me for help
589948,4742,266,Assignment 7,2024-11-18,Test,42,50,B,84.38,Excellent!
589949,4742,266,Assignment 2,2025-01-01,Quiz,19,20,A,96.04,Excellent!
589950,4742,266,Assignment 4,2025-03-18,Test,13,20,D,68.06,Good work!
589951,4742,266,Assignment 9,2024-11-26,Quiz,7,10,C,71.22,Needs review
589952,4742,266,Assignment 1,2024-09-02,Homework,37,50,C,74.15,See me for help
589953,4742,266,Assignment 2,2024-10-19,Test,78,100,C,78.46,Needs review
589954,4742,266,Assignment 19,2024-10-02,Quiz,86,100,B,86.98,Good work!
589955,4742,266,Assignment 20,2024-11-30,Project,18,25,C,75.75,See me for help
589956,4742,266,Assignment 1,2024-09-03,Project,42,50,B,84.39,See me for help
589957,4742,266,Assignment 16,2024-12-24,Project,8,10,B,88.6,Good work!
589958,4742,266,Assignment 12,2025-01-14,Homework,7,10,C,78.61,Good work!
589959,4742,266,Assignment 15,2024-11-05,Classwork,89,100,B,89.46,See me for help
589960,4742,266,Assignment 9,2024-10-27,Classwork,43,50,B,87.92,Needs review
589961,4742,266,Assignment 1,2025-02-06,Test,68,100,D,68.63,See me for help
589962,4742,266,Assignment 14,2024-09-13,Test,17,20,B,85.12,Good work!
589963,4742,266,Assignment 13,2025-01-30,Homework,14,20,C,73.11,Needs review
589964,4742,266,Assignment 17,2024-09-11,Quiz,44,50,B,89.63,See me for help
589965,4742,266,Assignment 8,2025-02-04,Homework,18,25,C,74.39,Excellent!
589966,4742,266,Assignment 9,2024-12-22,Project,95,100,A,95.89,Excellent!
589967,4742,267,Assignment 10,2025-01-13,Classwork,18,20,A,93.93,Good work!
589968,4742,267,Assignment 8,2025-01-06,Quiz,9,10,A,90.63,See me for help
589969,4742,267,Assignment 17,2024-12-21,Quiz,18,25,C,72.91,See me for help
589970,4742,267,Assignment 11,2024-10-22,Quiz,15,20,C,76.84,Good work!
589971,4742,267,Assignment 20,2025-03-03,Project,17,20,B,87.42,Good work!
589972,4742,267,Assignment 3,2025-03-11,Classwork,23,25,A,93.05,Good work!
589973,4742,267,Assignment 1,2024-09-25,Classwork,7,10,C,72.43,Good work!
589974,4742,267,Assignment 13,2025-03-18,Classwork,43,50,B,86.08,See me for help
589975,4742,267,Assignment 20,2024-11-02,Project,71,100,C,71.41,Good work!
589976,4742,267,Assignment 13,2024-10-01,Classwork,20,25,B,81.24,See me for help
589977,4742,267,Assignment 12,2024-10-21,Project,8,10,B,80.46,Needs review
589978,4742,267,Assignment 6,2024-10-06,Test,9,10,A,90.1,Excellent!
589979,4742,267,Assignment 20,2025-01-13,Homework,72,100,C,72.71,See me for help
589980,4742,267,Assignment 13,2024-12-31,Test,17,20,B,86.14,Excellent!
589981,4742,267,Assignment 13,2025-03-10,Test,41,50,B,82.98,Excellent!
589982,4742,267,Assignment 10,2024-10-30,Test,7,10,C,79.17,Needs review
589983,4742,267,Assignment 16,2024-12-27,Homework,16,20,B,81.74,Excellent!
589984,4742,267,Assignment 3,2024-10-30,Classwork,88,100,B,88.61,See me for help
589985,4742,267,Assignment 19,2024-12-24,Project,21,25,B,84.86,Good work!
589986,4742,267,Assignment 12,2024-12-11,Quiz,17,25,C,70.68,See me for help
589987,4742,267,Assignment 2,2025-02-20,Quiz,23,25,A,93.78,Needs review
589988,4743,270,Assignment 18,2024-10-11,Homework,18,20,A,90.69,Good work!
589989,4743,270,Assignment 20,2024-12-30,Homework,43,50,B,87.2,Needs review
589990,4743,270,Assignment 15,2024-10-27,Classwork,8,10,B,87.62,Needs review
589991,4743,270,Assignment 7,2025-02-02,Project,19,25,C,78.86,Excellent!
589992,4743,270,Assignment 4,2025-03-19,Project,79,100,C,79.28,Good work!
589993,4743,270,Assignment 17,2025-02-15,Project,46,50,A,93.27,See me for help
589994,4743,270,Assignment 17,2024-09-04,Quiz,21,25,B,85.75,Excellent!
589995,4743,270,Assignment 12,2025-02-11,Quiz,99,100,A,99.96,See me for help
589996,4743,270,Assignment 18,2024-12-08,Quiz,19,20,A,99.27,Good work!
589997,4743,270,Assignment 18,2024-10-25,Quiz,91,100,A,91.13,Good work!
589998,4743,270,Assignment 10,2024-10-21,Test,89,100,B,89.15,Excellent!
589999,4743,270,Assignment 5,2025-01-14,Homework,82,100,B,82.03,Needs review
590000,4743,270,Assignment 8,2025-01-04,Classwork,19,25,C,77.1,See me for help
590001,4743,270,Assignment 20,2025-01-31,Test,47,50,A,95.14,Good work!
590002,4743,270,Assignment 12,2025-03-20,Test,98,100,A,98.5,Good work!
590003,4743,270,Assignment 4,2024-12-02,Classwork,85,100,B,85.26,See me for help
590004,4743,270,Assignment 5,2025-02-14,Project,93,100,A,93.6,See me for help
590005,4743,270,Assignment 13,2025-02-17,Test,17,25,C,71.19,See me for help
590006,4743,271,Assignment 9,2025-01-19,Project,78,100,C,78.64,See me for help
590007,4743,271,Assignment 3,2025-01-05,Homework,88,100,B,88.36,Good work!
590008,4743,271,Assignment 12,2024-11-28,Classwork,38,50,C,77.97,Good work!
590009,4743,271,Assignment 13,2025-01-20,Test,49,50,A,99.87,Excellent!
590010,4743,271,Assignment 16,2025-02-15,Quiz,43,50,B,86.89,Needs review
590011,4743,271,Assignment 11,2024-11-27,Classwork,40,50,B,81.34,See me for help
590012,4743,271,Assignment 12,2025-01-02,Classwork,97,100,A,97.86,See me for help
590013,4743,271,Assignment 7,2025-01-18,Quiz,98,100,A,98.08,Excellent!
590014,4743,271,Assignment 3,2024-12-27,Quiz,8,10,B,87.09,See me for help
590015,4743,271,Assignment 13,2025-02-10,Homework,7,10,C,76.59,Good work!
590016,4743,271,Assignment 16,2025-01-06,Test,79,100,C,79.42,Good work!
590017,4743,271,Assignment 7,2025-02-15,Test,20,25,B,81.91,Good work!
590018,4743,271,Assignment 18,2024-12-06,Project,94,100,A,94.18,See me for help
590019,4743,271,Assignment 18,2024-12-12,Test,17,25,C,71.53,Excellent!
590020,4743,271,Assignment 12,2024-11-01,Homework,8,10,B,85.63,Needs review
590021,4743,271,Assignment 20,2024-11-21,Quiz,8,10,B,84.65,See me for help
590022,4743,271,Assignment 17,2024-12-14,Quiz,47,50,A,94.9,Needs review
590023,4743,271,Assignment 17,2024-11-17,Classwork,17,25,C,70.67,Excellent!
590024,4743,271,Assignment 16,2025-03-11,Project,20,25,B,80.55,See me for help
590025,4743,271,Assignment 16,2024-11-19,Quiz,8,10,B,86.04,See me for help
590026,4743,275,Assignment 20,2024-11-07,Homework,24,25,A,97.62,Excellent!
590027,4743,275,Assignment 10,2024-09-17,Homework,16,20,B,83.76,See me for help
590028,4743,275,Assignment 9,2024-11-09,Homework,15,20,C,77.51,Needs review
590029,4743,275,Assignment 20,2024-10-19,Quiz,73,100,C,73.29,See me for help
590030,4743,275,Assignment 2,2025-02-20,Test,15,20,C,76.33,Excellent!
590031,4743,275,Assignment 6,2024-10-31,Project,88,100,B,88.46,See me for help
590032,4743,275,Assignment 5,2024-11-02,Homework,76,100,C,76.91,Excellent!
590033,4743,275,Assignment 11,2024-10-24,Classwork,19,25,C,76.85,See me for help
590034,4743,275,Assignment 18,2025-02-16,Project,93,100,A,93.39,Good work!
590035,4743,275,Assignment 7,2025-01-02,Homework,22,25,A,90.69,Good work!
590036,4743,275,Assignment 1,2024-12-03,Project,19,20,A,96.28,Good work!
590037,4743,275,Assignment 7,2024-12-11,Homework,9,10,A,99.26,Good work!
590038,4743,275,Assignment 15,2024-09-26,Classwork,8,10,B,89.43,Needs review
590039,4743,275,Assignment 17,2024-10-27,Quiz,24,25,A,96.12,Needs review
590040,4743,275,Assignment 1,2024-10-31,Homework,40,50,B,80.17,Excellent!
590041,4743,275,Assignment 7,2024-09-09,Project,7,10,C,77.5,Needs review
590042,4743,275,Assignment 10,2024-10-10,Classwork,18,25,C,74.25,See me for help
590043,4743,275,Assignment 2,2025-01-24,Project,16,20,B,81.21,Needs review
590044,4743,275,Assignment 3,2025-02-28,Classwork,23,25,A,93.45,Good work!
590045,4743,275,Assignment 16,2025-01-29,Project,79,100,C,79.29,Needs review
590046,4743,275,Assignment 12,2025-02-09,Project,9,10,A,98.56,Excellent!
590047,4743,275,Assignment 8,2024-11-27,Classwork,15,20,C,75.57,Good work!
590048,4743,275,Assignment 17,2024-12-31,Test,16,20,B,83.54,See me for help
590049,4743,275,Assignment 4,2025-03-08,Test,86,100,B,86.07,Needs review
590050,4743,275,Assignment 11,2025-03-07,Classwork,9,10,A,97.31,Needs review
590051,4743,263,Assignment 14,2025-01-29,Test,21,25,B,87.6,Good work!
590052,4743,263,Assignment 3,2024-09-26,Test,23,25,A,92.01,Excellent!
590053,4743,263,Assignment 15,2024-11-15,Test,41,50,B,82.33,Needs review
590054,4743,263,Assignment 10,2024-10-22,Quiz,81,100,B,81.32,Needs review
590055,4743,263,Assignment 20,2025-01-24,Project,36,50,C,73.23,Needs review
590056,4743,263,Assignment 10,2024-09-13,Homework,36,50,C,73.8,Needs review
590057,4743,263,Assignment 8,2025-02-10,Project,16,20,B,80.39,Needs review
590058,4743,263,Assignment 1,2025-02-28,Classwork,22,25,A,91.06,Good work!
590059,4743,263,Assignment 11,2024-10-06,Quiz,24,25,A,98.81,See me for help
590060,4743,263,Assignment 9,2025-02-01,Homework,22,25,B,89.45,Needs review
590061,4743,263,Assignment 19,2024-09-15,Test,19,20,A,98.77,Excellent!
590062,4743,263,Assignment 4,2024-12-30,Test,88,100,B,88.92,Good work!
590063,4743,263,Assignment 8,2024-09-14,Homework,9,10,A,95.33,Needs review
590064,4743,263,Assignment 11,2024-09-13,Project,16,20,B,84.51,Excellent!
590065,4743,263,Assignment 18,2024-09-09,Classwork,8,10,B,80.43,See me for help
590066,4743,263,Assignment 9,2025-02-21,Homework,15,20,C,76.96,Needs review
590067,4743,263,Assignment 6,2025-01-24,Test,97,100,A,97.68,Excellent!
590068,4743,263,Assignment 18,2025-01-31,Quiz,15,20,C,78.79,Good work!
590069,4743,263,Assignment 17,2024-12-30,Homework,71,100,C,71.0,Needs review
590070,4743,263,Assignment 15,2024-11-10,Classwork,96,100,A,96.93,Excellent!
590071,4743,267,Assignment 15,2025-01-23,Quiz,19,20,A,96.03,See me for help
590072,4743,267,Assignment 20,2024-10-24,Classwork,49,50,A,99.6,Needs review
590073,4743,267,Assignment 10,2025-02-13,Project,14,20,C,73.2,Good work!
590074,4743,267,Assignment 6,2024-11-18,Project,79,100,C,79.57,Excellent!
590075,4743,267,Assignment 13,2024-12-03,Quiz,24,25,A,99.46,See me for help
590076,4743,267,Assignment 7,2024-09-11,Test,99,100,A,99.36,Good work!
590077,4743,267,Assignment 1,2024-10-19,Project,78,100,C,78.87,Needs review
590078,4743,267,Assignment 20,2025-03-08,Classwork,96,100,A,96.08,Needs review
590079,4743,267,Assignment 10,2025-01-26,Test,44,50,B,89.01,Good work!
590080,4743,267,Assignment 3,2024-12-21,Quiz,79,100,C,79.92,Needs review
590081,4743,267,Assignment 14,2025-02-08,Homework,35,50,C,70.56,Needs review
590082,4743,267,Assignment 6,2025-01-04,Project,37,50,C,75.29,Excellent!
590083,4743,267,Assignment 1,2024-10-12,Classwork,42,50,B,85.72,Excellent!
590084,4743,267,Assignment 3,2025-03-01,Project,14,20,C,71.83,Excellent!
590085,4743,267,Assignment 2,2025-01-25,Project,21,25,B,87.33,See me for help
590086,4743,267,Assignment 9,2024-10-12,Project,18,20,A,93.98,Good work!
590087,4743,267,Assignment 5,2024-10-17,Project,16,20,B,80.97,Excellent!
590088,4743,267,Assignment 15,2024-09-02,Test,7,10,C,74.19,Good work!
590089,4743,267,Assignment 4,2025-02-21,Homework,19,25,C,76.64,Good work!
590090,4743,267,Assignment 8,2025-03-20,Classwork,42,50,B,85.13,Needs review
590091,4743,267,Assignment 20,2024-11-26,Test,19,25,C,76.74,Needs review
590092,4743,267,Assignment 12,2024-11-21,Homework,17,20,B,89.22,Needs review
590093,4743,267,Assignment 7,2025-02-17,Classwork,21,25,B,87.32,Good work!
590094,4743,267,Assignment 16,2024-12-05,Project,92,100,A,92.08,Good work!
590095,4743,267,Assignment 18,2024-12-31,Test,17,20,B,86.69,See me for help
590096,4744,272,Assignment 20,2024-12-19,Quiz,62,100,D,62.96,Good work!
590097,4744,272,Assignment 19,2024-10-05,Test,15,25,D,62.01,Needs review
590098,4744,272,Assignment 12,2024-10-22,Project,17,20,B,89.64,Needs review
590099,4744,272,Assignment 14,2025-03-16,Project,37,50,C,74.3,Excellent!
590100,4744,272,Assignment 6,2024-11-10,Quiz,72,100,C,72.54,Needs review
590101,4744,272,Assignment 20,2024-12-14,Homework,35,50,C,70.28,See me for help
590102,4744,272,Assignment 19,2024-10-03,Homework,43,50,B,87.46,Excellent!
590103,4744,272,Assignment 17,2024-10-16,Classwork,13,20,D,65.57,Needs review
590104,4744,272,Assignment 4,2024-12-12,Project,31,50,D,62.26,Needs review
590105,4744,272,Assignment 18,2025-02-25,Test,88,100,B,88.75,Good work!
590106,4744,272,Assignment 14,2024-10-14,Classwork,18,25,C,75.18,Needs review
590107,4744,272,Assignment 16,2024-12-25,Quiz,15,20,C,78.91,Good work!
590108,4744,272,Assignment 10,2024-12-13,Quiz,19,25,C,79.18,Excellent!
590109,4744,272,Assignment 10,2025-01-12,Classwork,84,100,B,84.59,See me for help
590110,4744,272,Assignment 1,2025-01-18,Classwork,15,25,D,60.26,Good work!
590111,4744,272,Assignment 1,2024-12-08,Project,8,10,B,80.97,Excellent!
590112,4744,272,Assignment 13,2024-12-14,Project,32,50,D,65.06,Excellent!
590113,4744,272,Assignment 7,2025-03-17,Homework,68,100,D,68.19,Needs review
590114,4744,272,Assignment 6,2025-02-09,Project,85,100,B,85.79,See me for help
590115,4744,272,Assignment 3,2024-09-23,Quiz,66,100,D,66.98,See me for help
590116,4744,272,Assignment 12,2024-09-07,Test,15,20,C,79.99,Good work!
590117,4744,272,Assignment 11,2024-12-25,Quiz,7,10,C,72.18,See me for help
590118,4744,272,Assignment 7,2024-10-21,Homework,38,50,C,77.4,Excellent!
590119,4744,261,Assignment 16,2024-11-22,Classwork,17,25,C,71.94,Excellent!
590120,4744,261,Assignment 8,2025-01-03,Homework,67,100,D,67.08,Needs review
590121,4744,261,Assignment 17,2024-12-26,Quiz,30,50,D,60.74,Excellent!
590122,4744,261,Assignment 9,2024-09-20,Homework,15,20,C,77.71,See me for help
590123,4744,261,Assignment 6,2024-11-23,Test,14,20,C,74.25,Good work!
590124,4744,261,Assignment 18,2025-01-25,Test,31,50,D,62.84,Good work!
590125,4744,261,Assignment 2,2024-09-15,Homework,15,20,C,78.25,Excellent!
590126,4744,261,Assignment 15,2024-12-20,Quiz,7,10,C,77.91,Excellent!
590127,4744,261,Assignment 19,2024-09-19,Homework,88,100,B,88.3,Needs review
590128,4744,261,Assignment 2,2025-01-25,Project,8,10,B,82.08,Excellent!
590129,4744,261,Assignment 11,2025-03-10,Homework,62,100,D,62.48,Good work!
590130,4744,261,Assignment 1,2024-11-04,Quiz,17,20,B,87.35,See me for help
590131,4744,261,Assignment 5,2025-02-11,Test,70,100,C,70.19,Needs review
590132,4744,261,Assignment 1,2024-09-26,Classwork,8,10,B,84.89,Excellent!
590133,4744,261,Assignment 11,2025-02-10,Project,15,20,C,78.75,Good work!
590134,4744,261,Assignment 16,2024-09-24,Quiz,40,50,B,80.78,Needs review
590135,4744,261,Assignment 17,2024-10-07,Homework,74,100,C,74.4,Needs review
590136,4744,261,Assignment 5,2025-01-14,Classwork,13,20,D,65.31,Needs review
590137,4744,261,Assignment 16,2024-12-06,Quiz,66,100,D,66.95,Good work!
590138,4744,270,Assignment 3,2024-10-25,Project,14,20,C,72.68,Good work!
590139,4744,270,Assignment 11,2025-03-06,Quiz,64,100,D,64.66,See me for help
590140,4744,270,Assignment 14,2024-11-06,Classwork,20,25,B,82.26,Good work!
590141,4744,270,Assignment 13,2024-09-10,Quiz,34,50,D,69.81,Needs review
590142,4744,270,Assignment 5,2025-01-25,Classwork,8,10,B,86.09,See me for help
590143,4744,270,Assignment 2,2024-10-02,Test,60,100,D,60.81,Needs review
590144,4744,270,Assignment 5,2024-09-12,Quiz,86,100,B,86.2,Needs review
590145,4744,270,Assignment 1,2025-03-09,Classwork,8,10,B,89.3,See me for help
590146,4744,270,Assignment 12,2025-01-10,Project,14,20,C,74.77,Excellent!
590147,4744,270,Assignment 18,2025-01-04,Project,43,50,B,86.4,Needs review
590148,4744,270,Assignment 14,2025-03-02,Classwork,39,50,C,78.81,Needs review
590149,4744,270,Assignment 1,2024-09-28,Project,19,25,C,78.44,Excellent!
590150,4744,270,Assignment 15,2024-12-25,Project,86,100,B,86.1,See me for help
590151,4744,270,Assignment 10,2024-11-25,Classwork,62,100,D,62.74,See me for help
590152,4744,270,Assignment 2,2025-03-06,Test,80,100,B,80.63,See me for help
590153,4744,269,Assignment 8,2024-11-22,Quiz,18,25,C,72.71,Good work!
590154,4744,269,Assignment 10,2024-11-10,Classwork,16,25,D,67.66,Needs review
590155,4744,269,Assignment 18,2024-11-05,Classwork,7,10,C,75.04,Excellent!
590156,4744,269,Assignment 16,2024-09-01,Test,66,100,D,66.86,Needs review
590157,4744,269,Assignment 13,2025-02-15,Quiz,13,20,D,65.74,See me for help
590158,4744,269,Assignment 18,2025-02-19,Project,75,100,C,75.04,See me for help
590159,4744,269,Assignment 2,2025-02-13,Classwork,15,25,D,63.03,Excellent!
590160,4744,269,Assignment 15,2024-09-16,Quiz,70,100,C,70.69,Excellent!
590161,4744,269,Assignment 15,2025-02-20,Project,81,100,B,81.29,See me for help
590162,4744,269,Assignment 18,2024-10-22,Test,16,20,B,80.75,Good work!
590163,4744,269,Assignment 20,2025-02-27,Quiz,12,20,D,60.01,Needs review
590164,4744,269,Assignment 12,2024-09-22,Classwork,37,50,C,74.8,Excellent!
590165,4744,269,Assignment 16,2024-12-26,Homework,15,25,D,63.65,Needs review
590166,4744,269,Assignment 18,2024-09-03,Project,37,50,C,75.1,Excellent!
590167,4744,269,Assignment 15,2025-02-13,Homework,8,10,B,89.46,Needs review
590168,4744,269,Assignment 8,2025-02-23,Test,39,50,C,78.6,Needs review
590169,4744,269,Assignment 14,2024-12-03,Test,17,20,B,88.02,Excellent!
590170,4744,269,Assignment 2,2024-10-07,Test,18,25,C,74.8,See me for help
590171,4744,268,Assignment 10,2024-09-06,Project,74,100,C,74.14,Good work!
590172,4744,268,Assignment 18,2025-02-21,Homework,13,20,D,68.55,See me for help
590173,4744,268,Assignment 17,2025-01-23,Classwork,44,50,B,89.3,See me for help
590174,4744,268,Assignment 17,2024-10-13,Homework,17,25,C,71.1,Excellent!
590175,4744,268,Assignment 17,2025-02-20,Quiz,8,10,B,88.1,Needs review
590176,4744,268,Assignment 19,2025-03-17,Quiz,43,50,B,86.06,Good work!
590177,4744,268,Assignment 11,2025-03-04,Classwork,16,20,B,82.5,See me for help
590178,4744,268,Assignment 12,2025-03-11,Classwork,38,50,C,76.76,Excellent!
590179,4744,268,Assignment 10,2024-12-15,Project,80,100,B,80.07,See me for help
590180,4744,268,Assignment 16,2024-10-28,Homework,16,20,B,83.43,Excellent!
590181,4744,268,Assignment 6,2024-10-24,Homework,8,10,B,84.47,Needs review
590182,4744,268,Assignment 2,2025-02-13,Test,14,20,C,70.87,Needs review
590183,4744,268,Assignment 19,2025-03-20,Classwork,15,20,C,78.87,See me for help
590184,4744,268,Assignment 19,2024-12-20,Homework,13,20,D,65.92,Good work!
590185,4744,268,Assignment 5,2024-11-04,Test,8,10,B,86.82,Good work!
590186,4744,268,Assignment 6,2024-12-22,Test,6,10,D,68.75,Good work!
590187,4744,268,Assignment 11,2025-02-26,Homework,68,100,D,68.56,Excellent!
590188,4744,265,Assignment 17,2024-11-05,Quiz,15,20,C,78.18,Good work!
590189,4744,265,Assignment 16,2024-10-26,Project,6,10,D,64.95,Good work!
590190,4744,265,Assignment 6,2024-09-26,Test,17,25,C,71.52,See me for help
590191,4744,265,Assignment 4,2024-09-30,Quiz,16,20,B,84.25,Needs review
590192,4744,265,Assignment 15,2024-09-11,Classwork,87,100,B,87.6,Good work!
590193,4744,265,Assignment 7,2025-03-09,Homework,16,20,B,82.86,Needs review
590194,4744,265,Assignment 15,2025-01-18,Quiz,43,50,B,86.8,Good work!
590195,4744,265,Assignment 17,2024-11-21,Project,82,100,B,82.38,Good work!
590196,4744,265,Assignment 19,2025-02-01,Classwork,87,100,B,87.61,Needs review
590197,4744,265,Assignment 12,2024-10-26,Homework,16,20,B,82.32,See me for help
590198,4744,265,Assignment 15,2025-01-04,Project,12,20,D,61.43,Needs review
590199,4744,265,Assignment 17,2024-09-23,Project,30,50,D,60.61,See me for help
590200,4744,265,Assignment 8,2025-01-16,Project,20,25,B,82.93,Good work!
590201,4744,265,Assignment 18,2024-09-12,Homework,60,100,D,60.18,Excellent!
590202,4744,265,Assignment 9,2024-12-02,Test,64,100,D,64.5,Excellent!
590203,4745,270,Assignment 19,2024-09-10,Classwork,8,20,F,42.07,See me for help
590204,4745,270,Assignment 8,2024-10-14,Project,9,25,F,37.78,Needs review
590205,4745,270,Assignment 14,2024-12-25,Homework,21,50,F,42.57,Needs review
590206,4745,270,Assignment 14,2024-10-19,Quiz,9,50,F,19.06,See me for help
590207,4745,270,Assignment 18,2025-01-29,Homework,16,50,F,33.04,Good work!
590208,4745,270,Assignment 6,2025-02-06,Test,9,20,F,46.34,Excellent!
590209,4745,270,Assignment 16,2025-02-20,Test,7,25,F,31.84,Needs review
590210,4745,270,Assignment 9,2024-10-19,Test,6,20,F,34.12,Excellent!
590211,4745,270,Assignment 8,2024-09-11,Classwork,13,50,F,27.94,Excellent!
590212,4745,270,Assignment 7,2024-11-24,Classwork,4,20,F,23.81,Needs review
590213,4745,270,Assignment 11,2025-02-11,Test,5,20,F,28.84,Needs review
590214,4745,270,Assignment 20,2025-01-10,Classwork,10,25,F,43.15,See me for help
590215,4745,270,Assignment 7,2024-10-01,Test,19,50,F,38.65,Excellent!
590216,4745,270,Assignment 16,2024-12-23,Classwork,4,10,F,43.72,Excellent!
590217,4745,270,Assignment 12,2025-01-02,Homework,5,20,F,25.66,Needs review
