AttendanceID,StudentID,ClassID,AttendanceDate,AttendanceStatus,Reason
1178911,1949,130,2024-12-09,Absent,Doctor Appointment
1178912,1949,130,2024-12-10,Present,
1178913,1949,130,2024-12-11,Present,
1178914,1949,130,2024-12-12,Present,
1178915,1949,130,2024-12-13,Present,
1178916,1949,130,2024-12-16,Present,
1178917,1949,130,2024-12-17,Present,
1178918,1949,130,2024-12-18,Present,
1178919,1949,130,2024-12-19,Present,
1178920,1949,130,2024-12-20,Present,
1178921,1949,130,2024-12-23,Present,
1178922,1949,130,2024-12-24,Present,
1178923,1949,130,2024-12-25,Present,
1178924,1949,130,2024-12-26,Excused,Sick
1178925,1949,130,2024-12-27,Present,
1178926,1949,130,2024-12-30,Present,
1178927,1949,130,2024-12-31,Present,
1178928,1949,130,2025-01-01,Present,
1178929,1949,130,2025-01-02,Present,
1178930,1949,130,2025-01-03,Present,
1178931,1949,130,2025-01-06,Present,
1178932,1949,130,2025-01-07,Tardy,Oversleep
1178933,1949,130,2025-01-08,Present,
1178934,1949,130,2025-01-09,Present,
1178935,1949,130,2025-01-10,Absent,Unknown
1178936,1949,130,2025-01-13,Tardy,Family Issue
1178937,1949,130,2025-01-14,Present,
1178938,1949,130,2025-01-15,Present,
1178939,1949,130,2025-01-16,Present,
1178940,1949,130,2025-01-17,Present,
1178941,1949,130,2025-01-20,Present,
1178942,1949,130,2025-01-21,Tardy,Oversleep
1178943,1949,130,2025-01-22,Present,
1178944,1949,130,2025-01-23,Present,
1178945,1949,130,2025-01-24,Present,
1178946,1949,130,2025-01-27,Present,
1178947,1949,130,2025-01-28,Present,
1178948,1949,130,2025-01-29,Present,
1178949,1949,130,2025-01-30,Present,
1178950,1949,130,2025-01-31,Present,
1178951,1949,130,2025-02-03,Present,
1178952,1949,130,2025-02-04,Present,
1178953,1949,130,2025-02-05,Present,
1178954,1949,130,2025-02-06,Present,
1178955,1949,130,2025-02-07,Present,
1178956,1949,130,2025-02-10,Present,
1178957,1949,130,2025-02-11,Present,
1178958,1949,130,2025-02-12,Present,
1178959,1949,130,2025-02-13,Present,
1178960,1949,130,2025-02-14,Present,
1178961,1949,130,2025-02-17,Present,
1178962,1949,130,2025-02-18,Present,
1178963,1949,130,2025-02-19,Present,
1178964,1949,130,2025-02-20,Present,
1178965,1949,130,2025-02-21,Present,
1178966,1949,130,2025-02-24,Present,
1178967,1949,130,2025-02-25,Present,
1178968,1949,130,2025-02-26,Present,
1178969,1949,130,2025-02-27,Present,
1178970,1949,130,2025-02-28,Present,
1178971,1949,113,2024-09-02,Present,
1178972,1949,113,2024-09-03,Present,
1178973,1949,113,2024-09-04,Present,
1178974,1949,113,2024-09-05,Present,
1178975,1949,113,2024-09-06,Present,
1178976,1949,113,2024-09-09,Present,
1178977,1949,113,2024-09-10,Present,
1178978,1949,113,2024-09-11,Absent,Sick
1178979,1949,113,2024-09-12,Present,
1178980,1949,113,2024-09-13,Present,
1178981,1949,113,2024-09-16,Present,
1178982,1949,113,2024-09-17,Present,
1178983,1949,113,2024-09-18,Tardy,Late Bus
1178984,1949,113,2024-09-19,Present,
1178985,1949,113,2024-09-20,Present,
1178986,1949,113,2024-09-23,Present,
1178987,1949,113,2024-09-24,Present,
1178988,1949,113,2024-09-25,Present,
1178989,1949,113,2024-09-26,Present,
1178990,1949,113,2024-09-27,Present,
1178991,1949,113,2024-09-30,Present,
1178992,1949,113,2024-10-01,Present,
1178993,1949,113,2024-10-02,Present,
1178994,1949,113,2024-10-03,Present,
1178995,1949,113,2024-10-04,Present,
1178996,1949,113,2024-10-07,Present,
1178997,1949,113,2024-10-08,Present,
1178998,1949,113,2024-10-09,Present,
1178999,1949,113,2024-10-10,Present,
1179000,1949,113,2024-10-11,Present,
1179001,1949,113,2024-10-14,Present,
1179002,1949,113,2024-10-15,Present,
1179003,1949,113,2024-10-16,Present,
1179004,1949,113,2024-10-17,Present,
1179005,1949,113,2024-10-18,Present,
1179006,1949,113,2024-10-21,Present,
1179007,1949,113,2024-10-22,Present,
1179008,1949,113,2024-10-23,Present,
1179009,1949,113,2024-10-24,Present,
1179010,1949,113,2024-10-25,Present,
1179011,1949,113,2024-10-28,Present,
1179012,1949,113,2024-10-29,Present,
1179013,1949,113,2024-10-30,Absent,Unknown
1179014,1949,113,2024-10-31,Present,
1179015,1949,113,2024-11-01,Present,
1179016,1949,113,2024-11-04,Present,
1179017,1949,113,2024-11-05,Tardy,Oversleep
1179018,1949,113,2024-11-06,Present,
1179019,1949,113,2024-11-07,Present,
1179020,1949,113,2024-11-08,Present,
1179021,1949,113,2024-11-11,Excused,Unknown
1179022,1949,113,2024-11-12,Present,
1179023,1949,113,2024-11-13,Present,
1179024,1949,113,2024-11-14,Present,
1179025,1949,113,2024-11-15,Present,
1179026,1949,113,2024-11-18,Present,
1179027,1949,113,2024-11-19,Present,
1179028,1949,113,2024-11-20,Present,
1179029,1949,113,2024-11-21,Present,
1179030,1949,113,2024-11-22,Present,
1179031,1949,113,2024-11-25,Present,
1179032,1949,113,2024-11-26,Present,
1179033,1949,113,2024-11-27,Absent,Family Leave
1179034,1949,113,2024-11-28,Present,
1179035,1949,113,2024-11-29,Present,
1179036,1949,113,2024-12-02,Present,
1179037,1949,113,2024-12-03,Present,
1179038,1949,113,2024-12-04,Present,
1179039,1949,113,2024-12-05,Tardy,Oversleep
1179040,1949,113,2024-12-06,Present,
1179041,1949,113,2024-12-09,Present,
1179042,1949,113,2024-12-10,Present,
1179043,1949,113,2024-12-11,Present,
1179044,1949,113,2024-12-12,Present,
1179045,1949,113,2024-12-13,Present,
1179046,1949,113,2024-12-16,Present,
1179047,1949,113,2024-12-17,Present,
1179048,1949,113,2024-12-18,Present,
1179049,1949,113,2024-12-19,Present,
1179050,1949,113,2024-12-20,Present,
1179051,1949,113,2024-12-23,Tardy,Oversleep
1179052,1949,113,2024-12-24,Present,
1179053,1949,113,2024-12-25,Present,
1179054,1949,113,2024-12-26,Absent,Sick
1179055,1949,113,2024-12-27,Present,
1179056,1949,113,2024-12-30,Present,
1179057,1949,113,2024-12-31,Present,
1179058,1949,113,2025-01-01,Present,
1179059,1949,113,2025-01-02,Present,
1179060,1949,113,2025-01-03,Present,
1179061,1949,113,2025-01-06,Present,
1179062,1949,113,2025-01-07,Present,
1179063,1949,113,2025-01-08,Present,
1179064,1949,113,2025-01-09,Absent,Doctor Appointment
1179065,1949,113,2025-01-10,Present,
1179066,1949,113,2025-01-13,Present,
1179067,1949,113,2025-01-14,Present,
1179068,1949,113,2025-01-15,Present,
1179069,1949,113,2025-01-16,Present,
1179070,1949,113,2025-01-17,Present,
1179071,1949,113,2025-01-20,Present,
1179072,1949,113,2025-01-21,Present,
1179073,1949,113,2025-01-22,Present,
1179074,1949,113,2025-01-23,Present,
1179075,1949,113,2025-01-24,Present,
1179076,1949,113,2025-01-27,Present,
1179077,1949,113,2025-01-28,Tardy,Oversleep
1179078,1949,113,2025-01-29,Tardy,Late Bus
1179079,1949,113,2025-01-30,Present,
1179080,1949,113,2025-01-31,Present,
1179081,1949,113,2025-02-03,Present,
1179082,1949,113,2025-02-04,Present,
1179083,1949,113,2025-02-05,Tardy,Late Bus
1179084,1949,113,2025-02-06,Present,
1179085,1949,113,2025-02-07,Present,
1179086,1949,113,2025-02-10,Absent,Unknown
1179087,1949,113,2025-02-11,Present,
1179088,1949,113,2025-02-12,Present,
1179089,1949,113,2025-02-13,Present,
1179090,1949,113,2025-02-14,Present,
1179091,1949,113,2025-02-17,Present,
1179092,1949,113,2025-02-18,Present,
1179093,1949,113,2025-02-19,Present,
1179094,1949,113,2025-02-20,Present,
1179095,1949,113,2025-02-21,Present,
1179096,1949,113,2025-02-24,Present,
1179097,1949,113,2025-02-25,Absent,Doctor Appointment
1179098,1949,113,2025-02-26,Present,
1179099,1949,113,2025-02-27,Present,
1179100,1949,113,2025-02-28,Present,
1179101,1949,110,2024-09-02,Present,
1179102,1949,110,2024-09-04,Present,
1179103,1949,110,2024-09-06,Present,
1179104,1949,110,2024-09-10,Present,
1179105,1949,110,2024-09-12,Present,
1179106,1949,110,2024-09-16,Present,
1179107,1949,110,2024-09-18,Present,
1179108,1949,110,2024-09-20,Present,
1179109,1949,110,2024-09-24,Present,
1179110,1949,110,2024-09-26,Present,
1179111,1949,110,2024-09-30,Present,
1179112,1949,110,2024-10-02,Present,
1179113,1949,110,2024-10-04,Present,
1179114,1949,110,2024-10-08,Present,
1179115,1949,110,2024-10-10,Present,
1179116,1949,110,2024-10-14,Present,
1179117,1949,110,2024-10-16,Present,
1179118,1949,110,2024-10-18,Present,
1179119,1949,110,2024-10-22,Present,
1179120,1949,110,2024-10-24,Present,
1179121,1949,110,2024-10-28,Present,
1179122,1949,110,2024-10-30,Present,
1179123,1949,110,2024-11-01,Present,
1179124,1949,110,2024-11-05,Present,
1179125,1949,110,2024-11-07,Present,
1179126,1949,110,2024-11-11,Present,
1179127,1949,110,2024-11-13,Present,
1179128,1949,110,2024-11-15,Present,
1179129,1949,110,2024-11-19,Present,
1179130,1949,110,2024-11-21,Present,
1179131,1949,110,2024-11-25,Present,
1179132,1949,110,2024-11-27,Present,
1179133,1949,110,2024-11-29,Present,
1179134,1949,110,2024-12-03,Present,
1179135,1949,110,2024-12-05,Present,
1179136,1949,110,2024-12-09,Absent,Sick
1179137,1949,110,2024-12-11,Absent,Family Leave
1179138,1949,110,2024-12-13,Present,
1179139,1949,110,2024-12-17,Present,
1179140,1949,110,2024-12-19,Present,
1179141,1949,110,2024-12-23,Present,
1179142,1949,110,2024-12-25,Present,
1179143,1949,110,2024-12-27,Present,
1179144,1949,110,2024-12-31,Present,
1179145,1949,110,2025-01-02,Present,
1179146,1949,110,2025-01-06,Present,
1179147,1949,110,2025-01-08,Present,
1179148,1949,110,2025-01-10,Present,
1179149,1949,110,2025-01-14,Present,
1179150,1949,110,2025-01-16,Tardy,Late Bus
1179151,1949,110,2025-01-20,Present,
1179152,1949,110,2025-01-22,Tardy,Family Issue
1179153,1949,110,2025-01-24,Present,
1179154,1949,110,2025-01-28,Present,
1179155,1949,110,2025-01-30,Present,
1179156,1949,110,2025-02-03,Present,
1179157,1949,110,2025-02-05,Present,
1179158,1949,110,2025-02-07,Present,
1179159,1949,110,2025-02-11,Present,
1179160,1949,110,2025-02-13,Present,
1179161,1949,110,2025-02-17,Present,
1179162,1949,110,2025-02-19,Present,
1179163,1949,110,2025-02-21,Present,
1179164,1949,110,2025-02-25,Present,
1179165,1949,110,2025-02-27,Absent,Sick
1179166,1949,108,2024-09-02,Present,
1179167,1949,108,2024-09-04,Present,
1179168,1949,108,2024-09-06,Present,
1179169,1949,108,2024-09-10,Present,
1179170,1949,108,2024-09-12,Tardy,Late Bus
1179171,1949,108,2024-09-16,Present,
1179172,1949,108,2024-09-18,Present,
1179173,1949,108,2024-09-20,Present,
1179174,1949,108,2024-09-24,Present,
1179175,1949,108,2024-09-26,Present,
1179176,1949,108,2024-09-30,Present,
1179177,1949,108,2024-10-02,Present,
1179178,1949,108,2024-10-04,Present,
1179179,1949,108,2024-10-08,Present,
1179180,1949,108,2024-10-10,Present,
1179181,1949,108,2024-10-14,Present,
1179182,1949,108,2024-10-16,Present,
1179183,1949,108,2024-10-18,Present,
1179184,1949,108,2024-10-22,Present,
1179185,1949,108,2024-10-24,Absent,Unknown
1179186,1949,108,2024-10-28,Present,
1179187,1949,108,2024-10-30,Present,
1179188,1949,108,2024-11-01,Present,
1179189,1949,108,2024-11-05,Absent,Unknown
1179190,1949,108,2024-11-07,Present,
1179191,1949,108,2024-11-11,Present,
1179192,1949,108,2024-11-13,Present,
1179193,1949,108,2024-11-15,Present,
1179194,1949,108,2024-11-19,Present,
1179195,1949,108,2024-11-21,Present,
1179196,1949,108,2024-11-25,Present,
1179197,1949,108,2024-11-27,Present,
1179198,1949,108,2024-11-29,Present,
1179199,1949,108,2024-12-03,Present,
1179200,1949,108,2024-12-05,Tardy,Late Bus
1179201,1949,108,2024-12-09,Present,
1179202,1949,108,2024-12-11,Present,
1179203,1949,108,2024-12-13,Present,
1179204,1949,108,2024-12-17,Present,
1179205,1949,108,2024-12-19,Absent,Doctor Appointment
1179206,1949,108,2024-12-23,Present,
1179207,1949,108,2024-12-25,Present,
1179208,1949,108,2024-12-27,Present,
1179209,1949,108,2024-12-31,Present,
1179210,1949,108,2025-01-02,Present,
1179211,1949,108,2025-01-06,Present,
1179212,1949,108,2025-01-08,Present,
1179213,1949,108,2025-01-10,Tardy,Late Bus
1179214,1949,108,2025-01-14,Present,
1179215,1949,108,2025-01-16,Present,
1179216,1949,108,2025-01-20,Present,
1179217,1949,108,2025-01-22,Present,
1179218,1949,108,2025-01-24,Present,
1179219,1949,108,2025-01-28,Present,
1179220,1949,108,2025-01-30,Present,
1179221,1949,108,2025-02-03,Present,
1179222,1949,108,2025-02-05,Present,
1179223,1949,108,2025-02-07,Present,
1179224,1949,108,2025-02-11,Present,
1179225,1949,108,2025-02-13,Present,
1179226,1949,108,2025-02-17,Present,
1179227,1949,108,2025-02-19,Present,
1179228,1949,108,2025-02-21,Present,
1179229,1949,108,2025-02-25,Present,
1179230,1949,108,2025-02-27,Absent,Doctor Appointment
1179231,1949,123,2024-09-02,Present,
1179232,1949,123,2024-09-04,Present,
1179233,1949,123,2024-09-06,Present,
1179234,1949,123,2024-09-10,Present,
1179235,1949,123,2024-09-12,Present,
1179236,1949,123,2024-09-16,Tardy,Family Issue
1179237,1949,123,2024-09-18,Present,
1179238,1949,123,2024-09-20,Present,
1179239,1949,123,2024-09-24,Present,
1179240,1949,123,2024-09-26,Present,
1179241,1949,123,2024-09-30,Absent,Family Leave
1179242,1949,123,2024-10-02,Present,
1179243,1949,123,2024-10-04,Present,
1179244,1949,123,2024-10-08,Present,
1179245,1949,123,2024-10-10,Present,
1179246,1949,123,2024-10-14,Present,
1179247,1949,123,2024-10-16,Present,
1179248,1949,123,2024-10-18,Present,
1179249,1949,123,2024-10-22,Present,
1179250,1949,123,2024-10-24,Present,
1179251,1949,123,2024-10-28,Present,
1179252,1949,123,2024-10-30,Present,
1179253,1949,123,2024-11-01,Present,
1179254,1949,123,2024-11-05,Present,
1179255,1949,123,2024-11-07,Present,
1179256,1949,123,2024-11-11,Tardy,Late Bus
1179257,1949,123,2024-11-13,Present,
1179258,1949,123,2024-11-15,Present,
1179259,1949,123,2024-11-19,Present,
1179260,1949,123,2024-11-21,Present,
1179261,1949,123,2024-11-25,Present,
1179262,1949,123,2024-11-27,Present,
1179263,1949,123,2024-11-29,Present,
1179264,1949,123,2024-12-03,Present,
1179265,1949,123,2024-12-05,Present,
1179266,1949,123,2024-12-09,Present,
1179267,1949,123,2024-12-11,Present,
1179268,1949,123,2024-12-13,Present,
1179269,1949,123,2024-12-17,Present,
1179270,1949,123,2024-12-19,Present,
1179271,1949,123,2024-12-23,Present,
1179272,1949,123,2024-12-25,Tardy,Oversleep
1179273,1949,123,2024-12-27,Present,
1179274,1949,123,2024-12-31,Present,
1179275,1949,123,2025-01-02,Absent,Doctor Appointment
1179276,1949,123,2025-01-06,Present,
1179277,1949,123,2025-01-08,Present,
1179278,1949,123,2025-01-10,Present,
1179279,1949,123,2025-01-14,Present,
1179280,1949,123,2025-01-16,Present,
1179281,1949,123,2025-01-20,Absent,Unknown
1179282,1949,123,2025-01-22,Absent,Family Leave
1179283,1949,123,2025-01-24,Present,
1179284,1949,123,2025-01-28,Present,
1179285,1949,123,2025-01-30,Present,
1179286,1949,123,2025-02-03,Present,
1179287,1949,123,2025-02-05,Present,
1179288,1949,123,2025-02-07,Present,
1179289,1949,123,2025-02-11,Present,
1179290,1949,123,2025-02-13,Present,
1179291,1949,123,2025-02-17,Present,
1179292,1949,123,2025-02-19,Present,
1179293,1949,123,2025-02-21,Present,
1179294,1949,123,2025-02-25,Present,
1179295,1949,123,2025-02-27,Present,
1179296,1949,122,2024-09-02,Present,
1179297,1949,122,2024-09-03,Present,
1179298,1949,122,2024-09-04,Present,
1179299,1949,122,2024-09-05,Present,
1179300,1949,122,2024-09-06,Present,
1179301,1949,122,2024-09-09,Present,
1179302,1949,122,2024-09-10,Present,
1179303,1949,122,2024-09-11,Present,
1179304,1949,122,2024-09-12,Present,
1179305,1949,122,2024-09-13,Present,
1179306,1949,122,2024-09-16,Present,
1179307,1949,122,2024-09-17,Present,
1179308,1949,122,2024-09-18,Present,
1179309,1949,122,2024-09-19,Present,
1179310,1949,122,2024-09-20,Present,
1179311,1949,122,2024-09-23,Tardy,Family Issue
1179312,1949,122,2024-09-24,Present,
1179313,1949,122,2024-09-25,Present,
1179314,1949,122,2024-09-26,Present,
1179315,1949,122,2024-09-27,Present,
1179316,1949,122,2024-09-30,Present,
1179317,1949,122,2024-10-01,Present,
1179318,1949,122,2024-10-02,Present,
1179319,1949,122,2024-10-03,Present,
1179320,1949,122,2024-10-04,Present,
1179321,1949,122,2024-10-07,Present,
1179322,1949,122,2024-10-08,Present,
1179323,1949,122,2024-10-09,Absent,Family Leave
1179324,1949,122,2024-10-10,Present,
1179325,1949,122,2024-10-11,Present,
1179326,1949,122,2024-10-14,Present,
1179327,1949,122,2024-10-15,Absent,Sick
1179328,1949,122,2024-10-16,Present,
1179329,1949,122,2024-10-17,Present,
1179330,1949,122,2024-10-18,Tardy,Late Bus
1179331,1949,122,2024-10-21,Present,
1179332,1949,122,2024-10-22,Present,
1179333,1949,122,2024-10-23,Absent,Family Leave
1179334,1949,122,2024-10-24,Present,
1179335,1949,122,2024-10-25,Present,
1179336,1949,122,2024-10-28,Present,
1179337,1949,122,2024-10-29,Present,
1179338,1949,122,2024-10-30,Present,
1179339,1949,122,2024-10-31,Present,
1179340,1949,122,2024-11-01,Present,
1179341,1949,122,2024-11-04,Present,
1179342,1949,122,2024-11-05,Present,
1179343,1949,122,2024-11-06,Present,
1179344,1949,122,2024-11-07,Present,
1179345,1949,122,2024-11-08,Present,
1179346,1949,122,2024-11-11,Present,
1179347,1949,122,2024-11-12,Present,
1179348,1949,122,2024-11-13,Present,
1179349,1949,122,2024-11-14,Present,
1179350,1949,122,2024-11-15,Present,
1179351,1949,122,2024-11-18,Absent,Doctor Appointment
1179352,1949,122,2024-11-19,Present,
1179353,1949,122,2024-11-20,Present,
1179354,1949,122,2024-11-21,Present,
1179355,1949,122,2024-11-22,Present,
1179356,1949,122,2024-11-25,Absent,Unknown
1179357,1949,122,2024-11-26,Present,
1179358,1949,122,2024-11-27,Present,
1179359,1949,122,2024-11-28,Present,
1179360,1949,122,2024-11-29,Present,
1179361,1949,122,2024-12-02,Present,
1179362,1949,122,2024-12-03,Present,
1179363,1949,122,2024-12-04,Present,
1179364,1949,122,2024-12-05,Present,
1179365,1949,122,2024-12-06,Present,
1179366,1949,122,2024-12-09,Present,
1179367,1949,122,2024-12-10,Present,
1179368,1949,122,2024-12-11,Present,
1179369,1949,122,2024-12-12,Absent,Doctor Appointment
1179370,1949,122,2024-12-13,Present,
1179371,1949,122,2024-12-16,Present,
1179372,1949,122,2024-12-17,Present,
1179373,1949,122,2024-12-18,Absent,Family Leave
1179374,1949,122,2024-12-19,Present,
1179375,1949,122,2024-12-20,Present,
1179376,1949,122,2024-12-23,Present,
1179377,1949,122,2024-12-24,Present,
1179378,1949,122,2024-12-25,Present,
1179379,1949,122,2024-12-26,Present,
1179380,1949,122,2024-12-27,Present,
1179381,1949,122,2024-12-30,Present,
1179382,1949,122,2024-12-31,Present,
1179383,1949,122,2025-01-01,Present,
1179384,1949,122,2025-01-02,Present,
1179385,1949,122,2025-01-03,Present,
1179386,1949,122,2025-01-06,Present,
1179387,1949,122,2025-01-07,Present,
1179388,1949,122,2025-01-08,Present,
1179389,1949,122,2025-01-09,Present,
1179390,1949,122,2025-01-10,Present,
1179391,1949,122,2025-01-13,Present,
1179392,1949,122,2025-01-14,Present,
1179393,1949,122,2025-01-15,Present,
1179394,1949,122,2025-01-16,Present,
1179395,1949,122,2025-01-17,Present,
1179396,1949,122,2025-01-20,Absent,Unknown
1179397,1949,122,2025-01-21,Present,
1179398,1949,122,2025-01-22,Absent,Doctor Appointment
1179399,1949,122,2025-01-23,Present,
1179400,1949,122,2025-01-24,Present,
1179401,1949,122,2025-01-27,Present,
1179402,1949,122,2025-01-28,Present,
1179403,1949,122,2025-01-29,Present,
1179404,1949,122,2025-01-30,Present,
1179405,1949,122,2025-01-31,Present,
1179406,1949,122,2025-02-03,Present,
1179407,1949,122,2025-02-04,Present,
1179408,1949,122,2025-02-05,Present,
1179409,1949,122,2025-02-06,Present,
1179410,1949,122,2025-02-07,Tardy,Family Issue
1179411,1949,122,2025-02-10,Present,
1179412,1949,122,2025-02-11,Present,
1179413,1949,122,2025-02-12,Present,
1179414,1949,122,2025-02-13,Present,
1179415,1949,122,2025-02-14,Present,
1179416,1949,122,2025-02-17,Present,
1179417,1949,122,2025-02-18,Present,
1179418,1949,122,2025-02-19,Present,
1179419,1949,122,2025-02-20,Present,
1179420,1949,122,2025-02-21,Present,
1179421,1949,122,2025-02-24,Present,
1179422,1949,122,2025-02-25,Present,
1179423,1949,122,2025-02-26,Present,
1179424,1949,122,2025-02-27,Present,
1179425,1949,122,2025-02-28,Present,
1179426,1949,115,2024-09-02,Present,
1179427,1949,115,2024-09-04,Present,
1179428,1949,115,2024-09-06,Present,
1179429,1949,115,2024-09-10,Present,
1179430,1949,115,2024-09-12,Present,
1179431,1949,115,2024-09-16,Present,
1179432,1949,115,2024-09-18,Tardy,Family Issue
1179433,1949,115,2024-09-20,Present,
1179434,1949,115,2024-09-24,Present,
1179435,1949,115,2024-09-26,Present,
1179436,1949,115,2024-09-30,Absent,Family Leave
1179437,1949,115,2024-10-02,Present,
1179438,1949,115,2024-10-04,Present,
1179439,1949,115,2024-10-08,Present,
1179440,1949,115,2024-10-10,Absent,Family Leave
1179441,1949,115,2024-10-14,Present,
1179442,1949,115,2024-10-16,Present,
1179443,1949,115,2024-10-18,Present,
1179444,1949,115,2024-10-22,Tardy,Late Bus
1179445,1949,115,2024-10-24,Absent,Unknown
1179446,1949,115,2024-10-28,Present,
1179447,1949,115,2024-10-30,Absent,Family Leave
1179448,1949,115,2024-11-01,Present,
1179449,1949,115,2024-11-05,Present,
1179450,1949,115,2024-11-07,Present,
1179451,1949,115,2024-11-11,Present,
1179452,1949,115,2024-11-13,Present,
1179453,1949,115,2024-11-15,Present,
1179454,1949,115,2024-11-19,Present,
1179455,1949,115,2024-11-21,Present,
1179456,1949,115,2024-11-25,Present,
1179457,1949,115,2024-11-27,Present,
1179458,1949,115,2024-11-29,Present,
1179459,1949,115,2024-12-03,Present,
1179460,1949,115,2024-12-05,Excused,Doctor Appointment
1179461,1949,115,2024-12-09,Present,
1179462,1949,115,2024-12-11,Present,
1179463,1949,115,2024-12-13,Present,
1179464,1949,115,2024-12-17,Tardy,Late Bus
1179465,1949,115,2024-12-19,Tardy,Family Issue
1179466,1949,115,2024-12-23,Present,
1179467,1949,115,2024-12-25,Tardy,Late Bus
1179468,1949,115,2024-12-27,Present,
1179469,1949,115,2024-12-31,Present,
1179470,1949,115,2025-01-02,Present,
1179471,1949,115,2025-01-06,Present,
1179472,1949,115,2025-01-08,Present,
1179473,1949,115,2025-01-10,Present,
1179474,1949,115,2025-01-14,Present,
1179475,1949,115,2025-01-16,Present,
1179476,1949,115,2025-01-20,Present,
1179477,1949,115,2025-01-22,Present,
1179478,1949,115,2025-01-24,Present,
1179479,1949,115,2025-01-28,Present,
1179480,1949,115,2025-01-30,Absent,Doctor Appointment
1179481,1949,115,2025-02-03,Present,
1179482,1949,115,2025-02-05,Present,
1179483,1949,115,2025-02-07,Present,
1179484,1949,115,2025-02-11,Present,
1179485,1949,115,2025-02-13,Present,
1179486,1949,115,2025-02-17,Present,
1179487,1949,115,2025-02-19,Present,
1179488,1949,115,2025-02-21,Present,
1179489,1949,115,2025-02-25,Present,
1179490,1949,115,2025-02-27,Present,
1179491,1949,126,2024-09-02,Absent,Doctor Appointment
1179492,1949,126,2024-09-03,Present,
1179493,1949,126,2024-09-04,Present,
1179494,1949,126,2024-09-05,Present,
1179495,1949,126,2024-09-06,Present,
1179496,1949,126,2024-09-09,Present,
1179497,1949,126,2024-09-10,Absent,Sick
1179498,1949,126,2024-09-11,Present,
1179499,1949,126,2024-09-12,Present,
1179500,1949,126,2024-09-13,Absent,Unknown
1179501,1949,126,2024-09-16,Present,
1179502,1949,126,2024-09-17,Present,
1179503,1949,126,2024-09-18,Absent,Sick
1179504,1949,126,2024-09-19,Present,
1179505,1949,126,2024-09-20,Tardy,Oversleep
1179506,1949,126,2024-09-23,Absent,Family Leave
1179507,1949,126,2024-09-24,Absent,Family Leave
1179508,1949,126,2024-09-25,Present,
1179509,1949,126,2024-09-26,Present,
1179510,1949,126,2024-09-27,Present,
1179511,1949,126,2024-09-30,Present,
