AssessmentID,StudentID,ClassID,AssignmentName,AssessmentDate,AssessmentType,PointsEarned,PointsPossible,GradeLetter,GradePercentage,Comments
511380,4112,224,Assignment 2,2025-01-04,Project,7,20,F,38.44,Needs review
511381,4112,224,Assignment 1,2024-11-02,Project,25,50,F,51.91,Good work!
511382,4112,224,Assignment 15,2025-01-09,Quiz,10,20,F,52.68,See me for help
511383,4112,224,Assignment 2,2024-10-19,Homework,13,25,F,55.62,Good work!
511384,4112,224,Assignment 17,2025-03-06,Quiz,17,50,F,34.1,Good work!
511385,4112,224,Assignment 9,2024-10-26,Test,9,25,F,39.88,Needs review
511386,4112,224,Assignment 8,2024-12-31,Classwork,3,10,F,31.41,Excellent!
511387,4112,224,Assignment 8,2024-11-02,Test,4,10,F,42.84,Good work!
511388,4112,217,Assignment 15,2024-12-29,Project,38,100,F,38.32,Needs review
511389,4112,217,Assignment 13,2024-10-24,Quiz,4,10,F,49.98,Good work!
511390,4112,217,Assignment 17,2024-11-07,Classwork,10,20,F,54.85,Needs review
511391,4112,217,Assignment 10,2024-12-21,Test,2,10,F,26.51,Excellent!
511392,4112,217,Assignment 19,2025-03-16,Homework,13,25,F,52.86,Needs review
511393,4112,217,Assignment 6,2025-01-24,Classwork,23,50,F,47.09,See me for help
511394,4112,217,Assignment 20,2025-01-25,Test,53,100,F,53.69,Excellent!
511395,4112,217,Assignment 14,2025-01-30,Classwork,8,20,F,42.08,Good work!
511396,4112,217,Assignment 1,2024-09-19,Classwork,41,100,F,41.3,Needs review
511397,4112,217,Assignment 12,2025-02-15,Project,2,10,F,26.34,Needs review
511398,4112,217,Assignment 16,2025-02-27,Test,21,50,F,42.69,Needs review
511399,4112,217,Assignment 12,2024-09-18,Homework,13,50,F,27.98,See me for help
511400,4112,217,Assignment 4,2025-02-16,Classwork,26,50,F,52.37,See me for help
511401,4112,217,Assignment 13,2024-10-06,Project,10,20,F,52.86,Needs review
511402,4112,217,Assignment 13,2025-03-20,Test,47,100,F,47.82,See me for help
511403,4112,217,Assignment 5,2024-10-18,Homework,4,10,F,47.38,See me for help
511404,4112,217,Assignment 15,2025-02-24,Classwork,30,100,F,30.92,See me for help
511405,4112,217,Assignment 3,2025-02-14,Test,33,100,F,33.68,Needs review
511406,4112,217,Assignment 10,2024-11-17,Project,17,50,F,34.88,Good work!
511407,4112,217,Assignment 15,2025-01-12,Test,13,25,F,54.41,Needs review
511408,4112,217,Assignment 19,2025-02-22,Homework,23,50,F,47.47,Needs review
511409,4112,217,Assignment 1,2025-02-16,Project,7,25,F,28.78,Good work!
511410,4112,217,Assignment 11,2025-01-18,Classwork,39,100,F,39.6,Excellent!
511411,4112,217,Assignment 12,2024-10-08,Classwork,23,50,F,46.78,Needs review
511412,4112,215,Assignment 15,2024-12-16,Project,11,25,F,46.23,Needs review
511413,4112,215,Assignment 20,2024-11-30,Test,19,50,F,38.65,Needs review
511414,4112,215,Assignment 18,2024-11-26,Project,4,10,F,45.33,Needs review
511415,4112,215,Assignment 7,2025-01-24,Quiz,4,10,F,45.92,See me for help
511416,4112,215,Assignment 16,2025-01-15,Test,36,100,F,36.38,See me for help
511417,4112,215,Assignment 9,2025-03-13,Classwork,6,20,F,33.2,Needs review
511418,4112,215,Assignment 17,2025-03-14,Quiz,5,10,F,53.64,Excellent!
511419,4112,215,Assignment 14,2025-03-16,Classwork,2,10,F,28.33,See me for help
511420,4112,215,Assignment 8,2025-02-24,Quiz,24,50,F,49.25,Excellent!
511421,4112,215,Assignment 11,2024-10-16,Project,9,20,F,46.8,See me for help
511422,4112,215,Assignment 3,2024-12-05,Project,10,25,F,43.54,Excellent!
511423,4112,215,Assignment 2,2024-11-18,Project,46,100,F,46.88,Good work!
511424,4112,215,Assignment 15,2024-09-09,Classwork,44,100,F,44.79,Needs review
511425,4112,215,Assignment 16,2025-01-20,Classwork,10,25,F,40.71,See me for help
511426,4112,215,Assignment 19,2025-02-26,Homework,47,100,F,47.71,Good work!
511427,4112,215,Assignment 5,2024-11-14,Quiz,3,10,F,32.37,Good work!
511428,4112,215,Assignment 6,2024-11-04,Test,5,20,F,26.73,Excellent!
511429,4112,216,Assignment 11,2024-11-30,Project,27,50,F,54.29,Needs review
511430,4112,216,Assignment 3,2024-10-16,Test,54,100,F,54.53,See me for help
511431,4112,216,Assignment 19,2024-12-01,Project,48,100,F,48.89,Needs review
511432,4112,216,Assignment 19,2025-01-27,Quiz,12,25,F,51.49,Excellent!
511433,4112,216,Assignment 4,2025-02-20,Homework,6,20,F,33.97,Good work!
511434,4112,216,Assignment 3,2024-11-06,Quiz,13,25,F,53.21,Excellent!
511435,4112,216,Assignment 8,2024-11-12,Project,24,50,F,48.15,Excellent!
511436,4112,216,Assignment 5,2025-01-30,Quiz,20,50,F,40.81,See me for help
511437,4112,216,Assignment 13,2024-09-26,Quiz,55,100,F,55.23,Excellent!
511438,4112,216,Assignment 5,2025-01-24,Classwork,38,100,F,38.21,Excellent!
511439,4112,216,Assignment 17,2024-09-20,Homework,9,20,F,47.55,Needs review
511440,4112,216,Assignment 12,2024-12-11,Project,19,50,F,38.46,Excellent!
511441,4112,216,Assignment 10,2025-03-20,Classwork,19,50,F,38.59,See me for help
511442,4112,216,Assignment 3,2025-01-29,Homework,52,100,F,52.87,See me for help
511443,4112,216,Assignment 14,2024-10-09,Test,9,25,F,36.22,Good work!
511444,4112,216,Assignment 12,2025-01-27,Project,10,20,F,51.83,See me for help
511445,4112,216,Assignment 3,2024-09-10,Homework,21,50,F,43.2,Good work!
511446,4112,216,Assignment 15,2024-10-15,Classwork,46,100,F,46.1,See me for help
511447,4112,216,Assignment 6,2025-01-28,Project,41,100,F,41.6,Needs review
511448,4112,216,Assignment 16,2024-11-18,Classwork,8,20,F,44.29,Excellent!
511449,4112,216,Assignment 9,2025-01-06,Test,13,25,F,54.54,Needs review
511450,4112,216,Assignment 3,2024-12-06,Classwork,26,50,F,53.74,Needs review
511451,4112,216,Assignment 5,2024-11-30,Quiz,53,100,F,53.68,See me for help
511452,4112,216,Assignment 6,2025-01-13,Test,35,100,F,35.8,See me for help
511453,4112,216,Assignment 14,2024-09-30,Test,16,50,F,32.21,Good work!
511454,4112,227,Assignment 1,2024-09-28,Classwork,47,100,F,47.22,See me for help
511455,4112,227,Assignment 5,2024-09-10,Classwork,9,25,F,37.54,Good work!
511456,4112,227,Assignment 4,2025-02-24,Quiz,11,20,F,55.5,See me for help
511457,4112,227,Assignment 14,2025-01-22,Project,55,100,F,55.31,See me for help
511458,4112,227,Assignment 12,2024-10-14,Classwork,55,100,F,55.1,See me for help
511459,4112,227,Assignment 10,2024-09-09,Classwork,11,25,F,44.84,Excellent!
511460,4112,227,Assignment 20,2025-03-20,Quiz,39,100,F,39.72,Needs review
511461,4112,227,Assignment 3,2025-01-19,Project,3,10,F,39.3,See me for help
511462,4112,227,Assignment 19,2024-12-03,Quiz,47,100,F,47.18,Good work!
511463,4112,227,Assignment 3,2024-09-25,Homework,27,100,F,27.83,Good work!
511464,4112,227,Assignment 8,2025-02-05,Homework,7,20,F,37.06,Excellent!
511465,4112,227,Assignment 16,2024-10-13,Homework,5,20,F,28.65,Excellent!
511466,4112,227,Assignment 13,2024-12-17,Classwork,12,25,F,48.25,Needs review
511467,4112,227,Assignment 7,2025-02-02,Quiz,22,50,F,44.33,Good work!
511468,4112,227,Assignment 5,2024-10-02,Project,4,10,F,44.25,See me for help
511469,4112,212,Assignment 7,2025-02-22,Quiz,4,10,F,41.27,Good work!
511470,4112,212,Assignment 14,2024-10-02,Test,9,25,F,36.53,Good work!
511471,4112,212,Assignment 14,2025-02-09,Quiz,7,25,F,29.0,Needs review
511472,4112,212,Assignment 16,2024-10-09,Classwork,8,20,F,40.84,Good work!
511473,4112,212,Assignment 12,2024-10-10,Classwork,45,100,F,45.75,Excellent!
511474,4112,212,Assignment 20,2024-12-05,Quiz,10,20,F,52.96,Good work!
511475,4112,212,Assignment 8,2024-09-15,Test,17,50,F,35.45,Good work!
511476,4112,212,Assignment 3,2025-02-08,Classwork,14,50,F,29.77,Excellent!
511477,4112,212,Assignment 4,2025-01-25,Quiz,8,25,F,32.86,See me for help
511478,4112,212,Assignment 1,2024-10-07,Project,42,100,F,42.42,Good work!
511479,4112,212,Assignment 4,2024-11-02,Homework,4,10,F,47.16,Needs review
511480,4112,212,Assignment 13,2024-10-29,Project,9,20,F,46.92,Needs review
511481,4112,212,Assignment 10,2024-10-18,Homework,3,10,F,31.92,Excellent!
511482,4112,212,Assignment 15,2024-10-23,Homework,7,25,F,29.33,See me for help
511483,4112,212,Assignment 6,2024-11-12,Project,9,20,F,45.49,Good work!
511484,4112,212,Assignment 17,2025-02-03,Quiz,3,10,F,39.08,Excellent!
511485,4112,212,Assignment 8,2024-11-14,Classwork,28,100,F,28.36,See me for help
511486,4112,212,Assignment 3,2024-11-18,Quiz,5,10,F,52.52,Needs review
511487,4112,212,Assignment 5,2025-02-05,Test,44,100,F,44.98,Needs review
511488,4112,212,Assignment 13,2024-11-28,Classwork,8,25,F,32.23,See me for help
511489,4112,212,Assignment 19,2025-02-24,Homework,6,25,F,27.92,Excellent!
511490,4112,223,Assignment 11,2024-10-07,Homework,12,25,F,50.17,See me for help
511491,4112,223,Assignment 1,2024-11-25,Homework,23,50,F,46.15,Good work!
511492,4112,223,Assignment 18,2024-12-01,Test,3,10,F,39.6,Needs review
511493,4112,223,Assignment 3,2024-10-01,Project,36,100,F,36.22,See me for help
511494,4112,223,Assignment 6,2025-01-21,Classwork,4,10,F,42.97,Needs review
511495,4112,223,Assignment 11,2024-09-17,Test,54,100,F,54.39,Excellent!
511496,4112,223,Assignment 13,2025-01-24,Test,5,10,F,52.34,Good work!
511497,4112,223,Assignment 15,2025-03-12,Quiz,16,50,F,32.03,Excellent!
511498,4112,223,Assignment 6,2024-12-21,Homework,30,100,F,30.72,See me for help
511499,4112,223,Assignment 8,2024-11-04,Classwork,22,50,F,44.43,Needs review
511500,4112,223,Assignment 19,2024-10-01,Test,9,25,F,37.94,Needs review
511501,4112,223,Assignment 1,2024-12-06,Homework,8,20,F,43.5,Excellent!
511502,4112,223,Assignment 8,2024-09-01,Classwork,45,100,F,45.27,Good work!
511503,4112,223,Assignment 17,2024-09-14,Test,18,50,F,37.95,See me for help
511504,4112,223,Assignment 19,2024-12-16,Test,5,10,F,55.46,Needs review
511505,4112,221,Assignment 1,2024-11-05,Project,7,25,F,29.22,Needs review
511506,4112,221,Assignment 8,2024-09-11,Test,25,50,F,50.65,See me for help
511507,4112,221,Assignment 1,2024-09-19,Quiz,37,100,F,37.7,Needs review
511508,4112,221,Assignment 13,2025-02-23,Project,7,25,F,31.46,Good work!
511509,4112,221,Assignment 4,2024-10-10,Classwork,15,50,F,31.68,Good work!
511510,4112,221,Assignment 4,2025-01-23,Classwork,27,50,F,55.05,See me for help
511511,4112,221,Assignment 8,2024-12-30,Project,7,20,F,37.98,Excellent!
511512,4112,221,Assignment 19,2025-01-09,Homework,7,25,F,29.49,See me for help
511513,4112,221,Assignment 6,2025-03-20,Classwork,7,25,F,30.88,Needs review
511514,4112,221,Assignment 14,2024-09-12,Project,10,20,F,52.53,Excellent!
511515,4112,221,Assignment 2,2024-09-26,Quiz,3,10,F,39.62,Excellent!
511516,4112,221,Assignment 5,2024-10-21,Homework,8,20,F,43.37,Excellent!
511517,4112,221,Assignment 10,2025-02-04,Project,21,50,F,43.75,Good work!
511518,4112,221,Assignment 3,2024-09-16,Classwork,5,20,F,26.7,Needs review
511519,4112,221,Assignment 16,2024-11-25,Quiz,6,20,F,34.77,See me for help
511520,4112,221,Assignment 7,2024-10-02,Quiz,3,10,F,39.9,Needs review
511521,4113,227,Assignment 4,2024-12-28,Project,16,25,D,64.91,Excellent!
511522,4113,227,Assignment 7,2024-12-06,Classwork,14,25,F,57.08,See me for help
511523,4113,227,Assignment 1,2025-02-08,Homework,10,25,F,41.33,Excellent!
511524,4113,227,Assignment 8,2025-02-02,Homework,42,100,F,42.39,See me for help
511525,4113,227,Assignment 8,2024-12-11,Classwork,21,50,F,42.59,Excellent!
511526,4113,227,Assignment 3,2024-11-07,Homework,34,50,D,68.29,Needs review
511527,4113,227,Assignment 5,2024-10-10,Quiz,27,50,F,54.38,See me for help
511528,4113,227,Assignment 3,2024-10-04,Quiz,11,25,F,47.93,Needs review
511529,4113,227,Assignment 3,2025-01-09,Quiz,30,50,D,61.21,Good work!
511530,4113,227,Assignment 16,2024-11-26,Classwork,47,100,F,47.31,Excellent!
511531,4113,227,Assignment 3,2024-10-04,Project,16,25,D,65.7,See me for help
511532,4113,227,Assignment 11,2024-09-09,Homework,5,10,F,50.68,See me for help
511533,4113,227,Assignment 10,2025-01-25,Project,4,10,F,43.88,Excellent!
511534,4113,227,Assignment 1,2024-12-18,Classwork,31,50,D,63.52,See me for help
511535,4113,227,Assignment 10,2024-10-23,Quiz,48,100,F,48.07,Good work!
511536,4113,227,Assignment 7,2024-12-18,Project,13,25,F,55.03,Needs review
511537,4113,227,Assignment 3,2024-11-08,Project,56,100,F,56.81,Excellent!
511538,4113,227,Assignment 2,2025-01-10,Project,5,10,F,55.78,Excellent!
511539,4113,213,Assignment 2,2024-11-04,Homework,8,20,F,41.48,Needs review
511540,4113,213,Assignment 10,2024-12-23,Test,11,25,F,44.25,Needs review
511541,4113,213,Assignment 2,2024-12-04,Homework,25,50,F,50.52,Good work!
511542,4113,213,Assignment 20,2025-01-27,Classwork,11,25,F,44.8,Excellent!
511543,4113,213,Assignment 6,2024-09-12,Quiz,23,50,F,46.46,Needs review
511544,4113,213,Assignment 3,2024-11-21,Homework,53,100,F,53.15,See me for help
511545,4113,213,Assignment 13,2024-11-22,Test,58,100,F,58.21,Good work!
511546,4113,213,Assignment 14,2024-11-16,Test,5,10,F,59.45,Excellent!
511547,4113,213,Assignment 1,2025-02-14,Project,12,25,F,48.33,Good work!
511548,4113,213,Assignment 7,2025-02-22,Test,14,25,F,58.23,Excellent!
511549,4113,213,Assignment 3,2024-09-30,Test,17,25,D,69.25,See me for help
511550,4113,213,Assignment 5,2025-03-17,Homework,5,10,F,55.98,Needs review
511551,4113,213,Assignment 18,2024-11-28,Classwork,58,100,F,58.92,Excellent!
511552,4113,213,Assignment 9,2024-12-03,Test,6,10,D,67.17,Good work!
511553,4113,213,Assignment 7,2024-12-06,Quiz,4,10,F,41.37,Good work!
511554,4113,213,Assignment 4,2025-03-08,Quiz,34,50,D,69.08,See me for help
511555,4113,213,Assignment 8,2025-01-18,Classwork,10,20,F,51.74,Needs review
511556,4113,213,Assignment 13,2025-01-09,Homework,64,100,D,64.76,Good work!
511557,4113,224,Assignment 14,2024-10-31,Project,12,25,F,48.87,Excellent!
511558,4113,224,Assignment 4,2024-11-26,Classwork,4,10,F,48.86,Needs review
511559,4113,224,Assignment 12,2025-02-16,Classwork,16,25,D,64.22,Excellent!
511560,4113,224,Assignment 17,2024-09-11,Quiz,47,100,F,47.98,Excellent!
511561,4113,224,Assignment 4,2024-10-07,Project,10,20,F,52.73,Good work!
511562,4113,224,Assignment 20,2024-10-22,Quiz,43,100,F,43.04,Needs review
511563,4113,224,Assignment 13,2024-12-18,Project,5,10,F,51.43,See me for help
511564,4113,224,Assignment 20,2025-01-26,Classwork,13,20,D,66.88,See me for help
511565,4113,224,Assignment 10,2025-03-18,Project,63,100,D,63.41,Good work!
511566,4113,224,Assignment 3,2024-09-24,Project,25,50,F,50.69,Excellent!
511567,4113,224,Assignment 9,2024-11-15,Project,46,100,F,46.65,Needs review
511568,4113,224,Assignment 12,2025-02-20,Homework,14,25,F,56.64,See me for help
511569,4113,224,Assignment 6,2025-02-05,Quiz,14,25,F,56.26,Needs review
511570,4113,224,Assignment 6,2024-12-15,Homework,34,50,D,68.86,Needs review
511571,4113,224,Assignment 5,2024-12-28,Homework,14,25,F,58.85,Good work!
511572,4113,224,Assignment 1,2025-01-31,Quiz,60,100,D,60.6,Excellent!
511573,4113,224,Assignment 9,2024-11-05,Project,12,20,D,64.35,See me for help
511574,4113,224,Assignment 5,2024-10-09,Project,12,20,D,64.01,See me for help
511575,4113,224,Assignment 6,2024-11-06,Homework,27,50,F,55.37,See me for help
511576,4113,224,Assignment 11,2025-01-11,Test,43,100,F,43.49,Excellent!
511577,4113,224,Assignment 11,2025-03-06,Project,27,50,F,55.03,Good work!
511578,4113,215,Assignment 11,2025-02-24,Homework,4,10,F,44.51,Excellent!
511579,4113,215,Assignment 6,2025-02-02,Test,8,20,F,43.67,See me for help
511580,4113,215,Assignment 19,2024-12-05,Project,67,100,D,67.26,Excellent!
511581,4113,215,Assignment 1,2024-11-14,Project,48,100,F,48.4,See me for help
511582,4113,215,Assignment 5,2025-02-25,Classwork,8,20,F,43.36,Good work!
511583,4113,215,Assignment 9,2025-02-02,Homework,55,100,F,55.75,Good work!
511584,4113,215,Assignment 14,2025-01-03,Quiz,23,50,F,46.84,See me for help
511585,4113,215,Assignment 1,2024-12-26,Homework,9,20,F,47.82,Excellent!
511586,4113,215,Assignment 19,2025-01-15,Classwork,50,100,F,50.44,Excellent!
511587,4113,215,Assignment 13,2024-10-14,Quiz,24,50,F,49.01,See me for help
511588,4113,215,Assignment 19,2025-02-22,Classwork,5,10,F,54.62,Excellent!
511589,4113,215,Assignment 12,2025-01-30,Project,6,10,D,69.43,See me for help
511590,4113,215,Assignment 19,2024-11-17,Project,5,10,F,51.41,Needs review
511591,4113,215,Assignment 12,2025-02-21,Classwork,47,100,F,47.54,Good work!
511592,4113,215,Assignment 15,2025-03-08,Quiz,14,25,F,57.54,Good work!
511593,4113,215,Assignment 14,2025-02-21,Homework,6,10,D,61.49,Excellent!
511594,4113,215,Assignment 16,2025-01-27,Quiz,66,100,D,66.75,Good work!
511595,4113,215,Assignment 6,2025-03-09,Quiz,9,20,F,47.97,Needs review
511596,4113,215,Assignment 15,2024-12-04,Project,17,25,D,69.68,Needs review
511597,4113,215,Assignment 6,2024-09-15,Test,14,25,F,58.59,Excellent!
511598,4113,215,Assignment 12,2024-10-15,Project,42,100,F,42.97,See me for help
511599,4113,215,Assignment 17,2024-10-31,Homework,14,25,F,59.87,Excellent!
511600,4113,228,Assignment 9,2025-02-22,Classwork,12,25,F,48.98,Good work!
511601,4113,228,Assignment 17,2024-11-20,Classwork,8,20,F,43.07,Good work!
511602,4113,228,Assignment 9,2024-12-26,Homework,6,10,D,62.93,See me for help
511603,4113,228,Assignment 7,2025-02-18,Quiz,24,50,F,48.58,Excellent!
511604,4113,228,Assignment 16,2025-03-12,Classwork,6,10,D,68.35,Needs review
511605,4113,228,Assignment 12,2024-10-20,Project,60,100,D,60.27,See me for help
511606,4113,228,Assignment 7,2024-09-18,Project,13,20,D,67.94,See me for help
511607,4113,228,Assignment 11,2025-03-03,Test,46,100,F,46.01,See me for help
