AssessmentID,StudentID,ClassID,AssignmentName,AssessmentDate,AssessmentType,PointsEarned,PointsPossible,GradeLetter,GradePercentage,Comments
844323,6790,363,Assignment 18,2025-01-22,Project,46,100,F,46.15,Excellent!
844324,6790,363,Assignment 20,2024-10-24,Classwork,4,10,F,46.47,See me for help
844325,6790,363,Assignment 13,2025-02-08,Quiz,10,20,F,54.53,Needs review
844326,6790,363,Assignment 12,2025-01-09,Test,67,100,D,67.13,See me for help
844327,6790,363,Assignment 3,2025-01-28,Quiz,26,50,F,53.65,Good work!
844328,6790,363,Assignment 6,2025-03-09,Quiz,51,100,F,51.83,Good work!
844329,6790,363,Assignment 8,2025-01-24,Homework,13,20,D,69.96,See me for help
844330,6790,363,Assignment 5,2024-11-17,Homework,37,50,C,74.42,See me for help
844331,6790,363,Assignment 14,2024-10-22,Homework,12,25,F,48.59,Excellent!
844332,6790,363,Assignment 15,2024-12-11,Quiz,17,25,D,69.74,See me for help
844333,6790,363,Assignment 6,2024-11-08,Classwork,25,50,F,51.45,See me for help
844334,6790,361,Assignment 1,2025-01-15,Classwork,9,20,F,47.34,Needs review
844335,6790,361,Assignment 4,2024-10-23,Test,70,100,C,70.61,See me for help
844336,6790,361,Assignment 18,2024-10-02,Project,6,10,D,66.65,Good work!
844337,6790,361,Assignment 14,2024-12-05,Quiz,24,50,F,49.29,Needs review
844338,6790,361,Assignment 15,2024-10-02,Classwork,14,25,F,57.98,Good work!
844339,6790,361,Assignment 15,2024-12-11,Test,10,20,F,50.73,Needs review
844340,6790,361,Assignment 3,2024-09-27,Classwork,6,10,D,63.32,See me for help
844341,6790,361,Assignment 2,2024-09-02,Quiz,36,50,C,72.95,Needs review
844342,6790,361,Assignment 7,2025-01-08,Project,11,25,F,47.35,See me for help
844343,6790,361,Assignment 18,2024-09-09,Project,12,20,D,64.52,Needs review
844344,6790,361,Assignment 17,2024-12-03,Homework,16,25,D,64.45,Needs review
844345,6790,361,Assignment 18,2024-10-18,Test,25,50,F,51.14,Needs review
844346,6790,361,Assignment 20,2024-11-03,Homework,10,20,F,51.57,Excellent!
844347,6790,361,Assignment 19,2024-09-02,Homework,18,25,C,73.68,See me for help
844348,6790,361,Assignment 4,2024-12-04,Classwork,12,20,D,60.95,Excellent!
844349,6790,361,Assignment 7,2025-01-07,Classwork,13,25,F,53.83,See me for help
844350,6790,364,Assignment 16,2024-09-01,Classwork,6,10,D,67.73,Excellent!
844351,6790,364,Assignment 16,2025-03-03,Project,47,100,F,47.07,Good work!
844352,6790,364,Assignment 11,2025-02-17,Project,5,10,F,57.55,Needs review
844353,6790,364,Assignment 20,2024-12-18,Classwork,72,100,C,72.94,Needs review
844354,6790,364,Assignment 13,2024-10-18,Homework,24,50,F,48.24,Excellent!
844355,6790,364,Assignment 3,2024-09-23,Project,68,100,D,68.24,Excellent!
844356,6790,364,Assignment 19,2024-11-01,Project,55,100,F,55.47,Excellent!
844357,6790,364,Assignment 8,2025-01-08,Test,5,10,F,58.02,See me for help
844358,6790,364,Assignment 1,2024-10-10,Classwork,6,10,D,68.68,Needs review
844359,6790,364,Assignment 8,2025-03-07,Quiz,11,20,F,59.25,Excellent!
844360,6790,364,Assignment 18,2024-12-01,Homework,66,100,D,66.51,Excellent!
844361,6790,364,Assignment 7,2024-09-10,Project,24,50,F,49.01,Excellent!
844362,6790,364,Assignment 15,2025-01-23,Classwork,5,10,F,59.21,Needs review
844363,6790,364,Assignment 19,2025-03-08,Classwork,16,25,D,65.76,Good work!
844364,6790,364,Assignment 6,2025-02-18,Classwork,33,50,D,67.73,Excellent!
844365,6790,380,Assignment 12,2024-12-27,Quiz,71,100,C,71.38,Excellent!
844366,6790,380,Assignment 3,2025-01-15,Project,68,100,D,68.67,Needs review
844367,6790,380,Assignment 20,2024-11-05,Classwork,60,100,D,60.62,See me for help
844368,6790,380,Assignment 3,2024-12-21,Homework,52,100,F,52.08,Needs review
844369,6790,380,Assignment 2,2024-11-06,Quiz,5,10,F,52.11,Good work!
844370,6790,380,Assignment 12,2024-10-14,Quiz,6,10,D,61.44,See me for help
844371,6790,380,Assignment 16,2024-11-19,Quiz,31,50,D,63.69,Good work!
844372,6790,380,Assignment 12,2024-09-30,Project,12,20,D,64.78,Good work!
844373,6790,380,Assignment 3,2025-01-13,Quiz,31,50,D,62.59,Needs review
844374,6790,380,Assignment 4,2024-10-10,Classwork,55,100,F,55.47,See me for help
844375,6790,380,Assignment 2,2025-01-29,Classwork,11,20,F,57.5,Good work!
844376,6790,380,Assignment 3,2025-01-14,Classwork,50,100,F,50.76,See me for help
844377,6790,380,Assignment 18,2024-09-10,Homework,7,10,C,70.28,Good work!
844378,6790,380,Assignment 19,2025-01-15,Quiz,24,50,F,49.23,Needs review
844379,6790,380,Assignment 4,2024-12-31,Test,9,20,F,46.43,Needs review
844380,6790,380,Assignment 9,2025-03-16,Quiz,14,25,F,56.39,See me for help
844381,6790,380,Assignment 11,2025-03-04,Homework,28,50,F,57.21,See me for help
844382,6790,380,Assignment 20,2025-02-17,Classwork,7,10,C,72.95,Good work!
844383,6790,380,Assignment 7,2024-11-25,Project,23,50,F,46.93,Excellent!
844384,6790,380,Assignment 9,2024-10-22,Quiz,7,10,C,75.65,Excellent!
844385,6790,380,Assignment 8,2024-09-29,Classwork,28,50,F,57.57,Excellent!
844386,6790,380,Assignment 5,2025-02-03,Test,28,50,F,57.1,Needs review
844387,6790,376,Assignment 13,2025-02-20,Test,11,20,F,57.86,Good work!
844388,6790,376,Assignment 9,2024-11-18,Classwork,35,50,C,71.29,Good work!
844389,6790,376,Assignment 16,2024-12-13,Project,68,100,D,68.21,Good work!
844390,6790,376,Assignment 15,2024-09-09,Quiz,31,50,D,62.84,Good work!
844391,6790,376,Assignment 13,2024-09-07,Homework,34,50,D,68.82,Excellent!
844392,6790,376,Assignment 17,2025-01-26,Project,26,50,F,53.73,Excellent!
844393,6790,376,Assignment 3,2024-12-17,Test,17,25,C,71.23,Excellent!
844394,6790,376,Assignment 11,2025-01-03,Project,17,25,D,68.5,Needs review
844395,6790,376,Assignment 6,2024-11-17,Project,16,25,D,67.64,Excellent!
844396,6790,376,Assignment 6,2025-01-12,Project,15,25,D,60.45,Excellent!
844397,6790,376,Assignment 5,2024-11-03,Test,54,100,F,54.64,See me for help
844398,6790,376,Assignment 16,2024-12-19,Homework,11,20,F,59.76,See me for help
844399,6790,376,Assignment 3,2024-09-29,Project,49,100,F,49.81,See me for help
844400,6790,376,Assignment 10,2025-01-22,Homework,12,20,D,61.54,Excellent!
844401,6790,376,Assignment 2,2024-10-06,Classwork,16,25,D,67.72,Needs review
844402,6790,376,Assignment 17,2024-12-30,Quiz,12,25,F,48.6,Good work!
844403,6790,376,Assignment 20,2024-09-13,Classwork,50,100,F,50.18,Excellent!
844404,6791,365,Assignment 2,2025-01-25,Test,66,100,D,66.98,Good work!
844405,6791,365,Assignment 9,2025-01-25,Quiz,13,20,D,65.59,Needs review
844406,6791,365,Assignment 3,2025-03-10,Project,17,20,B,89.13,Excellent!
844407,6791,365,Assignment 3,2025-01-20,Project,12,20,D,63.99,See me for help
844408,6791,365,Assignment 9,2025-02-06,Quiz,34,50,D,69.5,Needs review
844409,6791,365,Assignment 10,2025-01-15,Homework,37,50,C,75.94,See me for help
844410,6791,365,Assignment 10,2024-09-09,Project,8,10,B,85.26,Excellent!
844411,6791,365,Assignment 13,2024-10-23,Project,84,100,B,84.21,See me for help
844412,6791,365,Assignment 15,2024-09-18,Test,67,100,D,67.31,Excellent!
844413,6791,365,Assignment 4,2024-10-11,Project,36,50,C,73.8,Excellent!
844414,6791,365,Assignment 2,2025-02-07,Homework,17,25,D,69.32,Excellent!
844415,6791,365,Assignment 14,2024-09-27,Homework,68,100,D,68.98,Good work!
844416,6791,365,Assignment 13,2024-10-16,Project,44,50,B,88.62,Good work!
844417,6791,365,Assignment 19,2024-09-09,Classwork,6,10,D,68.05,Needs review
844418,6791,365,Assignment 8,2024-10-07,Quiz,32,50,D,64.55,See me for help
844419,6791,365,Assignment 20,2025-02-16,Test,35,50,C,70.3,Needs review
844420,6791,365,Assignment 5,2024-11-16,Homework,21,25,B,86.19,Good work!
844421,6791,365,Assignment 13,2025-01-24,Classwork,6,10,D,68.85,Excellent!
844422,6791,368,Assignment 9,2025-02-11,Classwork,39,50,C,79.26,Good work!
844423,6791,368,Assignment 12,2024-10-12,Project,8,10,B,82.88,Excellent!
844424,6791,368,Assignment 14,2025-03-16,Project,42,50,B,85.9,Good work!
844425,6791,368,Assignment 1,2024-09-08,Homework,16,25,D,65.92,Good work!
844426,6791,368,Assignment 17,2025-01-01,Project,17,25,C,70.26,See me for help
844427,6791,368,Assignment 1,2025-02-24,Quiz,32,50,D,64.65,Needs review
844428,6791,368,Assignment 15,2025-02-09,Project,20,25,B,80.8,Excellent!
844429,6791,368,Assignment 1,2024-10-08,Test,14,20,C,74.93,Good work!
844430,6791,368,Assignment 9,2024-10-30,Homework,21,25,B,85.99,Needs review
844431,6791,368,Assignment 19,2025-01-19,Test,36,50,C,73.94,See me for help
844432,6791,368,Assignment 11,2024-12-01,Classwork,17,20,B,88.59,Needs review
844433,6791,368,Assignment 18,2024-09-17,Project,22,25,B,89.13,See me for help
844434,6791,368,Assignment 18,2025-02-13,Classwork,17,25,C,71.79,Good work!
844435,6791,368,Assignment 12,2024-09-29,Quiz,78,100,C,78.03,Good work!
844436,6791,368,Assignment 4,2024-09-27,Homework,16,25,D,66.27,Good work!
844437,6791,368,Assignment 20,2024-09-07,Quiz,7,10,C,70.13,See me for help
844438,6791,368,Assignment 2,2025-02-01,Homework,6,10,D,66.63,See me for help
844439,6791,368,Assignment 9,2024-10-26,Test,15,20,C,79.29,Good work!
844440,6791,368,Assignment 8,2025-02-13,Project,8,10,B,81.19,Good work!
844441,6791,368,Assignment 20,2025-02-10,Classwork,68,100,D,68.86,Needs review
844442,6791,368,Assignment 18,2025-01-06,Quiz,16,20,B,81.34,Excellent!
844443,6791,361,Assignment 4,2025-03-08,Project,34,50,D,68.8,Good work!
844444,6791,361,Assignment 10,2024-09-15,Project,21,25,B,85.43,Needs review
844445,6791,361,Assignment 19,2025-01-28,Homework,8,10,B,87.71,Good work!
844446,6791,361,Assignment 13,2024-11-14,Classwork,36,50,C,73.93,See me for help
844447,6791,361,Assignment 3,2025-01-20,Homework,89,100,B,89.94,Excellent!
844448,6791,361,Assignment 2,2024-09-28,Project,7,10,C,73.51,Needs review
844449,6791,361,Assignment 19,2024-11-18,Project,8,10,B,80.69,Excellent!
844450,6791,361,Assignment 19,2024-10-17,Classwork,17,20,B,85.24,Needs review
844451,6791,361,Assignment 3,2024-09-12,Test,17,25,C,70.9,Needs review
844452,6791,361,Assignment 12,2025-02-02,Test,14,20,C,74.0,Good work!
844453,6791,361,Assignment 11,2025-01-15,Homework,71,100,C,71.15,See me for help
844454,6791,361,Assignment 15,2024-11-30,Quiz,12,20,D,64.43,Excellent!
844455,6791,361,Assignment 12,2025-02-20,Homework,17,20,B,85.85,Good work!
844456,6791,361,Assignment 7,2024-12-20,Test,6,10,D,66.78,Needs review
844457,6791,361,Assignment 16,2025-03-03,Project,8,10,B,86.51,Needs review
844458,6791,361,Assignment 3,2025-02-19,Project,18,25,C,73.13,Good work!
844459,6791,361,Assignment 2,2024-09-21,Quiz,8,10,B,89.82,See me for help
844460,6791,361,Assignment 3,2025-03-10,Classwork,66,100,D,66.99,See me for help
844461,6791,361,Assignment 3,2025-01-05,Test,7,10,C,76.4,Excellent!
844462,6791,362,Assignment 6,2024-12-27,Project,7,10,C,71.63,Good work!
844463,6791,362,Assignment 6,2025-01-23,Classwork,41,50,B,82.27,See me for help
844464,6791,362,Assignment 13,2024-11-29,Project,7,10,C,78.63,Good work!
844465,6791,362,Assignment 8,2024-12-13,Test,12,20,D,64.03,Good work!
844466,6791,362,Assignment 19,2025-03-01,Classwork,19,25,C,76.51,Excellent!
844467,6791,362,Assignment 1,2024-12-22,Homework,77,100,C,77.73,Good work!
844468,6791,362,Assignment 11,2024-09-16,Test,34,50,D,68.2,Good work!
844469,6791,362,Assignment 16,2024-09-28,Test,7,10,C,70.98,Good work!
844470,6791,362,Assignment 15,2024-09-30,Homework,87,100,B,87.69,See me for help
844471,6791,362,Assignment 3,2024-09-04,Project,83,100,B,83.54,Good work!
844472,6791,362,Assignment 2,2024-11-09,Test,13,20,D,69.49,Needs review
844473,6791,362,Assignment 9,2025-01-07,Test,43,50,B,87.68,Needs review
844474,6791,362,Assignment 2,2024-09-28,Homework,16,25,D,66.06,Good work!
844475,6791,362,Assignment 17,2025-03-19,Homework,7,10,C,70.43,Good work!
844476,6791,362,Assignment 6,2025-01-22,Test,39,50,C,78.58,Good work!
844477,6791,362,Assignment 18,2024-12-17,Test,22,25,B,89.72,Good work!
844478,6791,362,Assignment 3,2025-02-17,Homework,17,25,D,69.36,Needs review
844479,6791,362,Assignment 1,2025-01-10,Classwork,8,10,B,87.22,Good work!
844480,6791,380,Assignment 15,2024-11-18,Classwork,12,20,D,60.28,See me for help
844481,6791,380,Assignment 19,2025-01-07,Test,40,50,B,81.48,Excellent!
844482,6791,380,Assignment 17,2024-12-18,Test,19,25,C,78.01,Good work!
844483,6791,380,Assignment 2,2024-12-08,Homework,12,20,D,64.27,Needs review
844484,6791,380,Assignment 10,2024-10-25,Quiz,60,100,D,60.42,Excellent!
844485,6791,380,Assignment 3,2024-12-16,Homework,44,50,B,88.22,See me for help
844486,6791,380,Assignment 7,2024-09-20,Project,83,100,B,83.02,Excellent!
844487,6791,380,Assignment 15,2024-11-21,Homework,7,10,C,74.34,Needs review
844488,6791,380,Assignment 20,2024-10-15,Test,17,20,B,89.17,See me for help
844489,6791,380,Assignment 17,2025-02-22,Project,17,20,B,89.72,Needs review
844490,6791,380,Assignment 15,2024-10-06,Classwork,44,50,B,88.85,Good work!
844491,6791,380,Assignment 2,2024-11-18,Classwork,6,10,D,63.24,Excellent!
844492,6791,380,Assignment 17,2025-01-02,Project,8,10,B,88.61,Needs review
844493,6791,380,Assignment 8,2025-03-16,Test,30,50,D,60.6,Needs review
844494,6791,380,Assignment 11,2024-10-02,Classwork,32,50,D,65.06,Excellent!
844495,6791,380,Assignment 6,2025-02-04,Homework,13,20,D,66.05,See me for help
844496,6791,380,Assignment 19,2024-10-03,Quiz,15,20,C,76.71,Excellent!
844497,6791,380,Assignment 1,2024-09-07,Project,19,25,C,79.78,Needs review
844498,6791,380,Assignment 15,2025-03-01,Test,81,100,B,81.97,See me for help
844499,6791,380,Assignment 20,2024-12-01,Homework,15,20,C,76.26,Excellent!
844500,6791,380,Assignment 2,2024-11-29,Homework,15,20,C,76.57,Excellent!
844501,6791,387,Assignment 11,2024-09-15,Classwork,62,100,D,62.05,Excellent!
844502,6791,387,Assignment 14,2024-11-14,Quiz,60,100,D,60.05,See me for help
844503,6791,387,Assignment 4,2024-09-21,Classwork,32,50,D,65.13,Excellent!
844504,6791,387,Assignment 15,2024-10-14,Quiz,64,100,D,64.23,Excellent!
844505,6791,387,Assignment 14,2025-01-21,Classwork,15,25,D,63.23,Excellent!
844506,6791,387,Assignment 5,2025-01-31,Test,6,10,D,64.22,Needs review
844507,6791,387,Assignment 15,2024-10-04,Homework,12,20,D,60.68,Excellent!
844508,6791,387,Assignment 7,2025-02-05,Quiz,37,50,C,74.79,Excellent!
844509,6791,387,Assignment 16,2025-02-01,Quiz,76,100,C,76.21,See me for help
844510,6791,387,Assignment 4,2025-02-28,Project,7,10,C,74.21,Excellent!
844511,6791,387,Assignment 18,2025-01-24,Project,73,100,C,73.54,See me for help
844512,6791,387,Assignment 11,2025-01-03,Project,21,25,B,87.55,Needs review
844513,6791,387,Assignment 18,2024-09-22,Test,6,10,D,66.8,Needs review
844514,6791,387,Assignment 9,2025-03-11,Test,13,20,D,68.55,Excellent!
844515,6791,387,Assignment 8,2024-10-03,Project,14,20,C,70.35,Excellent!
844516,6791,387,Assignment 6,2024-09-18,Homework,8,10,B,87.72,See me for help
844517,6791,366,Assignment 3,2024-10-10,Test,7,10,C,79.47,See me for help
844518,6791,366,Assignment 7,2025-01-24,Test,13,20,D,65.33,Good work!
844519,6791,366,Assignment 11,2025-03-14,Test,8,10,B,85.21,Needs review
844520,6791,366,Assignment 20,2025-01-30,Quiz,20,25,B,80.54,Needs review
844521,6791,366,Assignment 7,2025-01-15,Test,43,50,B,86.43,Good work!
844522,6791,366,Assignment 18,2024-11-08,Classwork,14,20,C,74.6,Excellent!
844523,6791,366,Assignment 2,2024-12-09,Homework,36,50,C,73.43,Good work!
844524,6791,366,Assignment 11,2024-12-02,Test,8,10,B,85.22,Needs review
844525,6791,366,Assignment 9,2024-09-21,Classwork,18,25,C,74.12,Good work!
844526,6791,366,Assignment 20,2025-02-11,Test,33,50,D,67.04,Good work!
844527,6791,366,Assignment 19,2025-03-12,Homework,42,50,B,85.55,Excellent!
844528,6791,366,Assignment 16,2024-12-08,Quiz,6,10,D,66.07,Excellent!
844529,6791,366,Assignment 10,2025-03-17,Classwork,86,100,B,86.02,Needs review
844530,6791,366,Assignment 17,2025-03-19,Project,17,25,D,69.58,See me for help
844531,6791,366,Assignment 9,2024-09-24,Quiz,16,20,B,80.95,Excellent!
844532,6791,366,Assignment 19,2024-11-12,Test,31,50,D,63.68,Good work!
844533,6791,366,Assignment 17,2024-10-09,Project,19,25,C,78.73,Good work!
844534,6791,366,Assignment 5,2025-01-21,Classwork,7,10,C,77.04,Excellent!
844535,6791,366,Assignment 5,2024-11-05,Homework,21,25,B,86.75,Good work!
844536,6791,366,Assignment 1,2025-01-05,Classwork,84,100,B,84.37,Excellent!
844537,6791,366,Assignment 5,2025-03-01,Project,6,10,D,61.24,Needs review
844538,6791,366,Assignment 15,2025-01-28,Test,17,20,B,89.42,See me for help
844539,6791,366,Assignment 20,2025-01-27,Quiz,7,10,C,75.21,Needs review
844540,6791,385,Assignment 4,2024-11-08,Project,43,50,B,87.68,Excellent!
844541,6791,385,Assignment 15,2024-11-15,Project,13,20,D,67.51,Good work!
844542,6791,385,Assignment 9,2024-10-08,Classwork,17,20,B,85.85,Excellent!
844543,6791,385,Assignment 20,2024-11-27,Project,15,20,C,79.46,Good work!
844544,6791,385,Assignment 9,2024-09-14,Test,7,10,C,74.5,Good work!
844545,6791,385,Assignment 15,2025-03-16,Project,15,20,C,76.15,See me for help
844546,6791,385,Assignment 5,2024-12-18,Project,31,50,D,63.88,Excellent!
844547,6791,385,Assignment 16,2025-02-28,Homework,13,20,D,65.57,Excellent!
844548,6791,385,Assignment 5,2025-02-05,Classwork,39,50,C,78.94,Good work!
844549,6791,385,Assignment 20,2024-12-26,Test,86,100,B,86.11,Needs review
844550,6791,385,Assignment 12,2025-02-18,Classwork,63,100,D,63.85,Needs review
844551,6791,385,Assignment 10,2024-12-30,Classwork,77,100,C,77.31,Good work!
844552,6791,385,Assignment 4,2024-10-21,Homework,65,100,D,65.15,Needs review
844553,6791,385,Assignment 17,2024-09-29,Test,19,25,C,76.59,Excellent!
844554,6791,385,Assignment 9,2025-01-13,Project,36,50,C,73.81,Excellent!
844555,6792,368,Assignment 15,2024-11-25,Classwork,8,10,B,87.33,Excellent!
844556,6792,368,Assignment 2,2024-11-30,Classwork,24,25,A,96.89,Needs review
844557,6792,368,Assignment 15,2024-12-19,Homework,88,100,B,88.65,Excellent!
844558,6792,368,Assignment 13,2024-10-17,Test,46,50,A,93.05,See me for help
844559,6792,368,Assignment 9,2024-12-17,Classwork,14,20,C,72.25,Needs review
844560,6792,368,Assignment 12,2025-03-04,Project,21,25,B,84.4,Needs review
844561,6792,368,Assignment 17,2024-12-23,Classwork,19,20,A,95.9,Needs review
844562,6792,368,Assignment 15,2024-09-04,Homework,38,50,C,77.6,Excellent!
844563,6792,368,Assignment 9,2024-10-18,Homework,17,20,B,86.64,Good work!
844564,6792,368,Assignment 5,2024-11-04,Classwork,16,20,B,84.53,Good work!
844565,6792,368,Assignment 15,2025-01-30,Quiz,24,25,A,98.77,See me for help
844566,6792,368,Assignment 2,2025-02-05,Homework,9,10,A,92.83,Needs review
844567,6792,368,Assignment 4,2025-03-08,Homework,98,100,A,98.52,Needs review
844568,6792,368,Assignment 14,2025-03-08,Homework,15,20,C,76.04,Excellent!
844569,6792,368,Assignment 10,2024-09-11,Project,18,25,C,72.45,Excellent!
844570,6792,368,Assignment 6,2025-01-06,Project,48,50,A,96.11,Needs review
844571,6792,368,Assignment 9,2024-12-08,Project,21,25,B,87.29,Good work!
844572,6792,368,Assignment 19,2024-09-19,Quiz,19,20,A,98.04,See me for help
844573,6792,368,Assignment 6,2024-11-21,Test,9,10,A,94.78,Good work!
844574,6792,368,Assignment 5,2024-10-13,Homework,20,20,A,100.0,Needs review
844575,6792,368,Assignment 3,2025-01-19,Project,91,100,A,91.24,See me for help
844576,6792,368,Assignment 5,2024-11-19,Quiz,88,100,B,88.73,Needs review
844577,6792,368,Assignment 18,2024-09-13,Classwork,22,25,A,90.97,See me for help
844578,6792,374,Assignment 18,2025-01-26,Quiz,18,25,C,75.15,Excellent!
844579,6792,374,Assignment 14,2024-11-11,Test,23,25,A,94.23,Good work!
844580,6792,374,Assignment 2,2024-11-18,Quiz,18,20,A,91.8,See me for help
844581,6792,374,Assignment 8,2024-12-23,Classwork,8,10,B,86.05,Good work!
844582,6792,374,Assignment 4,2025-01-10,Project,8,10,B,84.77,See me for help
844583,6792,374,Assignment 16,2025-01-27,Homework,7,10,C,75.75,Needs review
844584,6792,374,Assignment 3,2025-03-06,Homework,19,20,A,95.46,See me for help
844585,6792,374,Assignment 14,2025-01-01,Classwork,73,100,C,73.47,Excellent!
844586,6792,374,Assignment 12,2024-12-26,Project,22,25,A,90.94,Excellent!
844587,6792,374,Assignment 10,2024-11-27,Quiz,19,25,C,76.35,Needs review
844588,6792,374,Assignment 15,2024-12-10,Classwork,96,100,A,96.59,Good work!
844589,6792,374,Assignment 11,2025-01-03,Classwork,17,20,B,88.47,Good work!
844590,6792,374,Assignment 19,2024-12-17,Quiz,85,100,B,85.43,Needs review
844591,6792,374,Assignment 5,2024-09-25,Project,50,50,A,100.0,Needs review
844592,6792,374,Assignment 17,2024-12-17,Classwork,20,20,A,100.0,Needs review
844593,6792,374,Assignment 2,2025-03-08,Test,93,100,A,93.89,Excellent!
844594,6792,384,Assignment 16,2024-10-12,Homework,17,20,B,85.96,See me for help
844595,6792,384,Assignment 2,2025-03-03,Test,94,100,A,94.14,Good work!
844596,6792,384,Assignment 6,2024-10-28,Test,19,25,C,77.72,See me for help
844597,6792,384,Assignment 12,2025-02-13,Test,18,25,C,72.51,Good work!
844598,6792,384,Assignment 11,2024-10-31,Quiz,48,50,A,96.7,Excellent!
844599,6792,384,Assignment 20,2025-02-18,Project,7,10,C,75.27,Good work!
844600,6792,384,Assignment 9,2024-11-23,Homework,89,100,B,89.74,See me for help
844601,6792,384,Assignment 9,2024-11-21,Test,75,100,C,75.73,Excellent!
844602,6792,384,Assignment 1,2024-10-06,Project,43,50,B,87.2,Excellent!
844603,6792,384,Assignment 11,2025-03-06,Project,9,10,A,97.49,Needs review
844604,6792,384,Assignment 15,2024-12-06,Homework,21,25,B,85.64,Excellent!
844605,6792,384,Assignment 3,2025-02-08,Quiz,7,10,C,77.28,Needs review
844606,6792,384,Assignment 12,2024-10-18,Classwork,10,10,A,100.0,Needs review
844607,6792,384,Assignment 17,2025-01-10,Quiz,74,100,C,74.46,Excellent!
844608,6792,384,Assignment 5,2024-10-20,Homework,16,20,B,84.93,Excellent!
844609,6792,384,Assignment 9,2024-11-30,Classwork,24,25,A,96.38,Good work!
844610,6792,384,Assignment 9,2025-02-01,Quiz,18,25,C,74.96,See me for help
844611,6792,384,Assignment 15,2025-02-09,Classwork,18,20,A,92.95,Good work!
844612,6792,384,Assignment 20,2024-11-21,Classwork,19,20,A,95.43,See me for help
844613,6792,384,Assignment 6,2024-09-23,Project,47,50,A,94.92,Needs review
844614,6792,384,Assignment 17,2025-01-18,Project,41,50,B,82.84,Needs review
844615,6792,384,Assignment 7,2024-09-11,Test,19,20,A,96.77,Needs review
844616,6792,384,Assignment 6,2025-02-22,Homework,9,10,A,98.5,See me for help
844617,6792,390,Assignment 4,2024-10-30,Homework,42,50,B,85.16,Excellent!
844618,6792,390,Assignment 12,2025-02-15,Homework,7,10,C,73.63,Excellent!
844619,6792,390,Assignment 19,2025-01-30,Homework,20,25,B,82.51,Needs review
844620,6792,390,Assignment 9,2024-12-30,Project,8,10,B,89.97,Excellent!
844621,6792,390,Assignment 11,2024-09-10,Classwork,43,50,B,87.91,See me for help
844622,6792,390,Assignment 8,2024-09-07,Quiz,7,10,C,78.39,Needs review
844623,6792,390,Assignment 11,2024-11-09,Test,97,100,A,97.3,Needs review
844624,6792,390,Assignment 13,2024-10-27,Project,47,50,A,94.72,Good work!
844625,6792,390,Assignment 15,2024-10-26,Project,23,25,A,93.6,Good work!
